sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,3,C3 Hybrid,2024-03,2024-03-29,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.947133597260095,0.052703713132124325,0.0,19,10,0,0.049671456304846845,-0.0015528042777726314,0.0,19
exclude,3,C3 Hybrid,2024-04,2024-04-30,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.5675266882483796,0.43224797109194024,0.0,18,8,0,-0.006890560777060905,0.023407452454361117,0.0,21
exclude,3,C3 Hybrid,2024-05,2024-05-31,-0.006876866078859845,0.7907678541466427,0.8159503013132754,34,0.9235740128576568,0.07612066263528874,0.0,19,15,0,-0.004967143537292051,-0.0011516066122589375,0.0,17
exclude,3,C3 Hybrid,2024-06,2024-06-28,0.12369345563530865,0.49126766376311815,0.7701789539360683,31,0.8979735400029354,0.10183713963211599,0.0,20,11,0,0.0884147837694639,0.0501504380935256,0.0,22
exclude,3,C3 Hybrid,2024-07,2024-07-31,0.07272759749500923,0.6420613177476989,0.8470217660314546,32,0.880408093780228,0.11940926127275804,0.0,18,14,0,0.08325956593046016,0.001064616308567392,0.0,18
exclude,3,C3 Hybrid,2024-08,2024-08-30,0.026141557275128013,0.8984711408726136,0.7363461241090282,31,0.809332567500716,0.19050390390875008,0.0,18,13,0,0.0288285472879482,-0.0002247312420533673,0.0,18
exclude,3,C3 Hybrid,2024-09,2024-09-30,0.007431606468647933,0.7400706780240605,0.49235571297892106,28,0.8814681371634474,0.11843412112619899,0.0,21,7,0,0.01598028840852778,-0.0048542451459189315,0.0,22
exclude,3,C3 Hybrid,2024-10,2024-10-31,0.01336590101746915,0.9130705077261754,0.5949020075386103,26,0.9146751100001943,0.08530880939718909,0.0,16,10,0,0.011471278474169079,0.0009721065126884368,0.0,18
exclude,3,C3 Hybrid,2024-11,2024-11-29,0.02183026409638278,0.8652926729514782,0.8321653127445312,31,0.8740201802391547,0.1259144561171698,0.0,18,13,0,0.02415497822243417,0.0010278431048753019,0.0,21
exclude,3,C3 Hybrid,2024-12,2024-12-31,0.04203013621135643,0.8548967675906672,0.6609733475983831,34,0.862457794975836,0.137478980074699,0.0,23,11,0,0.037909722148965624,0.006152729570087394,0.0,20
exclude,3,C3 Hybrid,2025-01,2025-01-31,0.022628757676393718,0.8819964547812904,0.8088422671348344,39,0.506099815136707,0.49389727475794826,0.0,22,17,0,0.0230075956553758,0.0016684522804461725,0.0,19
exclude,3,C3 Hybrid,2025-02,2025-02-28,0.07899175746971876,1.1127643617552094,0.7162539126395194,33,0.5045559970373655,0.49538255264495473,0.0,13,20,0,0.05076323367768264,0.03461075726472075,0.0,19
exclude,3,C3 Hybrid,2025-03,2025-03-28,-0.0025782097031358253,0.9798772881153026,0.8526348598881364,38,0.7445583983348615,0.2553457400719283,0.0,20,18,0,-0.006383201507020152,0.004842595089179611,0.0,21
exclude,3,C3 Hybrid,2025-04,2025-04-30,0.0037170465513960416,0.9987391792808213,0.753285970229015,36,0.4113245629000523,0.5884817589087487,0.0,13,23,0,0.0012400707145860425,0.004947224841183419,0.0,20
exclude,3,C3 Hybrid,2025-05,2025-05-30,0.05307912708415352,0.8244805893467009,0.7577785719392566,31,0.490091313368138,0.5097140153529587,0.0,19,12,0,0.019757165735567905,0.03595316056827261,0.0,18
exclude,3,C3 Hybrid,2025-06,2025-06-30,0.02752126909716801,1.0801764861490641,0.7110830524737775,34,0.6732197690778484,0.3266908279408209,0.0,19,15,0,0.07839837416693893,-0.025978329967940653,0.0,189
exclude,4,C4 Hybrid + régime,2023-01,2023-01-31,0.021099196181209923,0.9998308079989703,0.10394400530818208,34,0.7143723060555774,0.2854585019433933,0.0,17,17,0,0.00697206598773203,0.015502483648447862,0.0,19
exclude,4,C4 Hybrid + régime,2023-02,2023-02-28,-0.010095824345658366,1.156738557461441,0.23082916114542537,27,0.8068748448241434,0.1929854229802195,0.0,16,11,0,0.0019027488840841005,-0.007698283207919404,0.0,22
exclude,4,C4 Hybrid + régime,2023-03,2023-03-31,-0.00807619347819577,1.1643750229573604,0.3167627909314588,28,0.9077511783369556,0.09216676311254073,0.0,22,6,0,-0.005008891543714898,0.0005411328728268046,0.0,18
exclude,4,C4 Hybrid + régime,2023-04,2023-04-28,0.03457753259577934,0.8294542044358253,0.43473168183087463,32,0.635836347417817,0.36398540799005996,0.0,16,16,0,0.010095938561836923,0.02602955588756999,0.0,21
exclude,4,C4 Hybrid + régime,2023-05,2023-05-31,0.005227780957081762,1.4598874081673072,0.3086517039407553,25,0.811184685702479,0.18859228114823687,0.0,15,10,0,0.0035587824251848018,0.004687262550174761,0.0,19
exclude,4,C4 Hybrid + régime,2023-06,2023-06-28,0.036350301699512366,1.0120124253973446,0.5524254025915117,23,0.7943424795022149,0.20537963857875535,0.0,13,10,0,0.04018838483224541,0.00020492624531622547,0.0,20
exclude,4,C4 Hybrid + régime,2023-07,2023-07-31,0.01805226918633962,1.1629673045871607,0.8087655733993809,28,0.7889330311897363,0.2110012935920691,0.0,20,8,0,0.02281396352425693,-0.0017596734048503167,0.0,20
exclude,4,C4 Hybrid + régime,2023-08,2023-08-31,0.08095788388058711,0.7175767063852485,0.8775927392691184,24,0.8442300123460915,0.1556584104117029,0.0,19,5,0,0.09030189289633118,-0.006717453989280624,0.0,18
exclude,4,C4 Hybrid + régime,2023-09,2023-09-27,0.029342385339569343,0.6489094562454303,0.9258980309353307,34,0.8871082847911815,0.11284740292201721,0.0,24,10,0,0.027927779045711938,8.057320793577959e-05,0.0,22
exclude,4,C4 Hybrid + régime,2023-10,2023-10-31,-0.029069043747610546,0.61914313875694,0.8889029673476079,29,0.8543963923862622,0.14536409710614992,0.0,20,9,0,-0.026263416148631633,-0.0023969625987621517,0.0,20
exclude,4,C4 Hybrid + régime,2023-11,2023-11-30,0.0035537508673972873,0.6418995007031906,0.7440146969660154,31,0.7878997465399845,0.21190806692391667,0.0,23,8,0,0.009239496715891528,-0.005178950057759544,0.0,20
exclude,4,C4 Hybrid + régime,2023-12,2023-12-29,0.045439561906539305,1.0137020532205325,0.6998269796003583,32,0.9590438593078443,0.04088713795745287,0.0,24,8,0,0.050815464449220867,0.0009195671935459516,0.0,21
exclude,4,C4 Hybrid + régime,2024-01,2024-01-31,0.07008731184537864,1.2039961817747664,0.665021726416045,28,0.8597605530064177,0.13998957926349428,0.0,16,12,0,0.06647865019242843,0.00680758428552448,0.0,20
exclude,4,C4 Hybrid + régime,2024-02,2024-02-29,0.03596808994125977,0.8517352207364612,0.8798591724213728,29,0.8349604981197651,0.1649794431836052,0.0,19,10,0,0.03587399918972047,0.0036244041061505978,0.0,20
exclude,4,C4 Hybrid + régime,2024-03,2024-03-29,0.07388832325466144,1.1137249981741273,0.9741060028020644,32,0.9568073836066092,0.04302202336878419,0.0,23,9,0,0.08312446559304336,-0.001135034721533842,0.0,19
exclude,4,C4 Hybrid + régime,2024-04,2024-04-30,-0.007002767169906665,1.0424423401787786,0.7326743847485088,31,0.7807010761697571,0.21918578667201327,0.0,20,11,0,-0.008076969798668189,0.0045408941071016055,0.0,21
exclude,4,C4 Hybrid + régime,2024-05,2024-05-31,-0.012447147671507786,1.2484871746172077,0.8237231384099221,35,0.9419958355090019,0.05787684358198128,0.0,21,14,0,-0.007922001837937934,-0.002494511145554038,0.0,17
exclude,4,C4 Hybrid + régime,2024-06,2024-06-28,0.09152719825233047,0.4846327771448038,0.7910586000180636,34,0.9460362481046957,0.05392125386722425,0.0,20,14,0,0.09168099597953237,0.0036849408936930764,0.0,22
exclude,4,C4 Hybrid + régime,2024-07,2024-07-31,0.08879006147156798,0.7085644171442989,0.8910362557877471,32,0.9482839623492658,0.05161995522700108,0.0,19,13,0,0.10144294438958885,-0.00035500332136403597,0.0,18
exclude,4,C4 Hybrid + régime,2024-08,2024-08-30,0.02847768126466299,1.0432975022828108,0.766461879360807,30,0.8778341486165966,0.12210632165137558,0.0,18,12,0,0.02939214481845134,0.0012550611145463275,0.0,18
