cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,held,sell_mode,eligible_vmq,n_candidates,n_positions,expected_alpha_raw,cvar_95,liquidity_L_weighted,status,portfolio_ret_month,turnover,liquidite_ponderee,n_titres,ret_holding,contribution,eligible_vmq_500k,liquidity_role,min_vmq_threshold,protocol_window
3,C3 Hybrid,2024-03,2024-03-29,P_selected,CMA,0.0007679478345681077,NEUTRAL,-0.08184740078813027,-0.08184740078813027,-0.040923700394065135,3302835.7,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.040804257835600266,3.133554144600797e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,SID,0.0006600800869971463,BUY,0.7352570728217558,0.7352570728217558,0.7352570728217558,2181045.175,0.9999999999999618,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.14054054054054044,9.27680122266259e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,LHM,0.0005380154023972513,NEUTRAL,0.10909526065024211,0.10909526065024211,0.054547630325121055,5698712.05,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.02564102564102555,1.37952667281346e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,ATH,0.000476661073821816,NEUTRAL,0.02670264049893234,0.02670264049893234,0.01335132024946617,1238156.2339999997,0.9999998639848936,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.1890624999999999,9.011873426943703e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,IAM,0.00042444392070269154,NEUTRAL,-0.01030312418808485,-0.01030312418808485,-0.005151562094042425,7433794.630000001,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,-0.04410307234886024,-1.8719280942784703e-05,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,ADH,0.00023168525363139337,BUY,0.7709573761411708,0.7709573761411708,0.7709573761411708,24778300.532,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,0.5728155339805823,0.00013271291227429324,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,BCI,0.00018145829683171194,BUY,0.45597763949667586,0.45597763949667586,0.45597763949667586,464620.0,0.9687479654251266,1,exclude,0,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,-0.024590163934426257,-4.462089266353578e-06,0,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-03,2024-03-29,P_selected,GAZ,0.00014375129730065354,NEUTRAL,0.1583483255253657,0.1583483255253657,0.07917416276268285,2556413.0,1.0,1,exclude,1,37,29,0.925271,0.008352,0.942,ok,0.04377111999852734,1.0590294528809556,0.9402404410917776,29,-0.03488372093023251,-5.014580138394884e-06,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,CFG,0.33124592875187275,NEUTRAL,0.1518819787835069,0.1518819787835069,0.07594098939175345,4652391.455,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,0.06721854304635766,0.02226586872073848,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,AKT,0.11748443440041934,BUY,0.7369868344296581,0.7369868344296581,0.7369868344296581,11312012.120000001,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.06388888888888888,-0.007505949975582345,1,none,500000.0,2023-01_2025-06
3,C3 Hybrid,2024-04,2024-04-30,P_selected,JET,0.10011584384318745,BUY,3.116658257475308,3.116658257475308,3.116658257475308,7520058.69,1.0,1,exclude,1,38,26,0.781384,0.007377,0.8653,ok,0.014722815977104897,0.5901930277458536,0.8239689964887863,26,-0.0984126984126984,-0.009852670346472414,1,none,500000.0,2023-01_2025-06
