cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,held,sell_mode,eligible_vmq,n_candidates,n_positions,expected_alpha_raw,cvar_95,liquidity_L_weighted,status,portfolio_ret_month,turnover,liquidite_ponderee,n_titres,ret_holding,contribution,eligible,min_vmq_threshold,protocol_window
3,C3 Hybrid,2023-06,2023-06-28,P_selected,MUT,0.008385024919565925,NEUTRAL,-0.19863781102628186,-0.19863781102628186,-0.09931890551314093,1311488.7449999999,0.9999999579253309,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.06465517241379315,0.0005421352318684869,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,CMT,0.008069059895403087,BUY,0.3265118806246249,0.3265118806246249,0.3265118806246249,765167.1,0.9997368895744893,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.11388888888888893,0.0009189762658653518,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,IAM,0.006181408855747876,BUY,0.4163297791926065,0.4163297791926065,0.4163297791926065,44771855.795,1.0,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.15368421052631565,0.0009499849399359885,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,TGC,0.005883932683514508,NEUTRAL,0.06361566563037355,0.06361566563037355,0.03180783281518677,7693227.525,1.0,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.03344709897610931,0.00019680047883427422,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,LBV,0.0030903643658314463,NEUTRAL,-0.1904154675173073,-0.1904154675173073,-0.09520773375865366,5713665.0,1.0,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.026086956521739202,8.061820084777708e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,SNP,0.001652500860723844,BUY,0.49099681394745265,0.49099681394745265,0.49099681394745265,547117.28,0.99145541711152,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.14368932038834958,0.0002374467256185719,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,SBM,0.0005718948324548127,NEUTRAL,0.006024036480674124,0.006024036480674124,0.003012018240337062,623495.0,0.9974672660492686,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.11764705882352944,6.728174499468387e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-06,2023-06-28,P_selected,MSA,0.000219020700278289,BUY,0.27857030535788,0.27857030535788,0.27857030535788,11994691.645000001,1.0,1,exclude,1,23,18,0.724921,0.009798,0.9994,ok,0.07446597602205962,1.339148442315075,0.9999809312533341,18,0.09126984126984117,1.9989984549208895e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,AKT,0.34277741691314306,BUY,1.3957959488974874,1.3957959488974874,1.3957959488974874,6380450.305,1.0,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.022474685107434,0.007703814507062512,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,ADI,0.1908761045235692,BUY,2.127142542307211,2.127142542307211,2.127142542307211,4485967.051000001,1.0,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.10344827586206895,0.019745803916231295,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,EQD,0.08052772381198454,NEUTRAL,0.19422196849073814,0.19422196849073814,0.09711098424536907,564841.2,0.9935516335702447,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.044074436826640584,0.0035492140759444736,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,SOT,0.07817292087874012,BUY,0.27883610509181234,0.27883610509181234,0.27883610509181234,558011.45,0.992812391403546,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.04503753127606336,-0.0035207153690174843,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,CMA,0.040803622480231325,BUY,0.5250326117099253,0.5250326117099253,0.5250326117099253,2032144.5,0.9999999999995866,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.032471835652750136,-0.0013249685232149325,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,CIH,0.03467880323444681,BUY,0.6399046626857534,0.6399046626857534,0.6399046626857534,1337855.95,0.9999999724067657,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.016124661246612382,0.0005591839545933806,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,GAZ,0.03356226571349477,BUY,0.32595315895993815,0.32595315895993815,0.32595315895993815,1530669.3,0.9999999987381776,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.022222222222222254,-0.0007458281269665516,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,DHO,0.0322141787634049,BUY,0.2929023319111838,0.2929023319111838,0.2929023319111838,1528675.736,0.9999999986972805,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.06598373003916835,-0.002125611674958019,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,LBV,0.031800468733611566,BUY,0.42861830148698943,0.42861830148698943,0.42861830148698943,2436478.15,0.9999999999999993,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.0527291452111226,-0.0016768115336363682,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,CMT,0.030021329202094094,BUY,0.26207964583072857,0.26207964583072857,0.26207964583072857,2255001.7,0.9999999999999882,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.007492507492507516,-0.0002249350339817247,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,TMA,0.025343184037413417,BUY,0.6289643833605993,0.6289643833605993,0.6289643833605993,894651.2,0.9999668494864936,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.06396255850234012,-0.001621014891628628,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,RIS,0.024408521946360475,BUY,0.4508128686835872,0.4508128686835872,0.4508128686835872,895160.8149999998,0.9999671186826061,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.11512648425400118,0.0028100673175211117,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,MIC,0.01704329232845032,NEUTRAL,-0.16516233886710546,-0.16516233886710546,-0.08258116943355273,535064.25,0.9896567906092791,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.011194029850746245,-0.00019078312307966737,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,ATL,0.015301914154278694,NEUTRAL,-0.15668778493635915,-0.15668778493635915,-0.07834389246817958,546552.23,0.9913784860220385,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.0,0.0,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,BCP,0.00999136931240778,BUY,0.29202880012801036,0.29202880012801036,0.29202880012801036,14000373.75,1.0,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.0018939393939394478,1.8923047940166788e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,ATH,0.003840542254424222,BUY,0.43688835831479866,0.43688835831479866,0.43688835831479866,764456.9664999999,0.999733883830103,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.05063291139240511,-0.0001944578356670494,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,RDS,0.002834238809627759,BUY,1.2912551346929768,1.2912551346929768,1.2912551346929768,681112.59,0.9989910155346685,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.10326659641728142,-0.0002926821953040259,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,SBM,0.0022620228415791855,NEUTRAL,0.19756119523738117,0.19756119523738117,0.09878059761869058,1043809.95,0.99999695180897,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.0,0.0,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,TGC,0.0010489023152535709,BUY,0.44488365999723867,0.44488365999723867,0.44488365999723867,2521328.0025,0.9999999999999998,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.030526668903052778,-3.201949368939124e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,BOA,0.0009170623466216046,BUY,0.37321412556829514,0.37321412556829514,0.37321412556829514,3190740.0575,1.0,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.0027917364600781314,-2.5601963892283427e-06,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,CSR,0.0008225534036117116,BUY,1.7971359843429173,1.7971359843429173,1.7971359843429173,1551664.3000000003,0.9999999990982005,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.07572637840311147,-6.228899029866775e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,BCI,0.00024279347762916424,BUY,0.7473766766295153,0.7473766766295153,0.7473766766295153,733133.4,0.9995608079146594,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.07438016528925617,1.8059018997210558e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,TQM,0.00019110960354695958,BUY,0.3596790991258306,0.3596790991258306,0.3596790991258306,2243716.8,0.999999999999986,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,0.0172570390554041,3.2979858922726752e-06,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,MSA,0.00013806053297874045,BUY,0.2318716778392682,0.2318716778392682,0.2318716778392682,5992701.142500001,1.0,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.04695089044792233,-6.482064959066611e-06,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-07,2023-07-31,P_selected,IAM,0.000110190214236704,NEUTRAL,-0.08666828146476607,-0.08666828146476607,-0.043334140732383036,9461099.1035,1.0,1,exclude,1,33,25,1.040419,0.010233,0.9986,ok,0.020035515951672522,0.9942759560678979,0.9999305918331407,25,-0.040723981900452455,-4.487384290182513e-06,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,AKT,0.3963858513613297,BUY,1.8018691621045577,1.8018691621045577,1.8018691621045577,5632801.665,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.15393880992531916,0.06101916622979755,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,ADI,0.12364705268430672,BUY,1.958661198723315,1.958661198723315,1.958661198723315,3926191.3200000003,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.20947368421052648,0.025900803667554796,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,LES,0.06243775333628522,BUY,0.518194730268232,0.518194730268232,0.518194730268232,3862276.2449999996,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.095617529880478,0.005970143745302167,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,SAH,0.062412830640625874,BUY,0.36683562765410116,0.36683562765410116,0.36683562765410116,719711.1,0.9994556521558494,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.0,0.0,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,MNG,0.051073351304283365,BUY,0.5548902634902493,0.5548902634902493,0.5548902634902493,743997.85,0.9996308600834183,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.0776536312849162,-0.003966031190667814,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,JET,0.047934277812788056,BUY,0.9210536144165374,0.9210536144165374,0.9210536144165374,1309289.895,0.99999995641873,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.072039072039072,-0.00345314089249633,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,RIS,0.043661787181694105,BUY,0.922911983777927,0.922911983777927,0.922911983777927,2178454.9825,0.9999999999999603,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.009433962264150941,-0.00041190365265749145,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,CMA,0.03496375244933498,BUY,0.29942539551526154,0.29942539551526154,0.29942539551526154,2339678.7,0.9999999999999969,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.020547945205479534,0.000718433269506886,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,MUT,0.033284495014307816,BUY,0.4436486272181796,0.4436486272181796,0.4436486272181796,918897.5449999999,0.9999775087274692,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.02114164904862581,0.0007036891123532314,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,DWY,0.029262373337512047,NEUTRAL,0.11697436370397554,0.11697436370397554,0.05848718185198777,636558.115,0.9979439897925694,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.014104372355430161,-0.00041272740955588155,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,ADH,0.027077102218074817,BUY,1.5293815914610098,1.5293815914610098,1.5293815914610098,2000368.958,0.9999999999993125,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.3451400329489289,0.009345391951707858,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,GAZ,0.02532895725119537,BUY,0.8235415452887519,0.8235415452887519,0.8235415452887519,1221689.0,0.9999998229837281,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.045454545454545414,-0.0011513162386906975,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,LBV,0.023535352156074694,BUY,0.47925201176237897,0.47925201176237897,0.47925201176237897,2625726.45,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.0006525995214270441,1.5359159553671297e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,CMT,0.01565952820066605,BUY,1.2786267778935991,1.2786267778935991,1.2786267778935991,557922.65,0.9928022455479221,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.06988436400201103,-0.001094356168875103,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,TMA,0.014601433975586957,BUY,0.6301698072759508,0.6301698072759508,0.6301698072759508,557299.95,0.9927306983541194,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.04006677796327207,-0.0005850324130452196,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,TQM,0.0021027051920783314,BUY,1.2242199031143635,1.2242199031143635,1.2242199031143635,506317.4,0.9837147856180503,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.05727272727272725,-0.00012042766100084984,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,EQD,0.0017831249168730257,NEUTRAL,-0.09445369263839223,-0.09445369263839223,-0.04722684631919612,717785.45,0.9994386290991296,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.031894934333958735,5.687265213291078e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,TGC,0.0016562200382926225,BUY,0.6586634961938533,0.6586634961938533,0.6586634961938533,659414.665,0.9985728314434288,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.0714285714285714,0.00011830143130661583,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,BOA,0.00148511308225676,BUY,0.5631097743885431,0.5631097743885431,0.5631097743885431,4308750.470000001,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.03672316384180796,5.4538051043327414e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,ATH,0.0008173736427112433,NEUTRAL,-0.11765654619968206,-0.11765654619968206,-0.05882827309984103,813922.7579999999,0.9998793823283061,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.05533488563210531,-4.522927703812396e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,ATW,0.000310420714779279,BUY,0.4157826868948307,0.4157826868948307,0.4157826868948307,15413165.304999998,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.00219780219780219,6.822433291852262e-07,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,BCI,0.00022101928787173308,BUY,0.48285515133387163,0.48285515133387163,0.48285515133387163,4676055.965000001,1.0,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,0.10693069306930703,2.3633745633809103e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,SNP,0.00014324689232508787,NEUTRAL,0.1218724190162582,0.1218724190162582,0.0609362095081291,521857.495,0.9872541266536463,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.15591397849462363,-2.2334192889395418e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-08,2023-08-31,P_selected,CSR,0.00014237846874941317,BUY,2.085860761523683,2.085860761523683,2.085860761523683,1371796.12,0.9999999839689431,1,exclude,1,30,24,1.260723,0.010268,0.9996,ok,0.08975053048574311,0.7797721206765521,0.9999275011600033,24,-0.0478515625,-6.813032196016841e-06,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,AKT,0.33791140630073674,BUY,1.1453470780680108,1.1453470780680108,1.1453470780680108,8180759.1375,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.05427974947807934,0.01834174647978947,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,ADI,0.15320131752201513,BUY,1.6916082609176146,1.6916082609176146,1.6916082609176146,12172992.123,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.0013636363636364557,-0.00020891088753003474,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,LES,0.06942454499939679,BUY,0.5647678381384882,0.5647678381384882,0.5647678381384882,2002314.6675,0.9999999999993336,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.009090909090909038,0.0006311322272672399,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,LBV,0.06079153860306334,BUY,0.3890388937216043,0.3890388937216043,0.3890388937216043,2663585.35,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.0354347826086957,-0.0021541349548476825,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,MNG,0.0544596481360265,BUY,0.6265258283606728,0.6265258283606728,0.6265258283606728,1577103.25,0.9999999993997362,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.029073288915808515,0.0015833210845119712,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,CSR,0.05084963570443037,BUY,2.222618966850307,2.222618966850307,2.222618966850307,3045668.365,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.03589743589743599,0.0018253715381077618,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,CMA,0.04924261848387153,BUY,0.5753307245534693,0.5753307245534693,0.5753307245534693,2491748.75,0.9999999999999998,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.10810810810810811,0.005323526322580706,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,JET,0.04429191695123607,BUY,1.2333375619213065,1.2333375619213065,1.2333375619213065,1171576.085,0.9999996053307462,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.09649122807017552,0.004273781460206992,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,EQD,0.03959168507728303,BUY,0.9451777108895666,0.9451777108895666,0.9451777108895666,1062536.95,0.9999977410116079,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.009090909090909038,0.00035992440979348,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,BOA,0.032929726612355915,BUY,1.0425564854799507,1.0425564854799507,1.0425564854799507,2541056.5375,0.9999999999999998,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.02452316076294281,-0.0008075409795945602,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,DHO,0.02870951477966716,BUY,0.7573840497943195,0.7573840497943195,0.7573840497943195,581665.9195000001,0.9950659787091841,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.07215299913068685,0.002071477594939766,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,RIS,0.028516992633770145,BUY,1.3995962620917914,1.3995962620917914,1.3995962620917914,3183156.9175,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.05142857142857138,0.0014665881925938918,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,CMT,0.018753511507596486,BUY,0.5918103353809001,0.5918103353809001,0.5918103353809001,1098404.15,0.999998727424391,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.0562162162162162,-0.0010542514577243426,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,ADH,0.009768932409233334,BUY,1.0674034538339519,1.0674034538339519,1.0674034538339519,29831905.613000005,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.05572565829761167,-0.000544380189369401,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,SOT,0.004701803456833412,NEUTRAL,-0.03012563834781038,-0.03012563834781038,-0.01506281917390519,724950.345,0.9994994015342568,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.03003003003003002,0.00014119529900400633,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,IAM,0.003826668160878957,BUY,0.3488192594247651,0.3488192594247651,0.3488192594247651,6901184.76,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.04950495049504955,-0.00018943901786529506,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,SID,0.0032323314608507727,BUY,0.7517462081347566,0.7517462081347566,0.7517462081347566,2414992.135,0.9999999999999991,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.2527272727272727,0.0008168983146513769,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,ATL,0.0026122563456754924,BUY,0.5780718408730499,0.5780718408730499,0.5780718408730499,1336113.415,0.999999971626626,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,-0.029911075181891733,-7.813539594987342e-05,1,500000.0,2023-01_2025-06
3,C3 Hybrid,2023-09,2023-09-27,P_selected,LHM,0.0019565291100061767,BUY,0.41038339377185534,0.41038339377185534,0.41038339377185534,3041841.45,1.0,1,exclude,1,31,27,1.103549,0.011245,0.9998,ok,0.033211302873850546,0.521477758496282,0.9999737453552833,27,0.09764705882352942,0.0001910493130947208,1,500000.0,2023-01_2025-06
