date,ret_net,ret_gross,wealth100_net,drawdown_net
2022-04-28,0.0019793477404261876,0.0019793477404261876,127.74302706820914,0.0
2022-04-29,0.0024081428930829755,0.0024081428930829755,128.05065053098434,0.0
2022-05-05,-0.006514044497238229,-0.0031639542292362555,127.2165228955252,-0.006514044497238247
2022-05-06,0.0012154389782070433,0.0012154389782070433,127.37114681612441,-0.0053065229426189076
2022-05-09,0.003308907710748043,0.003308907710748043,127.7926061859511,-0.002015174026552935
2022-05-10,-0.0159267025504517,-0.0159267025504517,125.75729135908045,-0.017909781499696242
2022-05-11,-0.009400018761378953,-0.009400018761378953,124.5751704609249,-0.027141447978965783
2022-05-12,-0.009736696583326853,-0.009736696583326853,123.36221982433064,-0.03661387651848946
2022-05-13,0.0064090914795765855,0.0064090914795765855,124.15285957630842,-0.030439446722941743
2022-05-16,0.0013730027273872846,0.0013730027273872846,124.32332179111962,-0.02910823743892521
2022-05-17,0.00043828916651558454,0.00043828916651558454,124.3778113562059,-0.028682706097535537
2022-05-18,-0.00034303644050763407,-0.00034303644050763407,124.33514523452014,-0.029015903324639214
2022-05-19,0.0003203338513533898,0.0003203338513533898,124.37497399045169,-0.02870486424934826
2022-05-20,-0.0020134734953593065,-0.0020134734953593065,124.12454827683592,-0.030660541261353647
2022-05-23,-0.0019078883499585018,-0.0019078883499585018,123.88773249723468,-0.03250993272183622
2022-05-24,-0.00961145607872419,-0.00961145607872419,122.69699099764478,-0.04180892101008227
2022-05-25,-0.008991695026286592,-0.008991695026286592,121.59373707395092,-0.050424682969268164
2022-05-26,0.002865418705008697,0.002865418705008697,121.94215404257453,-0.04770375209403355
2022-05-27,-0.006355940496899547,-0.006355940496899547,121.16709696741617,-0.05375649038114472
2022-05-30,-0.004740621010091306,-0.004740621010091306,120.59268968180066,-0.05824227224350642
2022-05-31,0.007253894953454948,0.007253894953454948,121.46745638490701,-0.051410860614756526
2022-06-02,0.0016137698673249021,0.0044701843504652465,121.66347690588157,-0.049880056045145005
2022-06-03,0.005241520724662082,0.005241520724662082,122.30117854151821,-0.04489998266799078
2022-06-06,0.0015918092719924841,0.0015918092719924841,122.4958586914962,-0.04337964560472152
2022-06-07,0.002728934949776668,0.002728934949776668,122.83014192148234,-0.04076909088594438
2022-06-08,-0.0062967438711758325,-0.0062967438711758325,122.05671197814259,-0.04680912223395073
2022-06-09,-0.0016143148897414744,-0.0016143148897414744,121.85967401060338,-0.048347872460694274
2022-06-10,-0.006055724935838115,-0.006055724935838115,121.12172534402426,-0.054110815979677485
2022-06-13,-0.008961421165174049,-0.008961421165174049,120.03630255096391,-0.06258732733326644
2022-06-14,-0.01346520484397632,-0.01346520484397632,118.41998914840165,-0.07520978099406339
2022-06-15,0.00164009470543614,0.00164009470543614,118.61420914562177,-0.07369303745223255
2022-06-16,0.0026602036321705562,0.0026602036321705562,118.92974709561798,-0.0712288723059582
2022-06-17,-0.019929041935051912,-0.019929041935051912,116.5595911784243,-0.08973839105783821
2022-06-20,-0.0017492632842552025,-0.0017492632842552025,116.3556977651481,-0.09133067826942776
2022-06-21,0.013241604197015037,0.013241604197015037,117.8964338610217,-0.07929843876510123
2022-06-22,-0.009572186883305961,-0.009572186883305961,116.76790716322868,-0.0881115661729932
2022-06-23,-0.006677207277284134,-0.006677207277284134,115.98822364376514,-0.09420043425941416
2022-06-24,-0.009851988559870229,-0.009851988559870229,114.84550899134709,-0.10312436121862589
2022-06-27,-0.003148780147049524,-0.003148780147049524,114.48388573265733,-0.10594842542439309
2022-06-28,0.010790683955195965,0.010790683955195965,115.7192451615612,-0.0963009974435024
2022-06-29,-0.002394677521008514,-0.002394677521008514,115.44213488642474,-0.0984650651306822
2022-06-30,-0.0056979537334262715,-0.0056979537334262715,114.78435094295394,-0.10360196947863509
2022-07-04,-0.006352914810330285,-0.003760971395284701,114.05513573985431,-0.10929670980268502
2022-07-05,-0.017890874929664888,-0.017890874929664888,112.01458957124662,-0.1252321709670463
2022-07-06,-0.006049110922199524,-0.006049110922199524,111.3370008940255,-0.13052373859603827
2022-07-07,0.011751901113301436,0.011751901113301436,112.64542231878363,-0.12030573955165591
2022-07-08,0.00977454212481186,0.00977454212481186,113.74647974440579,-0.11170713094594842
2022-07-12,-0.005143447887281232,-0.005143447887281232,113.16143065347875,-0.11627601902657159
2022-07-13,0.008232144840236447,0.008232144840236447,114.09299194094655,-0.1090010752164079
2022-07-14,-0.008078656196498838,-0.008078656196498838,113.17127388462573,-0.11619914920118468
2022-07-15,0.006780211742692672,0.006780211742692672,113.93859908475376,-0.11020679229439678
2022-07-18,0.0002464955907121729,0.0002464955907121729,113.96668444704008,-0.10998746219205169
2022-07-19,0.008321055543798828,0.008321055543798828,114.91500755846651,-0.10258161843027425
2022-07-20,-0.005580765614983746,-0.005580765614983746,114.27369383563861,-0.10758990007639302
2022-07-21,0.003227787129924751,0.003227787129924751,114.64254499389024,-0.10470939024124482
2022-07-22,-0.005846693700211388,-0.005846693700211388,113.97226514829826,-0.10994388020917978
2022-07-25,-0.0006683759499170844,-0.0006683759499170844,113.89608882731557,-0.11053877231372444
2022-07-26,0.001957625762663584,0.001957625762663584,114.11905474507056,-0.10879754009951526
2022-07-27,0.006493806188437986,0.006493806188437986,114.86012176899281,-0.10301024405026227
2022-07-28,0.003970816169702995,0.003970816169702995,115.31621019776716,-0.09944846262327911
2022-07-29,-0.004149266097857227,-0.004149266097857227,114.83773255626019,-0.10318509058668957
2022-08-02,-0.004819181963038266,-7.429081322472592e-06,114.28430862684884,-0.10750700482231812
2022-08-03,0.00029582313575281406,0.00029582313575281406,114.31811656939416,-0.10724298474584726
2022-08-04,0.010417080230012709,0.010417080230012709,115.5089775614415,-0.09794306329203806
2022-08-05,0.005666790365433821,0.005666790365433821,116.16354272260776,-0.09283129573402882
2022-08-08,0.0023396806095174645,0.0023396806095174645,116.4353283110487,-0.09070881070709669
2022-08-09,-0.002332290394393775,-0.002332290394393775,116.16376731326076,-0.09282954181359127
2022-08-10,-0.0018935915601856466,-0.0018935915601856466,115.943800583877,-0.09454735213686283
2022-08-11,0.007322763199188169,0.007322763199188169,116.79282957996664,-0.08791693680848311
2022-08-12,0.007201107115544275,0.007201107115544275,117.63386725609948,-0.08134892897216728
2022-08-15,-0.0032229829361226443,-0.0032229829361226443,117.25473530922295,-0.08430972569834083
2022-08-16,0.008605072199033349,0.008605072199033349,118.26372077223736,-0.07643014477602239
2022-08-17,-0.003624441049558619,-0.003624441049558619,117.83508088799692,-0.07977756927143109
2022-08-18,4.673535834723396e-05,4.673535834723396e-05,117.84058795272811,-0.07973456234637177
2022-08-19,-0.006237691587714144,-0.006237691587714144,117.10553470856408,-0.08547489432528788
2022-08-22,-0.009658823315497177,-0.009658823315497177,115.97443303954724,-0.09430813073858635
2022-08-23,0.004196828108817963,0.004196828108817963,116.46115780003186,-0.0905070976437421
2022-08-24,0.0010792133437391043,0.0010792133437391043,116.58684423555697,-0.08952556076748308
2022-08-25,0.004861639882024036,0.004861639882024036,117.15364748721187,-0.08509916192214684
2022-08-26,0.004287522661956188,0.004287522661956188,117.6559464057441,-0.08117650384544539
2022-08-29,-0.001785510694701426,-0.001785510694701426,117.44587045514143,-0.08281707302437236
2022-08-30,-0.0023145590206593357,-0.0023145590206593357,117.17403505624029,-0.08493994704159857
2022-08-31,0.003956068146640973,0.003956068146640973,117.6375835239397,-0.08131990711382608
2022-09-02,-0.005698659189188296,-0.0036215296457811747,116.96720702759708,-0.0865551518670763
2022-09-05,-0.0008273511655356239,-0.0008273511655356239,116.87043407253334,-0.08731089152683158
2022-09-06,-0.004786350526794813,-0.004786350526794813,116.31105120884355,-0.09167934152197199
2022-09-07,-0.0012093470725125434,-0.0012093470725125434,116.17039077956328,-0.09277781645120498
2022-09-08,-0.00011296462015146253,-0.00011296462015146253,116.15726763549603,-0.0928803004605625
2022-09-09,-0.005098788667211849,-0.005098788667211849,115.56500627566189,-0.09750551210437863
2022-09-12,-0.0012220127599518104,-0.0012220127599518104,115.42378436338912,-0.09860837188437332
2022-09-13,0.004993229081612587,0.004993229081612587,116.00012176018217,-0.09410751699294417
2022-09-14,1.3936451552664472e-05,1.3936451552664472e-05,116.00173839025918,-0.09409489206624289
2022-09-15,-0.0006529525663512478,-0.0006529525663512478,115.92599475747605,-0.09468640513133908
2022-09-16,0.0070863551902174415,0.0070863551902174415,116.7474875321068,-0.08827103143956716
2022-09-19,-0.006053460027145619,-0.006053460027145619,116.04076128306151,-0.09379014630633842
2022-09-20,0.0020686677594029825,0.0020686677594029825,116.28081106470435,-0.09191549919874908
2022-09-21,0.005998868374988715,0.005998868374988715,116.97836434481846,-0.08646801980507501
2022-09-22,0.0067797752153899125,0.0067797752153899125,117.7714513601403,-0.0802744783272833
2022-09-23,0.002990194374019107,0.002990194374019107,118.12361089141747,-0.07752432024673572
2022-09-26,-0.005443463556829832,-0.005443463556829832,117.48060932032891,-0.08254578299153437
2022-09-27,-0.013481986920975695,-0.013481986920975695,115.89673728200398,-0.09491488874583642
2022-09-28,-0.0062086278291028285,-0.0062086278291028285,115.17717757361272,-0.10053422535527556
2022-09-29,-0.005238402855247688,-0.005238402855247688,114.57383311775173,-0.10524598943737218
2022-09-30,-0.006590217467063291,-0.006590217467063291,113.81876664147073,-0.11114261294650696
2022-10-04,0.0009819947350255438,0.005607271514021263,113.93053607105976,-0.11026975967223174
2022-10-05,-0.007369678048265308,-0.007369678048265308,113.09090470034977,-0.11682678509325317
2022-10-06,0.008551034833810828,0.008551034833810828,114.05794896582965,-0.10927474016829675
2022-10-07,0.010503656535149612,0.010503656535149612,115.25597448687034,-0.09991886797184268
2022-10-11,0.004779639757416457,0.004779639757416457,115.80685652480757,-0.09561680440830045
2022-10-12,-0.00982344467638972,-0.00982344467638972,114.66923427658952,-0.10450096269645204
2022-10-13,-0.0068773900851147795,-0.0068773900851147795,113.880609221708,-0.11065965889683338
2022-10-14,-0.009230567934069515,-0.009230567934069515,112.82942652191379,-0.11886877533189477
2022-10-17,-0.0022077626024215413,-0.0022077626024215413,112.58032593358604,-0.12081410389754288
2022-10-18,-0.0007822473281683855,-0.0007822473281683855,112.49226027442019,-0.12150184471573222
2022-10-19,-0.00033112482487633523,-0.00033112482487633523,112.45501129443689,-0.12179273726355477
2022-10-20,-0.01354411819348549,-0.01354411819348549,110.9319073300153,-0.13368728022843457
2022-10-21,-0.012575637098368442,-0.012575637098368442,109.53686792080319,-0.14458171460598224
2022-10-24,-0.0036769908039268905,-0.0036769908039268905,109.13410186476744,-0.14772707977488697
2022-10-25,0.005817443674095191,0.005817443674095191,109.76898335528868,-0.14276903006652086
2022-10-26,-0.0036879328245408237,-0.0036879328245408237,109.36416271845624,-0.14593044029875157
2022-10-27,0.005292348869825219,0.005292348869825219,109.94295602141865,-0.14141040622971435
2022-10-28,0.008053837846314613,0.008053837846314613,110.82841876155966,-0.13449546486495534
2022-10-31,-0.006252214392840098,-0.006252214392840098,110.13549572664294,-0.13990678477659502
2022-11-02,-0.0019744083267551763,0.0004994365312799012,109.91804328680894,-0.14160495998251776
2022-11-03,-0.005662985221536041,-0.005662985221536041,109.29557903209559,-0.14646603840837658
2022-11-04,0.004850532647262494,0.004850532647262494,109.82572080639224,-0.14232594406212906
2022-11-07,0.00048711746810478407,0.00048711746810478407,109.87921883344423,-0.14190815604754137
2022-11-08,-0.01511797990358185,-0.01511797990358185,108.21806701129894,-0.15488077129984212
2022-11-09,-0.0015413906594029514,-0.0015413906594029514,108.05126069362909,-0.15618343018504233
2022-11-10,-0.007071045573765428,-0.007071045573765428,107.28722530496162,-0.1621500956061025
2022-11-11,0.0034563520777109507,0.0034563520777109507,107.65804772905625,-0.15925419134824081
2022-11-14,0.0036399352482705967,0.0036399352482705967,108.04991605174523,-0.15619393104449353
2022-11-15,-0.009373253649456932,-0.009373253649456932,107.0371367817897,-0.16410313935976462
2022-11-16,0.00018105222891105836,0.00018105222891105836,107.05651609398028,-0.16395179837000617
2022-11-17,0.008896134704191176,0.008896134704191176,108.00890528211373,-0.15651420094910895
2022-11-21,0.0007249249096627658,0.0007249249096627658,108.08720362801813,-0.1559027370824302
2022-11-22,-0.0010568126599720968,-0.0010568126599720968,107.97297570284306,-0.15679478975612937
2022-11-23,0.0026528900606557497,0.0026528900606557497,108.25941613690455,-0.15455785903478025
2022-11-24,0.0011519154714420077,0.0011519154714420077,108.38412183328194,-0.15358398115239336
2022-11-25,-0.0015245492018767556,-0.0015245492018767556,108.2188849068449,-0.15487438401838305
2022-11-28,0.004045544646288987,0.004045544646288987,108.65668923730716,-0.15145539060720692
2022-11-29,0.01100436479977694,0.01100436479977694,109.85238708361047,-0.14211769617656456
2022-11-30,0.001710974909703361,0.001710974909703361,110.04034176168153,-0.14064988107924425
2022-12-02,-0.0017493425372271248,0.0026872782360898096,109.84784351102681,-0.14215317879664358
2022-12-05,0.012525004866052835,0.012525004866052835,111.22368828552783,-0.1314086431867436
2022-12-06,0.01788492883748286,0.01788492883748286,113.21291603555687,-0.11587394858128575
2022-12-07,0.007578526297976043,0.007578526297976043,114.0709030970029,-0.10917357604988331
2022-12-08,-0.00766458404409674,-0.00766458404409674,113.19659707322991,-0.11600139004495102
2022-12-09,-0.00044589169458889466,-0.00044589169458889466,113.14612365073924,-0.11639555768315812
2022-12-12,0.004279972436368273,0.004279972436368273,113.63038594124633,-0.1126137550253894
2022-12-13,-0.00032313672422913924,-0.00032313672422913924,113.59366779056037,-0.11290050210971658
2022-12-14,-0.016195733968401446,-0.016195733968401446,111.75393496652947,-0.12726772958105015
2022-12-15,-0.006677426256682285,-0.006677426256682285,111.00770630689641,-0.1330953349585996
2022-12-16,-0.011313398995052,-0.011313398995052,109.75183183392095,-0.14290297332488477
2022-12-19,0.0016615947724669409,0.0016615947724669409,109.93419490396485,-0.14147882538586454
2022-12-20,-0.024202511058910265,-0.024202511058910265,107.27351133604925,-0.16225719360877167
2022-12-21,0.01650697334295677,0.01650697334295677,109.04427232807879,-0.14842859543541798
2022-12-22,0.0036088629458962515,0.0036088629458962515,109.4377981619458,-0.1453553909477
2022-12-23,-0.0036152775034932957,-0.0036152775034932957,109.04215015221908,-0.14844516837628863
