month,decision_date,holding_start_exclusive,holding_end_inclusive,holding_period_label,cell,ticker,recommendation,weight,alpha,liquidity_L,vmq,realized_return_holding,contribution_gross,portfolio_alpha,portfolio_cvar,portfolio_liquidity,turnover,transaction_cost,gross_return,net_return
2024-03,2024-03-29,2024-03-29,2024-04-30,(2024-03 rebalance] → 2024-04,C4,BCI,BUY,0.00011333650062611757,0.4552242466448099,0.9687479654251266,464620.0,-0.024590163934426257,-2.786963130150435e-06,0.894139,0.008867,0.9801,1.3686573117719298,0.004105971935315789,0.05395934534650304,0.04967042318992543
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,CFG,NEUTRAL,0.31005461692311714,0.07572209557920653,1.0,4652391.455,0.06721854304635766,0.020841419614368483,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,AKT,BUY,0.1273326908215084,0.7364670548945936,1.0,11312012.120000001,-0.06388888888888888,-0.008135144135818591,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,JET,BUY,0.11047589399524367,3.1162436887989626,1.0,7520058.69,-0.0984126984126984,-0.010872230837627153,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,BOA,BUY,0.05305919587161448,0.9050051544760145,1.0,2797790.9925,0.02472670484122852,0.001311979075430342,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,BCI,BUY,0.04677722257445082,0.8849987283270677,1.0,3620510.15,0.0967184801381693,0.004524221872485746,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,DYT,BUY,0.04554640400138295,0.8755540804549387,0.9999999999995728,2030098.7274999998,0.00989699050696835,0.00045077232802823234,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,ARD,BUY,0.04547588864717558,0.8685096076275235,1.0,3736586.44,-0.09743967581506718,-0.004431155847182883,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,IMO,NEUTRAL,0.0395086641921912,0.08314836325785586,0.9876946294827621,524083.61100000003,0.035490830636461634,0.0014021953095178941,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,FBR,BUY,0.034954450929014655,0.306967722816626,0.9906381640699479,541356.7455,0.04469026548672561,0.0015621236919603875,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,ADI,BUY,0.02718854617806144,2.2200687229533167,1.0,40987828.1325,0.0376958915713681,0.0010248964887113387,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,ADH,BUY,0.026608126638110925,1.2401250212262085,1.0,71808781.5165,-0.07120743034055721,-0.0018946963240760084,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,ATL,NEUTRAL,0.02543150416476813,0.0836487641874738,1.0,2920780.725,-0.07094594594594594,-0.0018042621197977388,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,UMR,BUY,0.01827441323499661,1.283834576102465,0.1023748386572572,114305.525,-0.002813731007315745,-5.1419283159811195e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,LBV,NEUTRAL,0.015281674880878535,0.0561178476012285,1.0,3613116.1,-0.02564102564102566,-0.00039183781745842427,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,RIS,BUY,0.010926750674014723,0.604377512947866,1.0,7575247.3,-0.0773076923076923,-0.0008447218790295996,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,IAM,BUY,0.009401052734702587,0.3191019469008851,1.0,12905227.779500002,-0.04365904365904372,-0.0004104409717853526,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,LHM,NEUTRAL,0.009280621709371807,0.02464835669018934,1.0,8023706.2,-0.024752475247524774,-0.00022971835914286672,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,SMI,BUY,0.008361955702612639,0.2958566593786435,0.9986107086157655,661098.2,0.3566986998304127,0.0029826987271614333,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,TMA,BUY,0.00826540501365459,0.36998270170593306,0.9999999942705322,1436102.7,-0.014285714285714235,-0.00011807721448077944,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,MNG,BUY,0.006085303177568217,0.3699681139844231,1.0,4523386.4,-0.029945170814002497,-0.00018222544310727244,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,CMT,BUY,0.005161570303324588,1.0040491133125484,1.0,3423620.85,0.14020139426800937,0.0007236593531384593,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,IBC,NEUTRAL,0.00460909059956223,-0.06162928231595141,0.03632302754028117,45105.985,0.07553621386384823,0.0003481532532463851,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,CRS,BUY,0.004281764824783566,0.25701144934243675,0.042009243008011524,54565.721,0.2804,0.0012006068568693117,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,BCP,BUY,0.0012549820980903726,0.6999206392469766,1.0,22700566.955000002,0.01730103806228378,2.1712493046546294e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,MUT,BUY,0.0011860148587256314,0.3120931288066415,0.9999999999999241,2138142.6,0.030188679245283012,3.580422215020773e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,ATW,NEUTRAL,0.0011246543779873264,0.04557538284968276,1.0,18544729.095,0.02610081689579613,2.93543979909027e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,TGC,BUY,0.0008642229030441841,0.8163597623378104,1.0,56961280.685,0.019354838709677358,1.6726894897629316e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,SID,BUY,0.0007783551588359201,0.2431357708038122,1.0,6575689.115,-0.008333333333333304,-6.486292990299311e-06,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,ATH,BUY,0.0006574719571286854,0.577027545097166,0.9999999999999996,2456654.2399999998,-0.051948051948051965,-3.4154387383308345e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,CDM,NEUTRAL,0.0005465227737642406,-0.09423910901830727,0.6131868637594339,278795.5,-0.003433001107419731,-1.8762132875627411e-06,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,CIH,BUY,0.00035912622951561016,0.4122239787398453,1.0,3504226.425,0.006578947368421018,2.362672562602686e-06,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,TQM,NEUTRAL,0.00028990209079052156,0.10296202565416218,1.0,3067345.3,-0.014814814814814836,-4.294845789489215e-06,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,CMA,NEUTRAL,0.00025872340204757306,-0.03350989754719923,1.0,6509271.2,0.011938601478112654,3.08879559010749e-06,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,HPS,NEUTRAL,0.0001972002912148111,-0.0905609776778685,0.9999999998695563,1672504.9949999999,-0.01610017889087656,-3.174959965891412e-06,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-04,2024-04-30,2024-04-30,2024-05-31,(2024-04 rebalance] → 2024-05,C4,SNP,BUY,0.00014001606674572418,0.3693663630921844,0.9999999939518978,1432720.08,-0.09515570934256057,-1.332332815054469e-05,0.790461,0.009195,0.974,0.7522320094375028,0.002256696028312509,0.00686041328183995,0.004607141283289096
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,CFG,BUY,0.3631763775204988,0.4364588118128132,1.0,7738126.6274999995,-0.006211180124223614,-0.002255753897642854,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,AKT,BUY,0.10401205895806045,0.2666549394330759,1.0,10812501.37,0.03134328358208949,0.0032600794598795,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,ADI,BUY,0.09172070532418919,2.2250188238622988,1.0,10512214.0175,-0.000406338886631441,-3.726968928248152e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,RDS,BUY,0.08061800422347602,2.842326748864861,1.0,18868393.257,-0.052158273381295084,-0.004204895903742464,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,JET,BUY,0.06577178974129325,2.1255191683845416,0.9999999993371551,1570905.0050000001,0.012323943661971759,0.00081056783131875,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,CIH,BUY,0.047109769920523605,0.43276985123645434,0.9999997573719641,1201983.5025000004,0.01437908496732021,0.0006773953844781148,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,BCI,BUY,0.04137325336860834,1.7120526602507558,0.9985539677877936,658592.8,-0.047244094488189003,-0.0019546418914303163,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,ARD,BUY,0.03972587838332603,0.6802742230149481,0.9999999999989186,1972050.2199999995,0.04166666666666674,0.0016552449326385876,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,TMA,NEUTRAL,0.027923421258251126,0.027714032734158817,0.9999991861895933,1126346.1,-0.0007246376811593791,-2.023436323061561e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,CRS,BUY,0.019992898822170365,0.9141892869996531,0.09022241188307116,105567.3565,-0.05616970421272782,-0.0011229952131963038,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,MNG,BUY,0.019736443439587015,0.38519837711337507,1.0,5557865.45,0.08225108225108224,0.001623343832693304,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,SMI,BUY,0.018430627951989714,0.42166650893591384,0.9999999999999998,2533510.5,-0.01673640167364021,-0.0003084623925019207,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,LBV,BUY,0.015848271593282812,0.24099865860299446,1.0,10725821.85,0.0452380952380953,0.0007169456196961282,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,BOA,BUY,0.015185857380224982,0.4856117834811993,1.0,2986016.01,-0.0005154639175257714,-7.827761536198417e-06,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,TGC,NEUTRAL,0.014298468188655931,0.07532358825066854,1.0,7336001.345000001,-0.011164274322169043,-0.00015963202124496232,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,SLF,NEUTRAL,0.01093565625620424,0.047262782828307676,0.9979164749800901,635725.525,-0.09999999999999998,-0.0010935656256204239,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,BCP,BUY,0.00930345932291227,0.6768880566578641,1.0,14493002.694999998,0.006802721088435382,6.328883893137605e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,DYT,NEUTRAL,0.001764219838019688,-0.02215591767945367,0.9022560778158446,388909.21,0.026200873362445476,4.6224100559467915e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,CMT,BUY,0.0016436041523818106,0.9898632669039807,1.0,3652362.7,-0.1103448275862069,-0.00018136321681454462,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,GAZ,NEUTRAL,0.0015326440630261463,0.03460294213330567,1.0,14083571.45,-0.04878048780487809,-7.476312502566574e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,ATH,NEUTRAL,0.00150138935167362,0.05464079154692569,0.9905058737660453,540471.4049999998,-0.0393472825371759,-5.9075591018609276e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,LES,NEUTRAL,0.0014201611902393478,0.07324518939718488,1.0,7936371.455,0.08303249097472931,0.00011791952121120948,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,SID,BUY,0.0014110235283046916,0.48111563012666725,0.9999999999999993,2427413.0650000004,0.01833740831295838,2.5874514577714318e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,ATW,NEUTRAL,0.0013453159732696636,0.09312823863886238,1.0,24880829.09,0.000970873786407811,1.3061320128832277e-06,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,ADH,BUY,0.0013246242506714052,1.597329683867547,1.0,22250421.9585,-0.038730158730158726,-5.1302907486321086e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,CDM,NEUTRAL,0.0011085626386263382,-0.04270311063302492,0.1070068862130098,117394.64499999999,0.05567285253917098,6.171684431067842e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,EQD,NEUTRAL,0.0008837636125926421,0.10139563285433395,0.9999995870454972,1168745.5,-0.10338983050847461,-9.137217011551048e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,MUT,BUY,0.0004071670268766771,0.6147948358493608,1.0,5108377.5600000005,-0.030219780219780223,-1.2304498064954528e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,CMA,NEUTRAL,0.00020086121322228161,-0.08277926872750987,1.0,12763053.1,0.025352112676056304,5.0922561098606535e-06,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,ATL,NEUTRAL,0.0001624625864374858,-0.0325318983318418,0.999999998683631,1528024.295,-0.07627711686494054,-1.2392177691872608e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-05,2024-05-31,2024-05-31,2024-06-28,(2024-05 rebalance] → 2024-06,C4,MSA,NEUTRAL,0.00013125892140385362,-0.10233662962621201,1.0,5127732.44,0.08333333333333326,1.0938243450321125e-05,0.935821,0.010944,0.9805,0.6866472418036702,0.0020599417254110104,-0.0008506572525925904,-0.002916932947376605
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,CFG,BUY,0.2929359066601211,0.5692776705274674,1.0,10786535.65,0.09375,0.02746274124938635,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,JET,BUY,0.1351392242467828,2.3859054176352874,0.9999999301731024,1279827.9049999998,0.10086956521739121,0.013631434793588512,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,AKT,BUY,0.09686701508622976,0.6475083343447495,1.0,5041155.0649999995,0.3632416787264834,0.03518613717314569,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,RDS,BUY,0.04882574882749409,2.764913373158463,1.0,5495935.9745,0.10626185958254286,0.0051883148659196835,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,ADI,BUY,0.04762197389239446,1.8779621811711604,1.0,5185035.925,0.07390771743568791,0.0035196313901687966,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,UMR,BUY,0.04734757564400023,1.2846874240229371,0.018011237431945003,88.5,-0.0005649717514123465,-2.675004273671937e-05,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,CIH,BUY,0.04320570251847055,0.5314610028039057,1.0,5399980.12,0.030927835051546282,0.001336258840777435,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,BCP,BUY,0.033262823108554086,0.6720584398760063,1.0,57204545.892500006,0.04391891891891886,0.0014608672311189274,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,CMT,BUY,0.030509340757872174,0.9188525289663272,0.999999952390392,1303764.45,0.24031007751937983,0.007331702042589437,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,ATW,NEUTRAL,0.030481243400499073,0.0632291438733181,1.0,20494429.509999998,0.07662463627546079,0.002335614188787031,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,LBV,BUY,0.029589410570354104,0.2614339235637921,1.0,7641962.75,0.036446469248291535,0.0010784295424274835,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,MUT,BUY,0.028039340282200693,0.4919103316139009,1.0,3076140.6574999997,0.018885741265344702,0.0005295437258205996,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,CRS,BUY,0.02358113088011099,0.3884916283653517,0.02816236642834403,28674.863499999996,-0.05033238366571702,-0.0011868945267292336,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,SBM,NEUTRAL,0.01666126243450869,-0.0634554583256891,0.9999999999999998,2489899.15,0.07390771743568814,0.0012313958761315136,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,GAZ,NEUTRAL,0.016539392953144504,-0.05553212003308534,1.0,3847603.45,0.0,0.0,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,IBC,NEUTRAL,0.014236076301803475,-0.023007588764497072,0.01819983409897614,751.543,-0.15389221556886223,-0.002190821323091911,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,SLF,NEUTRAL,0.010787069460629246,0.06359924921776434,0.9999997908688374,1211269.0,0.05461393596986808,0.0005891243208253251,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,EQD,NEUTRAL,0.010182646658709663,0.08626633688371031,0.9997571926037381,770187.45,0.05954631379962194,0.0006063390732501975,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,LES,BUY,0.009457966784429388,0.28810178143288545,1.0,4144134.3775,-0.06666666666666665,-0.000630531118961959,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
2024-06,2024-06-28,2024-06-28,2024-07-31,(2024-06 rebalance] → 2024-07,C4,ATL,NEUTRAL,0.006518071754562692,0.04472843660154092,0.9999299960050232,847930.515,0.007575757575757569,4.937933147395975e-05,0.953652,0.010292,0.912,0.6537452189845967,0.0019612356569537904,0.10062689153135329,0.09845776845245346
