cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,month,mois_obj,liquidity_L_weighted,cvar_95,expected_alpha_opt
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,MIC,0.023907625678705424,BUY,0.8256099213829132,0.8256099213829132,0.8256099213829132,32551.495000000003,0.029910577355310893,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,S2M,0.02148593924726549,BUY,0.18787906647331865,0.18787906647331865,0.18787906647331865,12896.03,0.02201729898245884,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,SBM,0.018490569604076877,NEUTRAL,0.0545050779215501,0.0545050779215501,0.02725253896077505,675885.0,0.9989030893086733,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,RIS,0.01366309464363029,NEUTRAL,0.03495078720979126,0.03495078720979126,0.01747539360489563,131311.4225000001,0.1302197438337115,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,MOX,0.011205863978421037,BUY,0.5227137843370123,0.5227137843370123,0.5227137843370123,2454.4900000000002,0.018693148113017786,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,COL,0.01105697864422525,BUY,0.24851223705248726,0.24851223705248726,0.24851223705248726,147467.778,0.16239492354138899,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,M2M,0.010750775357366876,BUY,0.36674690991071573,0.36674690991071573,0.36674690991071573,10920.375,0.021346831236762013,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,FBR,0.009953774846560544,BUY,0.10016345821712158,0.10016345821712158,0.10016345821712158,7997.260000000024,0.020391320513186886,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,ATL,0.007191826964648294,BUY,0.2647436959838031,0.2647436959838031,0.2647436959838031,233291.66400000002,0.4335618640966327,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,MDP,0.006515654682971599,BUY,0.16767625159965122,0.16767625159965122,0.16767625159965122,7620.750000000093,0.020271331856218117,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,DWY,0.0064772654464645436,BUY,0.3160615966406719,0.3160615966406719,0.3160615966406719,18817.647499999628,0.024152518614815176,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,ALM,0.006343012243671311,BUY,0.13199144071011903,0.13199144071011903,0.13199144071011903,20123.95,0.02465006444452681,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,DRI,0.006055799597954246,BUY,0.570433988773052,0.570433988773052,0.570433988773052,5925.3,0.01973952802372057,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,SRM,0.004513836155073574,BUY,0.4031663354619842,0.4031663354619842,0.4031663354619842,12.752500000000001,0.017989814215133442,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,GAZ,0.004404435617863787,BUY,1.36523757295997,1.36523757295997,1.36523757295997,9544.0,0.020891583581168063,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,IBC,0.0037361991888176984,BUY,0.16955402340900086,0.16955402340900086,0.16955402340900086,239.09,0.01805390232134267,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,INV,0.003526868999963233,BUY,0.371933680222537,0.371933680222537,0.371933680222537,380.27500000000293,0.018093992700678296,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,HPS,0.0034854212521433807,BUY,0.37257702699042605,0.37257702699042605,0.37257702699042605,76757.39999999982,0.0588626902630874,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,CTM,0.0027760581756924017,BUY,0.3119675815481547,0.3119675815481547,0.3119675815481547,67753.68000000001,0.05137113905407706,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,BCI,0.002221157169667532,NEUTRAL,0.08639813374157186,0.08639813374157186,0.04319906687078593,569604.6449999999,0.9940220062076021,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,SID,0.00022293121948247475,BUY,0.611040435483751,0.611040435483751,0.611040435483751,30495.869999999995,0.028970857212644578,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-08,2018-08-31,P_selected,RDS,0.00016719342326247202,NEUTRAL,0.03001377882738429,0.03001377882738429,0.015006889413692145,300092.811,0.6902920422483682,2018-08,2018-08,0.4616,0.007998,0.765367
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,IMO,0.4,BUY,0.10221555315854777,0.10221555315854777,0.10221555315854777,827656.165,0.9999031740451148,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,IAM,0.1482453160606717,BUY,1.4175335999243228,1.4175335999243228,1.4175335999243228,17103122.43,1.0,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,ALM,0.118372362495757,BUY,3.35011682797371,3.35011682797371,3.35011682797371,86384.0,0.06799804231039802,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SLF,0.04855480923348116,BUY,0.12819839381324535,0.12819839381324535,0.12819839381324535,1604611.0,0.9999999996134563,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,CIH,0.04655570419173915,BUY,0.48855755339622603,0.48855755339622603,0.48855755339622603,718092.045,0.9994413746373076,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,GAZ,0.04531457309065135,BUY,0.23017358221351333,0.23017358221351333,0.23017358221351333,453132.8,0.9626775969090717,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,JET,0.03942562875121593,BUY,0.15046793768737673,0.15046793768737673,0.15046793768737673,723234.0999999999,0.9994854718344137,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,PRO,0.03303361307621377,BUY,1.3515996467589355,1.3515996467589355,1.3515996467589355,46190.4,0.03693527375188789,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,RIS,0.02305304705094827,BUY,0.3536725695990459,0.3536725695990459,0.3536725695990459,676804.0250000001,0.9989190834076922,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,M2M,0.017618143552320352,BUY,0.5585373883249557,0.5585373883249557,0.5585373883249557,7417.315,0.020206787874745755,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SOT,0.016157875331688987,NEUTRAL,0.09919790057374947,0.09919790057374947,0.049598950286874735,63200.225,0.04793458850179124,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,LBV,0.015135650139067158,BUY,0.23969958069017064,0.23969958069017064,0.23969958069017064,1413577.85,0.9999999917845196,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,AFM,0.010633431036883021,BUY,0.26064994816287995,0.26064994816287995,0.26064994816287995,94038.0,0.07618184996963492,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,DWY,0.010255577890947368,BUY,0.5741241277702336,0.5741241277702336,0.5741241277702336,79134.64499999963,0.0610054952942994,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,MDP,0.00612875959049525,BUY,0.3136621778923236,0.3136621778923236,0.3136621778923236,18169.685000000092,0.023909369262376398,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,REB,0.0058931881393039735,BUY,0.24284697930526022,0.24284697930526022,0.24284697930526022,202.5,0.018043526592878906,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,MOX,0.0047138152275316295,BUY,0.49970049657909105,0.49970049657909105,0.49970049657909105,63.08999999999999,0.018004048082123837,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,UMR,0.0034111082337698667,BUY,0.8809267882048994,0.8809267882048994,0.8809267882048994,0.0,0.01798620996209156,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,CTM,0.0020423608655313376,BUY,0.4856397886834123,0.4856397886834123,0.4856397886834123,59383.96,0.045223663147116795,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,EQD,0.00158931859682243,BUY,0.19955018086373855,0.19955018086373855,0.19955018086373855,164218.0,0.20221429820540454,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SRM,0.0015658585336979396,NEUTRAL,0.031099902322892566,0.031099902322892566,0.015549951161446283,312.46500000000003,0.01807472672528341,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,S2M,0.0014106937557963823,BUY,0.353072557178695,0.353072557178695,0.353072557178695,36858.9125,0.03197642898624,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,MIC,0.0007842563619704056,BUY,0.39272826792096505,0.39272826792096505,0.39272826792096505,147232.875,0.16188433734348515,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-09,2018-09-28,P_selected,SID,0.0001049081114473135,BUY,0.2829637144526518,0.2829637144526518,0.2829637144526518,1183699.625,0.9999996749199331,2018-09,2018-09,0.7774,0.007203,0.779536
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,IMO,0.4,BUY,2.7887991479859537,2.7887991479859537,2.7887991479859537,107167.3135,0.0923458216757201,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,OUL,0.13099026680269607,BUY,2.0070896743404285,2.0070896743404285,2.0070896743404285,783.25,0.018208901270280017,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,JET,0.10565251132568361,BUY,0.1085824811131137,0.1085824811131137,0.1085824811131137,326252.49250000005,0.7720705674898696,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,GAZ,0.06234908914202736,NEUTRAL,0.09290185288625552,0.09290185288625552,0.04645092644312776,46853.55,0.037314556893824194,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,RIS,0.05758309790285399,BUY,2.187533919438206,2.187533919438206,2.187533919438206,130155.77750000008,0.12813976363944693,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,DWY,0.056147963413765795,BUY,0.25949046762827704,0.25949046762827704,0.25949046762827704,655054.1674999996,0.9984698629751769,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,PRO,0.05465472580247335,BUY,0.1329102435637961,0.1329102435637961,0.1329102435637961,17301.725,0.023587403957442073,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,M2M,0.04004445414786448,BUY,0.3833869906960522,0.3833869906960522,0.3833869906960522,19688.435,0.02448308473232665,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,S2M,0.035070102939958187,BUY,0.1502396201633283,0.1502396201633283,0.1502396201633283,6767.485000000001,0.020001961233160538,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,FBR,0.019557294719220325,BUY,0.40175882910977,0.40175882910977,0.40175882910977,17692.020000000022,0.023731655030429115,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,MIC,0.013902906518713851,BUY,0.5517512397014966,0.5517512397014966,0.5517512397014966,10117.15,0.021079991735051443,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,SRM,0.00775904544540278,BUY,1.6865883977647147,1.6865883977647147,1.6865883977647147,700.0,0.018185103932508558,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,CTM,0.007046064289905055,BUY,0.4831823869503977,0.4831823869503977,0.4831823869503977,48031.3,0.03799740793329496,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,AFM,0.004452194654375066,NEUTRAL,0.08654381359413738,0.08654381359413738,0.04327190679706869,127897.7,0.12415734333792758,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,INV,0.004379915437837611,BUY,0.5346534779932747,0.5346534779932747,0.5346534779932747,388.5000000000029,0.018096330933539868,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-10,2018-10-31,P_selected,SID,0.0003911815031168677,BUY,1.0719837322927512,1.0719837322927512,1.0719837322927512,421865.92000000004,0.9399051444327732,2018-10,2018-10,0.1918,0.010253,1.596204
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,IMO,0.3245780661462305,BUY,1.685065755257575,1.685065755257575,1.685065755257575,112225.715,0.09935708663799728,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SOT,0.1584007077916752,BUY,1.1261107461200968,1.1261107461200968,1.1261107461200968,876090.25,0.9999553871495539,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,GAZ,0.10386981123960634,NEUTRAL,0.056898341157780224,0.056898341157780224,0.028449170578890112,845090.4,0.9999267417479865,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,JET,0.08419025100703886,BUY,0.5886244205978228,0.5886244205978228,0.5886244205978228,421582.4,0.9396484054705101,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,RIS,0.08274897940219121,BUY,2.9770381754242496,2.9770381754242496,2.9770381754242496,85842.37500000009,0.06745089235783149,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,PRO,0.054469378514918204,NEUTRAL,0.05147101279717148,0.05147101279717148,0.02573550639858574,14942.115,0.022733358282653375,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,HPS,0.045653678937856906,BUY,0.18422433796123994,0.18422433796123994,0.18422433796123994,1055239.2499999998,0.9999974612292196,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,AFM,0.0445576694935178,NEUTRAL,0.034476035299640495,0.034476035299640495,0.017238017649820248,13209.25,0.02212546861021332,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,S2M,0.035342228750466644,BUY,0.32159433669010107,0.32159433669010107,0.32159433669010107,6304.1125,0.01985714966057708,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SID,0.0335748703653853,BUY,1.399750986553367,1.399750986553367,1.399750986553367,555341.3724999999,0.9925010269293773,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,MIC,0.010383068989188438,BUY,0.5293299313978538,0.5293299313978538,0.5293299313978538,35253.435,0.031190783952483894,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,DWY,0.008575379936468687,BUY,0.5862098565709399,0.5862098565709399,0.5862098565709399,415983.49499999965,0.9343636419653965,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,CMT,0.008144672347715634,NEUTRAL,0.06701163916689731,0.06701163916689731,0.03350581958344866,740531.5,0.9996098168287825,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,M2M,0.0030363709952438978,BUY,0.5315909759582342,0.5315909759582342,0.5315909759582342,5182.95,0.019511004165049556,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SNP,0.0019262457324321861,BUY,0.1310763515731666,0.1310763515731666,0.1310763515731666,236878.38999999996,0.44770550205671444,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,FBR,0.00033259598280599857,BUY,0.4261644038273189,0.4261644038273189,0.4261644038273189,1075.8000000000204,0.01829277049621993,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-11,2018-11-30,P_selected,SRM,0.00020563731037836724,BUY,1.8992265257087122,1.8992265257087122,1.8992265257087122,19303.9,0.02433656817869535,2018-11,2018-11,0.4785,0.010281,1.106314
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,IMO,0.3233936334446822,BUY,1.2284883114039247,1.2284883114039247,1.2284883114039247,427925.8075,0.9451537045604537,2018-12,2018-12,0.7761,0.008791,1.226771
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,IAM,0.2751259201783875,BUY,1.1055675459865741,1.1055675459865741,1.1055675459865741,24337814.517500002,1.0,2018-12,2018-12,0.7761,0.008791,1.226771
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,UMR,0.150388867154024,BUY,1.987676067588465,1.987676067588465,1.987676067588465,892.3,0.018240119883555166,2018-12,2018-12,0.7761,0.008791,1.226771
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,TMA,0.05037830943433973,BUY,1.275268425569469,1.275268425569469,1.275268425569469,6604267.125,1.0,2018-12,2018-12,0.7761,0.008791,1.226771
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,RIS,0.039769125765922744,BUY,1.3802122284351952,1.3802122284351952,1.3802122284351952,467473.1900000001,0.9701008806507483,2018-12,2018-12,0.7761,0.008791,1.226771
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,OUL,0.03952701805030082,BUY,1.7523957386031226,1.7523957386031226,1.7523957386031226,4897.15,0.019423716953255888,2018-12,2018-12,0.7761,0.008791,1.226771
4,C4 Hybrid + régime,2018-12,2018-12-31,P_selected,AFM,0.030654824594538454,BUY,0.2548281742688069,0.2548281742688069,0.2548281742688069,397240.3,0.9133976835011335,2018-12,2018-12,0.7761,0.008791,1.226771
