cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,EQD,0.01535174168817519,BUY,0.28729323156224096,0.28729323156224096,0.28729323156224096,48231.5,0.038114669874710516
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,MDP,0.01351911336145153,BUY,0.2785777324511859,0.2785777324511859,0.2785777324511859,20196.435000000092,0.024677963280585326
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,M2M,0.012017136855102098,BUY,0.12221216929536041,0.12221216929536041,0.12221216929536041,61915.4,0.04700509308610414
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,S2M,0.011507368900673073,NEUTRAL,-0.06599319744129017,-0.06599319744129017,-0.03299659872064509,13355.507500000002,0.022176155947682578
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,CSR,0.01081712391225019,BUY,0.14677099207803784,0.14677099207803784,0.14677099207803784,4681145.6875,1.0
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,GAZ,0.010615778005936185,NEUTRAL,-0.036220280679059746,-0.036220280679059746,-0.018110140339529873,389607.5,0.9032369748599324
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,PRO,0.009742852314131007,BUY,0.19204910516888446,0.19204910516888446,0.19204910516888446,984.8100000000001,0.0182666446367226
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,AGM,0.008450557321966664,BUY,0.27440220747196725,0.27440220747196725,0.27440220747196725,750.5,0.01819953591017457
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,COL,0.006156552610595461,BUY,0.22465258771272525,0.22465258771272525,0.22465258771272525,30225.554000000004,0.02884943425349932
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,DWY,0.005849295820628728,BUY,0.18902606241096087,0.18902606241096087,0.18902606241096087,109940.31749999963,0.0961325356830289
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,ATL,0.005497320307378978,BUY,0.10421405690022326,0.10421405690022326,0.10421405690022326,561424.6115,0.9931917848168252
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,INV,0.005248252907878107,BUY,0.461699626314902,0.461699626314902,0.461699626314902,4190.930000000003,0.01920966600115987
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,SRM,0.003563678115954436,BUY,0.7998611594558961,0.7998611594558961,0.7998611594558961,1107.1,0.018301766105161387
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,DHO,0.0020992282171816757,BUY,0.23678888633088171,0.23678888633088171,0.23678888633088171,251114.1025000001,0.5044562920004487
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,FBR,0.0019158236665443376,NEUTRAL,0.08547321661459971,0.08547321661459971,0.042736608307299855,17866.69800000002,0.02379649362882789
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,SNP,0.0017733561355680713,BUY,0.1267804255474279,0.1267804255474279,0.1267804255474279,72011.49249999996,0.05479431459592732
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,ALM,0.001084946706593734,NEUTRAL,0.05309500646906831,0.05309500646906831,0.026547503234534156,33101.5,0.030166978935774254
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,HPS,0.00044377071368752966,NEUTRAL,-0.0767252222901858,-0.0767252222901858,-0.0383626111450929,1172291.93,0.999999609825308
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,JET,0.00040376478949802867,BUY,0.23346166220494272,0.23346166220494272,0.23346166220494272,161073.84500000003,0.19422011506223696
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,MOX,0.00014361440893829555,NEUTRAL,0.06308780750962603,0.06308780750962603,0.031543903754813016,1992.17,0.018557939454715202
2,C2 Ridge + régime,2019-03,2019-03-29,P_selected,BCI,0.0001271166784372823,BUY,0.10823295110878402,0.10823295110878402,0.10823295110878402,519202.395,0.9867083478247274
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,IAM,0.1,BUY,0.1724251151948145,0.1724251151948145,0.1724251151948145,6927916.347499999,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,IMO,0.1,BUY,0.48783388349220264,0.48783388349220264,0.48783388349220264,79089.4185,0.060964056509376065
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,MUT,0.1,BUY,0.3010958419243433,0.3010958419243433,0.3010958419243433,466414.8375,0.9696057883176549
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,BCP,0.07885668856384664,BUY,0.11304177125663241,0.11304177125663241,0.11304177125663241,7130685.3,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,UMR,0.0627153545846196,BUY,0.43967469728434744,0.43967469728434744,0.43967469728434744,587215.5,0.9954833058039559
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,CMT,0.050037406729579924,BUY,0.24779772885047502,0.24779772885047502,0.24779772885047502,3854669.1,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,EQD,0.047760503001414364,BUY,0.2964144269961893,0.2964144269961893,0.2964144269961893,491546.9,0.9794624785073752
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,SOT,0.04512733868778214,BUY,0.20403755000000387,0.20403755000000387,0.20403755000000387,73959.45,0.05643110868671113
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,MIC,0.04350027636454845,BUY,0.5182548060299254,0.5182548060299254,0.5182548060299254,32690.08999999999,0.029974987888116887
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,OUL,0.04072852726145131,BUY,0.46379641260781995,0.46379641260781995,0.46379641260781995,72.5,0.018006710161399587
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,SRM,0.0397817455534695,BUY,0.7007252214761349,0.7007252214761349,0.7007252214761349,2853.7675,0.01881069687049903
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,AFM,0.03840506833032207,BUY,0.36917604888663424,0.36917604888663424,0.36917604888663424,89975.6,0.07173154269250029
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,HPS,0.029919587457283254,BUY,0.3181001236668587,0.3181001236668587,0.3181001236668587,3966674.85,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,SBM,0.027562375035440047,BUY,0.17302291515328513,0.17302291515328513,0.17302291515328513,688144.8,0.9990982911886679
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,RIS,0.021995499642292086,BUY,0.5235911510656847,0.5235911510656847,0.5235911510656847,195497.63000000006,0.2948304302498314
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,JET,0.020641701123200202,BUY,0.1839266422657631,0.1839266422657631,0.1839266422657631,262326.51250000007,0.549146846198086
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,LBV,0.018309969346989582,BUY,0.1724176989509544,0.1724176989509544,0.1724176989509544,2991252.95,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,GAZ,0.017641613911551574,BUY,0.10858046380129911,0.10858046380129911,0.10858046380129911,665432.8,0.9987036750324582
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,TQM,0.017087277586442396,BUY,0.1105505784346485,0.1105505784346485,0.1105505784346485,815491.88,0.9998823725009549
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,CIH,0.01583167393201884,BUY,0.1299045711056103,0.1299045711056103,0.1299045711056103,400820.11250000005,0.9178224491006393
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,DHO,0.014439848765685652,BUY,0.15911715233524232,0.15911715233524232,0.15911715233524232,137319.5975000001,0.1415000635637596
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,TMA,0.014151762060786388,BUY,0.16885663882567933,0.16885663882567933,0.16885663882567933,1852033.74375,0.9999999999926221
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,MOX,0.010269705934623693,BUY,0.3005997087022133,0.3005997087022133,0.3005997087022133,12906.0325,0.02202074531338921
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,CSR,0.010052716952025559,NEUTRAL,0.08395634197945646,0.08395634197945646,0.04197817098972823,4031076.655,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,MDP,0.009075512287224885,BUY,0.23283553123143078,0.23283553123143078,0.23283553123143078,31558.133000000096,0.029452833792798727
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,AGM,0.007900146747603226,BUY,0.21972397684190703,0.21972397684190703,0.21972397684190703,6074.0,0.019785617898168593
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,ATL,0.006412042077726506,BUY,0.165091465966106,0.165091465966106,0.165091465966106,591789.8205,0.9958007327656168
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,LES,0.004160921377264847,BUY,0.2616987697803605,0.2616987697803605,0.2616987697803605,125451.27000000075,0.11996309608508637
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,NKL,0.0016568181072391167,NEUTRAL,-0.021147820809939072,-0.021147820809939072,-0.010573910404969536,11069.172,0.021396624588419077
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,CTM,0.0012627135292965531,BUY,0.15863608413168087,0.15863608413168087,0.15863608413168087,56856.94,0.04350960785872886
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,ATW,0.0012226493904514486,NEUTRAL,0.0010602040957039816,0.0010602040957039816,0.0005301020478519908,11630025.967499988,1.0
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,M2M,0.0011757327084432258,BUY,0.12425727945207811,0.12425727945207811,0.12425727945207811,4631.37,0.01934288767220129
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,IBC,0.0007978869384547441,BUY,0.29458130033775193,0.29458130033775193,0.29458130033775193,1725.0720000000001,0.018480262579492097
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,BCI,0.0005497903387134119,BUY,0.11858301383128789,0.11858301383128789,0.11858301383128789,1504735.78,0.9999999980892547
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,DWY,0.00033310533659077835,BUY,0.3278421381546506,0.3278421381546506,0.3278421381546506,13654.479999999627,0.022280121888637913
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,PRO,0.00020649058678146344,BUY,0.13642359159293166,0.13642359159293166,0.13642359159293166,4412.5,0.019276572352156192
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,ATH,0.0001697542019286648,NEUTRAL,-0.04370592031912493,-0.04370592031912493,-0.021852960159562465,69599.625,0.052829668750597594
2,C2 Ridge + régime,2019-04,2019-04-30,P_selected,COL,0.00015755756575486926,BUY,0.22665930504660833,0.22665930504660833,0.22665930504660833,48038.240000000005,0.03800146705381752
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,IAM,0.1,NEUTRAL,-0.011041707708993487,-0.011041707708993487,-0.005520853854496743,20915152.6325,1.0
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,IMO,0.1,BUY,0.4113896670574097,0.4113896670574097,0.4113896670574097,1308432.2835,0.9999999558165955
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,MUT,0.1,NEUTRAL,0.02504765175807,0.02504765175807,0.012523825879035,967768.6375,0.9999897096962577
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,BCP,0.09601443910409395,NEUTRAL,-0.027620791670439793,-0.027620791670439793,-0.013810395835219896,4428641.91,1.0
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,SRM,0.06022542372272514,BUY,0.6553805475579113,0.6553805475579113,0.6553805475579113,9017.18,0.020719859393672286
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,MIC,0.05708329914729281,BUY,0.5026938526971938,0.5026938526971938,0.5026938526971938,13886.549999999988,0.02236115108685595
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,CIH,0.05127824452484233,NEUTRAL,-0.08844603350103114,-0.08844603350103114,-0.04422301675051557,685629.03,0.9990612896860306
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,MOX,0.049033571049039805,BUY,0.3010993107232189,0.3010993107232189,0.3010993107232189,1282.9924999999998,0.01835239834868223
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,AFM,0.04515533210066123,NEUTRAL,-0.06414041464356007,-0.06414041464356007,-0.032070207321780037,59805.35,0.045515677115607944
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,SLF,0.03677929714964771,NEUTRAL,0.04527034384156661,0.04527034384156661,0.022635171920783306,2148.475,0.018603544224164794
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,HPS,0.03074837435847462,BUY,0.21071011787948635,0.21071011787948635,0.21071011787948635,1440163.7899999998,0.999999994630981
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,TQM,0.02535700145796616,NEUTRAL,-0.03097284979843834,-0.03097284979843834,-0.01548642489921917,1746719.2700000003,0.999999999960214
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,RIS,0.022045488474753357,BUY,0.7617376789914456,0.7617376789914456,0.7617376789914456,1257.900000000093,0.018345166848948696
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,FBR,0.020146585760813233,NEUTRAL,-0.03424115531570865,-0.03424115531570865,-0.017120577657854325,2666.23650000002,0.018755397035991425
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,INV,0.019537812152483597,BUY,0.21317683281317162,0.21317683281317162,0.21317683281317162,1563.4850000000029,0.018433425154617374
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,S2M,0.019440604515142654,BUY,0.13973972210751495,0.13973972210751495,0.13973972210751495,5903.0375,0.019732636775750677
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,EQD,0.018893545226652497,NEUTRAL,0.030487264258988067,0.030487264258988067,0.015243632129494034,100248.55,0.08347645048824388
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,M2M,0.0159330497103883,NEUTRAL,0.04167659761241915,0.04167659761241915,0.020838298806209576,21229.92,0.02507910561248791
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,GAZ,0.01589270614856436,BUY,0.17462308501205873,0.17462308501205873,0.17462308501205873,11764.7,0.021630886322848864
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,ALM,0.01572502311013905,NEUTRAL,0.047290318965680284,0.047290318965680284,0.023645159482840142,3951.5,0.019137622495199104
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,CTM,0.0147502638276375,NEUTRAL,0.06563823079984696,0.06563823079984696,0.03281911539992348,12017.805,0.02171675589734208
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,ATL,0.013158756306549564,NEUTRAL,-0.06816071676754193,-0.06816071676754193,-0.034080358383770964,512660.1849999999,0.9852632277797326
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,CSR,0.013085885870143851,NEUTRAL,0.02446462407310615,0.02446462407310615,0.012232312036553075,2441870.4025,0.9999999999999993
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,MDP,0.010541288610689245,BUY,0.13264238399481224,0.13264238399481224,0.13264238399481224,27339.852000000094,0.02758360929599127
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,ADH,0.01011844503790984,BUY,0.10086570040706805,0.10086570040706805,0.10086570040706805,723048.0365000016,0.9994839385851925
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,DWY,0.010104844766517502,BUY,0.18592358653530755,0.18592358653530755,0.18592358653530755,15834.292499999628,0.02305266600891939
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,IBC,0.008436155584440306,NEUTRAL,-0.07581209525471932,-0.07581209525471932,-0.03790604762735966,503.24299999999994,0.018128981436315528
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,DHO,0.007891000535258002,BUY,0.17308854061293322,0.17308854061293322,0.17308854061293322,90087.2485000001,0.07185058159321774
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,CMT,0.006922318248488739,BUY,0.20511972576031684,0.20511972576031684,0.20511972576031684,416904.9,0.9352620031047941
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,SBM,0.0023530271436553343,NEUTRAL,-0.06580987850009123,-0.06580987850009123,-0.03290493925004562,925250.0,0.9999796823444393
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,MSA,0.002075547265048252,NEUTRAL,0.05951010891926606,0.05951010891926606,0.02975505445963303,2827840.315,1.0
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,NKL,0.0006385957630797039,NEUTRAL,-0.07528176987180635,-0.07528176987180635,-0.037640884935903174,480.8849999999993,0.01812261486044761
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,LHM,0.0004345201884087468,NEUTRAL,-0.029667531206596987,-0.029667531206596987,-0.014833765603298493,13672494.25,1.0
2,C2 Ridge + régime,2019-05,2019-05-31,P_selected,SID,0.00019955215458211152,NEUTRAL,-0.004716360603477687,-0.004716360603477687,-0.0023581803017388436,582043.23,0.9950955298612589
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,MUT,0.09711398944594307,NEUTRAL,0.027018768019753475,0.027018768019753475,0.013509384009876738,666145.1024999999,0.9987183463434457
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,IMO,0.08226816787125124,BUY,0.4985586049280489,0.4985586049280489,0.4985586049280489,68009.96599999999,0.051571336929655355
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,SRM,0.07682246793411847,BUY,0.7505009345496261,0.7505009345496261,0.7505009345496261,720.48,0.01819095538802478
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,ATW,0.07675182698409695,NEUTRAL,-0.07005331021229921,-0.07005331021229921,-0.03502665510614961,127833574.6625,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,OUL,0.07420632850289602,BUY,0.4426124557488293,0.4426124557488293,0.4426124557488293,9192196.8,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,SOT,0.07128099259624622,BUY,0.26243849158832067,0.26243849158832067,0.26243849158832067,399053.75,0.9156654930999407
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,SLF,0.06028173956731021,NEUTRAL,0.08611952025593304,0.08611952025593304,0.04305976012796652,2177684.37,0.9999999999999598
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,AFM,0.03982357786264822,BUY,0.2718877587670242,0.2718877587670242,0.2718877587670242,808596.55,0.9998686540865905
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,HPS,0.03959949413881971,BUY,0.5217923556347825,0.5217923556347825,0.5217923556347825,1511361.765,0.9999999982814558
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,LES,0.03784218227840146,BUY,0.2016693633681931,0.2016693633681931,0.2016693633681931,1196622.1700000006,0.9999997356402531
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,BCP,0.03736633763730315,NEUTRAL,0.08342696598329295,0.08342696598329295,0.041713482991646476,18729177.73,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,RIS,0.03435421397184185,BUY,0.7686022683394602,0.7686022683394602,0.7686022683394602,23644.065000000097,0.026041051467390268
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,MIC,0.03391962791621125,BUY,0.482309276459676,0.482309276459676,0.482309276459676,105951.81999999999,0.09072860881122849
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,IAM,0.030025672485773494,NEUTRAL,0.07632267450484213,0.07632267450484213,0.03816133725242107,38609199.69250001,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,TQM,0.025118643134637225,BUY,0.13226346139007739,0.13226346139007739,0.13226346139007739,1621345.925,0.9999999997042583
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,SBM,0.02438157235449071,BUY,0.2602283031400181,0.2602283031400181,0.2602283031400181,640844.0,0.9980799918606712
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,CTM,0.023984690730771648,BUY,0.10727508497724757,0.10727508497724757,0.10727508497724757,36316.405,0.03170883388427399
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,MAB,0.023266710272670747,BUY,0.36938629380024024,0.36938629380024024,0.36938629380024024,9738.5,0.020955334932036076
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,EQD,0.021067566041487358,BUY,0.1783790337202358,0.1783790337202358,0.1783790337202358,889923.65,0.9999642447753649
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,MSA,0.020496455185191872,BUY,0.18946910871790795,0.18946910871790795,0.18946910871790795,11472287.025,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,S2M,0.020198253490595754,BUY,0.17715862197256127,0.17715862197256127,0.17715862197256127,8301.105,0.020488658641250417
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,NKL,0.010346694588111176,BUY,0.09983266009057748,0.09983266009057748,0.09983266009057748,7143.100499999999,0.0201201060276743
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,LHM,0.00938402478020159,BUY,0.18140258739354928,0.18140258739354928,0.18140258739354928,7884516.15,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,MDP,0.005154853271540016,BUY,0.26019125447178176,0.26019125447178176,0.26019125447178176,26851.65300000009,0.027374863192637603
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,ADH,0.005098224975093905,BUY,0.0978203175821438,0.0978203175821438,0.0978203175821438,1599266.8785000015,0.9999999995789501
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,GAZ,0.0047799286078039445,BUY,0.18155485179552272,0.18155485179552272,0.18155485179552272,97380.0,0.08003143544079465
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,DHO,0.004659070865956119,BUY,0.3704034789538102,0.3704034789538102,0.3704034789538102,257303.4875000001,0.5291807516152024
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,FBR,0.003075973569805472,NEUTRAL,0.04870429339549201,0.04870429339549201,0.024352146697746005,13100.616500000018,0.02208789363712087
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,CMT,0.002102141884125763,BUY,0.17526542513826895,0.17526542513826895,0.17526542513826895,1480782.15,0.9999999971968285
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,AGM,0.0014361263263197317,NEUTRAL,0.006518762205351886,0.006518762205351886,0.003259381102675943,14363.1,0.02252844629296477
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,CSR,0.0008387858757668079,BUY,0.14444000368123489,0.14444000368123489,0.14444000368123489,19462251.119999997,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,NEJ,0.0008362403195620976,NEUTRAL,0.053234598256800186,0.053234598256800186,0.026617299128400093,47046.55,0.03742564321676763
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,TMA,0.0007127086139168548,NEUTRAL,0.06929041554509453,0.06929041554509453,0.034645207772547267,9392166.0,1.0
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,M2M,0.0004969381025626649,NEUTRAL,-0.042425705193850666,-0.042425705193850666,-0.021212852596925333,31012.625,0.029204359135413305
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,BCI,0.0004241664226255035,NEUTRAL,0.04513966232817723,0.04513966232817723,0.022569831164088616,462768.65,0.9678386011785973
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,JET,0.0002908032551414854,NEUTRAL,0.0031746036283558376,0.0031746036283558376,0.0015873018141779188,141837.10249999998,0.1505100360873201
2,C2 Ridge + régime,2019-06,2019-06-28,P_selected,CIH,0.00012775782530194356,NEUTRAL,-0.00038172267671734983,-0.00038172267671734983,-0.00019086133835867491,698019.835,0.9992299750811832
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,IMO,0.1,BUY,0.44634852606375436,0.44634852606375436,0.44634852606375436,253896.5515,0.5155811594892694
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,MUT,0.1,BUY,0.49560691806114704,0.49560691806114704,0.49560691806114704,664232.5825,0.9986785737326227
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,ATW,0.08974073664442836,BUY,0.14227721914155195,0.14227721914155195,0.14227721914155195,23233274.949999988,1.0
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,DRI,0.0701740940749614,BUY,0.41884368091501967,0.41884368091501967,0.41884368091501967,0.0,0.01798620996209156
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,MLE,0.05669349885600204,BUY,0.37741605481381757,0.37741605481381757,0.37741605481381757,23.53,0.017992860824570567
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,EQD,0.04592251138118728,BUY,0.758151376443712,0.758151376443712,0.758151376443712,194690.0,0.2921510004584811
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,SOT,0.04263477334858163,BUY,0.5318261378673019,0.5318261378673019,0.5318261378673019,119980.0,0.11102437943062599
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,LES,0.041498814591222115,BUY,0.5056416265591118,0.5056416265591118,0.5056416265591118,1785056.9775000005,0.9999999999784557
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,HPS,0.03504600940734995,BUY,0.7236052981567747,0.7236052981567747,0.7236052981567747,2227545.9549999996,0.9999999999999818
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,AFM,0.03342068851783015,BUY,0.4266934539914855,0.4266934539914855,0.4266934539914855,63392.9,0.04807547405565846
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,MIC,0.032985305945091,BUY,0.5402822367236677,0.5402822367236677,0.5402822367236677,67225.7225,0.050961039627069764
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,IAM,0.03157310924832752,BUY,0.304352620234569,0.304352620234569,0.304352620234569,46245874.5125,1.0
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,MNG,0.027238110404079637,BUY,0.32891461366742997,0.32891461366742997,0.32891461366742997,4342874.875,1.0
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,BCP,0.02527296788384166,BUY,0.3513365804412697,0.3513365804412697,0.3513365804412697,10503292.1,1.0
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,SBM,0.02391801541309388,BUY,0.4193297760805744,0.4193297760805744,0.4193297760805744,1225851.45,0.9999998343888664
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,TQM,0.023749910134229245,BUY,0.10177691940576944,0.10177691940576944,0.10177691940576944,1135204.1199999999,0.999999293728863
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,ALM,0.02341501866965063,BUY,0.33942711269259207,0.33942711269259207,0.33942711269259207,14285.8,0.022501226902319375
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,BAL,0.022934388415256413,BUY,0.23886221481945513,0.23886221481945513,0.23886221481945513,0.0,0.01798620996209156
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,SNP,0.018716028663203214,BUY,0.34076854576289095,0.34076854576289095,0.34076854576289095,220891.4399999999,0.3856257430335229
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,CIH,0.018458486207995388,BUY,0.241885126317316,0.241885126317316,0.241885126317316,736134.85,0.9995813922756756
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,NEJ,0.016761921153469996,BUY,0.20442928656152404,0.20442928656152404,0.20442928656152404,2666.25,0.01875540101117637
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,LBV,0.016642711382202753,BUY,0.5201375923324831,0.5201375923324831,0.5201375923324831,3355703.75,1.0
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,PRO,0.014071100516023305,BUY,0.367644757648922,0.367644757648922,0.367644757648922,1660.5,0.018461531821328467
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,ATL,0.01298400068777619,BUY,0.4868062770069514,0.4868062770069514,0.4868062770069514,645292.7754999998,0.9982116722911597
2,C2 Ridge + régime,2019-07,2019-07-31,P_selected,MDP,0.0094723545787645,BUY,0.323230836429949,0.323230836429949,0.323230836429949,138254.8320000001,0.14332759687958263
