sell_mode,cell,configuration,mois,date_rebalance,n_titres,poids_moyen,poids_max,n_BUY,n_NEUTRAL,n_SELL,w_BUY,w_NEUTRAL,w_SELL,liquidity_obj,cvar_obj,expected_alpha_raw
exclude,4,C4 Hybrid + régime,2022-01,2022-01-31,30,0.03332777556862066,0.2123215878133996,14,16,0,0.5002235990337073,0.4996096680249126,0.0,0.0,0.007952,0.678392
exclude,4,C4 Hybrid + régime,2022-02,2022-02-28,24,0.04165389867303944,0.2561707694850907,13,11,0,0.8746519176241073,0.12504165052883906,0.0,0.0,0.007975,1.06014
exclude,4,C4 Hybrid + régime,2022-03,2022-03-31,35,0.028568805883894852,0.22916588035098814,20,15,0,0.679215497913016,0.3206927080233036,0.0,0.0,0.00738,0.480649
exclude,4,C4 Hybrid + régime,2022-04,2022-04-29,33,0.030296806039235777,0.1354935821243308,22,11,0,0.8419679489228689,0.15782665037191188,0.0,0.0,0.0064,0.541023
exclude,4,C4 Hybrid + régime,2022-05,2022-05-31,28,0.035711518688122466,0.2749246335839139,20,8,0,0.7052473730795152,0.2946751501879139,0.0,0.0,0.007377,0.826051
exclude,4,C4 Hybrid + régime,2022-06,2022-06-30,31,0.03225479350722798,0.2361182066512188,19,12,0,0.6848732395069952,0.3150253592170721,0.0,0.0,0.008989,0.594813
exclude,4,C4 Hybrid + régime,2022-07,2022-07-29,30,0.033326585975570956,0.18841632175457795,17,13,0,0.8633899230881505,0.13640765617897804,0.0,0.0,0.0087,0.80432
exclude,4,C4 Hybrid + régime,2022-08,2022-08-31,29,0.03447231285600009,0.19247593612813507,17,12,0,0.7926479324493149,0.20704914037468777,0.0,0.0,0.007797,1.038653
exclude,4,C4 Hybrid + régime,2022-09,2022-09-30,30,0.0333316289869015,0.11723851785859282,16,14,0,0.7691661671191834,0.2307827024878617,0.0,0.0,0.006868,0.656176
exclude,4,C4 Hybrid + régime,2022-10,2022-10-31,27,0.03703184784156796,0.17346874646878488,13,14,0,0.6817103950829598,0.31814949663937514,0.0,0.2618,0.011464,0.829661
exclude,4,C4 Hybrid + régime,2022-11,2022-11-30,37,0.02702484513597871,0.15363949979483926,17,20,0,0.7092470844995886,0.29067218553162383,0.0,0.2618,0.01169,0.773123
exclude,4,C4 Hybrid + régime,2022-12,2022-12-30,34,0.029407478973945946,0.24831603111493938,15,19,0,0.9232152081882732,0.07663907692588892,0.0,0.1898,0.010658,0.951566
exclude,4,C4 Hybrid + régime,2023-01,2023-01-31,39,0.02564063364684002,0.2342779753308117,20,19,0,0.9705761344984091,0.029408577728351717,0.0,0.2439,0.01268,0.960487
exclude,4,C4 Hybrid + régime,2023-02,2023-02-28,36,0.02777595983547647,0.2111895641117101,18,18,0,0.8164883267220763,0.18344622735507674,0.0,0.2977,0.012933,0.819048
exclude,4,C4 Hybrid + régime,2023-03,2023-03-31,36,0.02777560097320462,0.2132658543363471,23,13,0,0.757388817082898,0.24253281795246825,0.0,0.1852,0.01218,1.071227
exclude,4,C4 Hybrid + régime,2023-04,2023-04-28,32,0.03124793308727418,0.2347703416485122,16,16,0,0.641664865258357,0.35826899353441694,0.0,0.2015,0.009265,1.013041
exclude,4,C4 Hybrid + régime,2023-05,2023-05-31,33,0.030294302336861104,0.22063169184152517,19,14,0,0.7587471711729697,0.24096480594344674,0.0,0.2547,0.010733,0.88763
exclude,4,C4 Hybrid + régime,2023-06,2023-06-28,37,0.027023774580739457,0.20717905126031794,18,19,0,0.834977686625597,0.16490197286176278,0.0,0.233,0.01075,0.945428
exclude,4,C4 Hybrid + régime,2023-07,2023-07-31,32,0.031242581724994892,0.4,22,10,0,0.9175582998539749,0.08220431534586174,0.0,0.3491,0.010932,1.063369
exclude,4,C4 Hybrid + régime,2023-08,2023-08-31,32,0.031245168036048553,0.4,26,6,0,0.9474232630000722,0.05242211415348155,0.0,0.3573,0.010988,1.150126
exclude,4,C4 Hybrid + régime,2023-09,2023-09-27,34,0.02940727723938344,0.27855842916286194,25,9,0,0.9425440687071105,0.057303357431926265,0.0,0.2919,0.01249,1.016615
exclude,4,C4 Hybrid + régime,2023-10,2023-10-31,33,0.030299545394156593,0.2972786002181636,23,10,0,0.8446371587067242,0.1552478393004432,0.0,0.2599,0.011862,0.705788
exclude,4,C4 Hybrid + régime,2023-11,2023-11-30,35,0.02856813973466437,0.3078576888932518,26,9,0,0.8252886569716983,0.17459623374155483,0.0,0.188,0.012051,0.814833
exclude,4,C4 Hybrid + régime,2023-12,2023-12-29,34,0.02941085682409657,0.2999578306001806,24,10,0,0.9736900626095797,0.026279069409703586,0.0,0.3605,0.011275,0.992869
exclude,4,C4 Hybrid + régime,2024-01,2024-01-31,30,0.03332963623890429,0.23769287836973285,15,15,0,0.7538052514082757,0.24608383575885293,0.0,0.4032,0.012105,1.196648
exclude,4,C4 Hybrid + régime,2024-02,2024-02-29,29,0.03447801945422249,0.34145961184446844,19,10,0,0.8623808653124359,0.1374816988600164,0.0,0.2672,0.012606,1.111826
exclude,4,C4 Hybrid + régime,2024-03,2024-03-29,33,0.030295419956812338,0.33281930682149613,20,13,0,0.8702755623723797,0.1294732962024272,0.0,0.2735,0.010603,0.759553
exclude,4,C4 Hybrid + régime,2024-04,2024-04-30,36,0.027777050631685982,0.20515718126930674,24,12,0,0.7938231416199797,0.20615068112071558,0.0,0.2517,0.011889,0.936801
exclude,4,C4 Hybrid + régime,2024-05,2024-05-31,30,0.03332634169469594,0.285700226802685,17,13,0,0.83312473918302,0.16666551165785817,0.0,0.3761,0.010304,0.880234
exclude,4,C4 Hybrid + régime,2024-06,2024-06-28,35,0.02857080709579548,0.3200981326333824,20,15,0,0.9078468396678636,0.09213140868497831,0.0,0.2001,0.008358,0.859968
exclude,4,C4 Hybrid + régime,2024-07,2024-07-31,34,0.02941079486293982,0.4,19,15,0,0.9217292730491592,0.07823775229079456,0.0,0.2612,0.009546,1.041398
exclude,4,C4 Hybrid + régime,2024-08,2024-08-30,37,0.02702702702702703,0.14104184233707776,19,18,0,0.7691362290551288,0.23086377094487118,0.0,0.3114,0.01156,1.02662
exclude,4,C4 Hybrid + régime,2024-09,2024-09-30,35,0.02856853226404832,0.10733960564139776,21,14,0,0.8178525453582396,0.18204608388345153,0.0,0.2741,0.011343,1.070884
exclude,4,C4 Hybrid + régime,2024-10,2024-10-31,29,0.034482758620689655,0.15914987497266023,18,11,0,0.9294286097313242,0.07057139026867584,0.0,0.286,0.00992,1.050653
exclude,4,C4 Hybrid + régime,2024-11,2024-11-29,32,0.031249903272780443,0.14287909206435442,17,15,0,0.8343112774679636,0.1656856272610106,0.0,0.2937,0.009427,0.956376
exclude,4,C4 Hybrid + régime,2024-12,2024-12-31,35,0.02857077825314462,0.19748571527788095,23,12,0,0.9340099247195064,0.06596731414055546,0.0,0.286,0.009226,1.119908
exclude,4,C4 Hybrid + régime,2025-01,2025-01-31,37,0.02702317052274588,0.08238672884462823,21,16,0,0.5916714167802445,0.40818589256135307,0.0,0.2471,0.009068,0.684038
exclude,4,C4 Hybrid + régime,2025-02,2025-02-28,37,0.027024237296579694,0.09915348103537502,16,21,0,0.42732849673103834,0.5725682832424104,0.0,0.2543,0.008945,0.614468
exclude,4,C4 Hybrid + régime,2025-03,2025-03-28,39,0.02563670877819923,0.12466109382817558,20,19,0,0.7420969693255596,0.2577346730242103,0.0,0.2818,0.008836,0.690923
exclude,4,C4 Hybrid + régime,2025-04,2025-04-30,38,0.026309539277958493,0.13836835796961258,16,22,0,0.5100046155856262,0.48975787697679646,0.0,0.2408,0.011406,0.551712
exclude,4,C4 Hybrid + régime,2025-05,2025-05-30,36,0.027776781249357674,0.1712406727761492,21,15,0,0.5258065949826966,0.4741575299941796,0.0,0.1872,0.010914,0.53209
exclude,4,C4 Hybrid + régime,2025-06,2025-06-30,40,0.02499956651217755,0.16590246572859857,24,16,0,0.7660592517816739,0.23392340870542816,0.0,0.325,0.013136,0.894181
penalize,1,C1 Ridge,2018-07,2018-07-31,40,0.02499387659461272,0.2988012980041206,33,6,1,0.9873978326182998,0.010083110463212967,0.002274120702995924,0.0,0.007028,0.258919
penalize,1,C1 Ridge,2018-08,2018-08-31,40,0.024992941229728192,0.3375171221289776,32,6,2,0.9930504696302924,0.006257011843809487,0.00041016771502583825,0.0,0.006029,0.282916
penalize,1,C1 Ridge,2018-09,2018-09-28,40,0.024991346165021404,0.20833660159424336,33,6,1,0.9953708770087373,0.003838454066779377,0.00044451552533952815,0.0,0.006359,0.256042
penalize,1,C1 Ridge,2018-10,2018-10-31,32,0.03123563100826082,0.3818940225027323,20,11,1,0.8100726352767302,0.18877963601182235,0.0006879209757935923,0.0,0.007004,0.38506
penalize,1,C1 Ridge,2018-11,2018-11-30,39,0.025634142046973132,0.32607794056726724,25,8,6,0.9180113351951991,0.039162351695387995,0.04255785294136527,0.0,0.007501,0.3723
penalize,1,C1 Ridge,2018-12,2018-12-31,41,0.024384533256160218,0.15805792818929593,24,14,3,0.9282229609466239,0.03853562028465818,0.03300728227128696,0.0,0.006845,0.349717
penalize,1,C1 Ridge,2019-01,2019-01-31,38,0.026311419788671936,0.1331482075129058,28,7,3,0.8999359672445123,0.07740075831069032,0.022497226414330915,0.0,0.007402,0.342303
penalize,1,C1 Ridge,2019-02,2019-02-28,34,0.029404379889385664,0.2197483371387357,21,12,1,0.831934858416684,0.16760906367954223,0.00020499414288633995,0.0,0.007325,0.307341
penalize,1,C1 Ridge,2019-03,2019-03-29,39,0.025630175460098773,0.37746606925744697,25,13,1,0.9610388520937502,0.03372919399453263,0.004808796855569287,0.0,0.00673,0.358533
penalize,1,C1 Ridge,2019-04,2019-04-30,46,0.021736475496298823,0.33555337770264954,37,6,3,0.9697949226461502,0.018530802634522746,0.011552147549072932,0.0,0.005295,0.330187
penalize,1,C1 Ridge,2019-05,2019-05-31,37,0.027022713750544304,0.20409486812453043,19,16,2,0.7614153753668905,0.23773744080213893,0.0006875926011097227,0.0,0.006406,0.254828
penalize,1,C1 Ridge,2019-06,2019-06-28,40,0.024995586844181038,0.08859098044115025,24,15,1,0.8091575772597912,0.1904586169849691,0.00020727952248132946,0.0,0.007377,0.327914
penalize,1,C1 Ridge,2019-07,2019-07-31,41,0.02438797184128683,0.10355729761999947,22,11,8,0.7615602089539477,0.2143302054734782,0.024016431065333875,0.0,0.005538,0.202736
penalize,1,C1 Ridge,2019-08,2019-08-30,39,0.025632960112287877,0.13081340472455188,22,12,5,0.7832936525153127,0.2083201891528484,0.008071602711065964,0.0,0.006954,0.271375
penalize,1,C1 Ridge,2019-09,2019-09-30,41,0.02438757125710861,0.18741382031373693,28,10,3,0.9199020193916718,0.03917103747790867,0.04081736467187228,0.0,0.006038,0.365132
penalize,1,C1 Ridge,2019-10,2019-10-31,43,0.02325294597158162,0.09194641625118055,32,7,4,0.9696913958441984,0.02902274433372933,0.00116253660008193,0.0,0.00703,0.277396
penalize,1,C1 Ridge,2019-11,2019-11-29,41,0.024388969371041257,0.11046617226988482,26,7,8,0.9072084229471314,0.0641384396399388,0.028600881625621292,0.0,0.006647,0.256807
penalize,1,C1 Ridge,2019-12,2019-12-31,45,0.0222185310577176,0.1299949016474692,24,15,6,0.7845209149639798,0.14355639402754178,0.07175658860577036,0.0,0.006813,0.251405
penalize,1,C1 Ridge,2020-01,2020-01-31,41,0.024384319368736654,0.10101777064939088,27,9,5,0.8589062718166475,0.09739121642940327,0.0434596058721518,0.0,0.006353,0.256041
penalize,1,C1 Ridge,2020-02,2020-02-28,42,0.023804590167744513,0.08913117356808854,26,12,4,0.7331152393689301,0.23974007653746598,0.026937471138873386,0.0,0.00642,0.203145
penalize,1,C1 Ridge,2020-03,2020-03-31,37,0.027020459791516,0.25951038636071155,24,10,3,0.9436195972374527,0.02298752745429167,0.033149887594347616,0.0,0.010858,0.268388
penalize,1,C1 Ridge,2020-04,2020-04-30,28,0.03570904431140808,0.4,17,8,3,0.8575079286144563,0.12179133963702155,0.020553972467948333,0.0,0.010343,0.311647
penalize,1,C1 Ridge,2020-05,2020-05-29,28,0.03570214886032524,0.19770324981083726,15,8,5,0.9481495043215838,0.02974537810394319,0.021765285663579444,0.0,0.011099,0.376295
penalize,1,C1 Ridge,2020-06,2020-06-30,31,0.032248780527836765,0.1977114109399234,21,7,3,0.945782720467628,0.048281894861651714,0.0056475810336598506,0.0,0.00817,0.335669
penalize,1,C1 Ridge,2020-07,2020-07-29,31,0.03224616766649172,0.12206366068914772,18,10,3,0.9008984479275155,0.0968928617717029,0.0018398879620249826,0.0,0.006317,0.321874
penalize,1,C1 Ridge,2020-08,2020-08-31,29,0.034466940894709454,0.3937670475202951,19,8,2,0.9899018137609429,0.008853186340857591,0.0007862858447739756,0.0,0.007267,0.323048
penalize,1,C1 Ridge,2020-09,2020-09-30,34,0.029407568159208582,0.27065929172155573,13,16,5,0.7528555275269632,0.1939638628166862,0.053037927069442554,0.0,0.007196,0.71477
penalize,1,C1 Ridge,2020-10,2020-10-28,31,0.03223941612128783,0.3302190811143907,11,16,4,0.5857685704806481,0.3537705896266141,0.059882739652660354,0.0,0.00816,0.818454
penalize,1,C1 Ridge,2020-11,2020-11-30,33,0.030291331297121377,0.19566659411699025,13,17,3,0.7874879281316939,0.21119355251763583,0.0009324521556755948,0.0,0.010044,0.21181
penalize,1,C1 Ridge,2020-12,2020-12-31,21,0.04760560109642405,0.2513971106537032,11,7,3,0.792828489878097,0.146889133146808,0.06,0.0,0.007127,0.731606
penalize,1,C1 Ridge,2021-01,2021-01-29,34,0.029401964148138292,0.23530796753334463,12,19,3,0.6040898396493544,0.37485560684995684,0.02072133453739077,0.0,0.01153,0.217967
penalize,1,C1 Ridge,2021-02,2021-02-26,31,0.03224971992596501,0.20830572204592043,9,17,5,0.5335343000823108,0.3845254380912102,0.08168157953139403,0.0,0.010613,0.173205
penalize,1,C1 Ridge,2021-03,2021-03-31,41,0.02438271274080225,0.29790332489248816,14,21,6,0.46815540793394494,0.45522762630346575,0.07630818813548165,0.0,0.011907,0.200911
penalize,1,C1 Ridge,2021-04,2021-04-30,39,0.025632364995389758,0.20460793501504587,14,20,5,0.643015590577408,0.3156503638261267,0.04099628041666602,0.0,0.009835,0.194129
penalize,1,C1 Ridge,2021-05,2021-05-31,30,0.03332153790638897,0.4,7,21,2,0.4732026795999858,0.5047130647918165,0.021730392799866563,0.0,0.007118,0.251707
penalize,1,C1 Ridge,2021-06,2021-06-30,41,0.02438498872998108,0.1735439335138539,12,21,8,0.48047247018805894,0.4393458912736429,0.07996617646752256,0.0,0.006092,0.192252
penalize,1,C1 Ridge,2021-07,2021-07-29,41,0.024383314067414983,0.4,13,12,16,0.699609839958261,0.1274621237716768,0.17264391303407647,0.0,0.009829,0.258535
penalize,1,C1 Ridge,2021-08,2021-08-31,51,0.019606058002486614,0.4,19,14,18,0.6889185711591039,0.09018623357504459,0.22080415339266862,0.0,0.012209,0.330224
penalize,1,C1 Ridge,2021-09,2021-09-30,42,0.023799720197612888,0.3212404852877353,14,11,17,0.7342092579573949,0.053708990238322166,0.21167000010402423,0.0,0.010292,0.315135
penalize,1,C1 Ridge,2021-10,2021-10-29,39,0.025629148905651093,0.2702342497477987,11,14,14,0.6977765117915107,0.079835741563106,0.22192455396577573,0.0,0.009348,0.267023
penalize,1,C1 Ridge,2021-11,2021-11-30,37,0.027013117026746993,0.1911239453979026,13,10,14,0.8841148685493156,0.02581756524149611,0.08955289619882711,0.0,0.00971,0.291079
penalize,1,C1 Ridge,2021-12,2021-12-31,34,0.029400564809315723,0.3255124574016222,15,7,12,0.7375910097315026,0.15164097004835927,0.11038722373687294,0.0,0.01046,0.439288
penalize,1,C1 Ridge,2022-01,2022-01-31,39,0.025633236172982892,0.2150729379567328,12,11,16,0.45793826308108077,0.389195454437311,0.15256249322794102,0.0,0.009158,0.451983
penalize,1,C1 Ridge,2022-02,2022-02-28,34,0.029398970820018026,0.2446376008877183,15,9,10,0.8535868588771002,0.04845445406506342,0.09752369493844916,0.0,0.008444,0.461113
penalize,1,C1 Ridge,2022-03,2022-03-31,45,0.022216027158718173,0.12868598024297928,19,16,10,0.7092233103249608,0.21286656682976776,0.07763134498758917,0.0,0.008326,0.190456
penalize,1,C1 Ridge,2022-04,2022-04-29,45,0.02221871445487241,0.10180902963338072,19,13,13,0.8017887716893921,0.10713704710122186,0.09091633167864432,0.0,0.006644,0.165359
penalize,1,C1 Ridge,2022-05,2022-05-31,40,0.0249969175311725,0.15787411404785182,20,13,7,0.6409229414085812,0.3308241162024124,0.028129643635906372,0.0,0.007883,0.125447
penalize,1,C1 Ridge,2022-06,2022-06-30,43,0.023246910404317662,0.18283639582232902,20,14,9,0.6861235821900703,0.20336380147509006,0.1101297637204992,0.0,0.008759,0.156465
penalize,1,C1 Ridge,2022-07,2022-07-29,42,0.02380512678114674,0.1385227643601337,25,13,4,0.8729388962937131,0.10377205997255422,0.023104368541895952,0.0,0.00839,0.190053
penalize,1,C1 Ridge,2022-08,2022-08-31,41,0.024388347685665005,0.1841358419092499,24,13,4,0.8470389692943515,0.12768781109014699,0.025195474727766773,0.0,0.006083,0.21497
penalize,1,C1 Ridge,2022-09,2022-09-30,41,0.024375953222574243,0.1698854668124684,18,20,3,0.6493120609720947,0.3292336922816413,0.020868328871807916,0.0,0.007114,0.265645
penalize,1,C1 Ridge,2022-10,2022-10-31,47,0.021268060554634666,0.11520147323590349,23,20,4,0.6313353358658812,0.3273268186604171,0.04093669154153124,0.2167,0.009622,0.213384
penalize,1,C1 Ridge,2022-11,2022-11-30,45,0.022216990753816297,0.14727595629644247,23,15,7,0.6827579148341173,0.2588907390956506,0.05811592999196555,0.1869,0.01099,0.311899
penalize,1,C1 Ridge,2022-12,2022-12-30,44,0.022716561295383804,0.4,22,19,3,0.8420466184991013,0.15410802984389116,0.0033740486538949245,0.1339,0.007869,0.38657
penalize,1,C1 Ridge,2023-01,2023-01-31,56,0.01785290223725888,0.18003800731076633,34,18,4,0.8263741064852012,0.13205261609307997,0.041335802708216074,0.2605,0.010812,0.270156
penalize,1,C1 Ridge,2023-02,2023-02-28,52,0.019226827803177374,0.21394011121495438,34,13,5,0.8437205242942338,0.1435287073070762,0.012545814163913429,0.2733,0.012175,0.226195
penalize,1,C1 Ridge,2023-03,2023-03-31,49,0.020403655596950777,0.20586131499689098,34,11,4,0.9513801972117495,0.047107225088701,0.0012917019501375681,0.119,0.009392,0.27194
penalize,1,C1 Ridge,2023-04,2023-04-28,52,0.019226242482027305,0.1612693695549032,35,14,3,0.9407752516123886,0.029837362538910558,0.029151994914120564,0.2072,0.009721,0.269668
penalize,1,C1 Ridge,2023-05,2023-05-31,51,0.019599736184538485,0.15613258629261778,33,12,6,0.8672801659948043,0.1081193626345732,0.024187016782085406,0.2275,0.010334,0.355535
penalize,1,C1 Ridge,2023-06,2023-06-28,54,0.01851284317317786,0.21447990443115678,34,15,5,0.957540566494107,0.03055739171609993,0.011595573141397293,0.2183,0.010505,0.425774
penalize,1,C1 Ridge,2023-07,2023-07-31,59,0.016943298627409113,0.4,25,13,21,0.783928958400107,0.038085005562094015,0.17764065505493667,0.3781,0.009765,0.385801
penalize,1,C1 Ridge,2023-08,2023-08-31,51,0.01959998324144402,0.35164225591300025,22,10,19,0.7166328673543166,0.15166465911786775,0.13130161884146052,0.2488,0.009435,0.451283
penalize,1,C1 Ridge,2023-09,2023-09-27,57,0.017537555676999068,0.253162116730639,25,15,17,0.7221571031812739,0.15480841270161494,0.12267515770605811,0.2812,0.011641,0.269612
penalize,1,C1 Ridge,2023-10,2023-10-31,47,0.021265815102635765,0.2961181042759201,25,8,14,0.7871329206408266,0.10554867133533793,0.10681171784771651,0.1911,0.011,0.261549
penalize,1,C1 Ridge,2023-11,2023-11-30,49,0.020402564577567256,0.2677925818679782,23,19,7,0.8032875917359644,0.16000945084440235,0.03642862172042904,0.2223,0.013118,0.29407
penalize,1,C1 Ridge,2023-12,2023-12-29,59,0.016946679026551073,0.16411746106767133,29,16,14,0.8947027753946651,0.06726658760038672,0.03788469957146116,0.2619,0.010377,0.257203
penalize,1,C1 Ridge,2024-01,2024-01-31,58,0.01723707621404482,0.26476017848862354,22,23,13,0.6362462149510173,0.29413551878366295,0.06936868667991948,0.4324,0.011887,0.293757
penalize,1,C1 Ridge,2024-02,2024-02-29,57,0.017540082427096725,0.24167198051201363,24,16,17,0.6176904338129772,0.28413493228992037,0.09795933224161571,0.2487,0.010535,0.292182
penalize,1,C1 Ridge,2024-03,2024-03-29,52,0.019219627685535513,0.28055249467743704,20,14,18,0.8194174337758496,0.13722137697822065,0.042781828893776526,0.2252,0.010151,0.318079
penalize,1,C1 Ridge,2024-04,2024-04-30,44,0.022718168800156847,0.22617609376475173,22,10,12,0.5859079561009753,0.33482874714132055,0.07886272396460521,0.2691,0.011244,0.320987
penalize,1,C1 Ridge,2024-05,2024-05-31,58,0.017234041102599813,0.31768937144200915,28,17,13,0.8763951210865919,0.10763980495824158,0.015539457905955435,0.3877,0.011228,0.340082
penalize,1,C1 Ridge,2024-06,2024-06-28,52,0.0192248313924866,0.3689510022109903,27,13,12,0.88877450523543,0.06305413554840818,0.047862591625464745,0.2693,0.010086,0.301578
penalize,1,C1 Ridge,2024-07,2024-07-31,54,0.018511743708573156,0.3770012841643141,29,10,15,0.9240739064144456,0.022208195692335734,0.053352058156168954,0.2616,0.008397,0.50422
penalize,1,C1 Ridge,2024-08,2024-08-30,57,0.017537961050155683,0.11273309120936767,33,12,12,0.8413392046091672,0.09787023188396256,0.060454343365744075,0.1369,0.010054,0.326233
penalize,1,C1 Ridge,2024-09,2024-09-30,56,0.01785059420490035,0.07553166036350022,30,13,13,0.7741631430057743,0.144023045434366,0.0814470870342792,0.1771,0.01037,0.394037
penalize,1,C1 Ridge,2024-10,2024-10-31,52,0.019224344205012484,0.13503629636184059,26,12,14,0.8401448330741985,0.11741243424048976,0.04210863134596092,0.1977,0.010999,0.545037
penalize,1,C1 Ridge,2024-11,2024-11-29,54,0.018516293261987702,0.11127319798152922,28,15,11,0.6651060725682195,0.2734710219991785,0.06130274157993785,0.228,0.010087,0.39434
penalize,1,C1 Ridge,2024-12,2024-12-31,62,0.01612836155598442,0.14182402884165976,33,10,19,0.8911887080867085,0.04500613943228506,0.06376356895204029,0.1709,0.009131,0.435714
penalize,1,C1 Ridge,2025-01,2025-01-31,61,0.016389285134752296,0.058633275879884664,27,11,23,0.5626200595281878,0.24540036211309607,0.1917259715786061,0.1887,0.007904,0.218238
penalize,1,C1 Ridge,2025-02,2025-02-28,65,0.015382485415976598,0.12299650838489322,26,16,23,0.5812642192715711,0.19678470921687252,0.2218126235500353,0.1822,0.008161,0.229496
penalize,1,C1 Ridge,2025-03,2025-03-28,66,0.015151409433158226,0.11607052054576306,30,11,25,0.7754338979460531,0.0733420809593825,0.1512170436830072,0.1411,0.00744,0.26974
penalize,1,C1 Ridge,2025-04,2025-04-30,61,0.016388274267579463,0.10758904184762065,26,10,25,0.6659276000524678,0.1242556963757561,0.20950143389412323,0.1864,0.010843,0.270488
penalize,1,C1 Ridge,2025-05,2025-05-30,64,0.015622158180553724,0.14805395061168009,27,14,23,0.582060281814282,0.25385013757631725,0.16390770416483905,0.2004,0.010183,0.186762
penalize,1,C1 Ridge,2025-06,2025-06-30,58,0.017237943448709846,0.12544847027806588,24,16,18,0.5140496991759208,0.3069301140065297,0.17882090684272045,0.1952,0.010471,0.243663
penalize,2,C2 Ridge + régime,2018-07,2018-07-31,45,0.022219676508548815,0.08959857627203435,17,17,11,0.5639890216831065,0.36037378459904057,0.07552263660254954,0.0,0.00795,0.109626
penalize,2,C2 Ridge + régime,2018-08,2018-08-31,43,0.02324768689824192,0.27819563014245957,10,23,10,0.45439238023504613,0.5074781914806269,0.03777996490872964,0.0,0.007215,0.138788
penalize,2,C2 Ridge + régime,2018-09,2018-09-28,34,0.029403027477113115,0.2365064703633896,15,14,5,0.5780824431801493,0.4192755568826014,0.0023449341590952026,0.0,0.007775,0.122759
penalize,2,C2 Ridge + régime,2018-10,2018-10-31,35,0.02856615948584692,0.397286228400627,6,19,10,0.5661196386707215,0.32527466792223114,0.10842127541168955,0.0,0.007825,0.239313
penalize,2,C2 Ridge + régime,2018-11,2018-11-30,36,0.027770899573580622,0.3364278487257133,10,14,12,0.5857021688577413,0.2643893576671783,0.14966085812398291,0.0,0.007567,0.194216
penalize,2,C2 Ridge + régime,2018-12,2018-12-31,38,0.026312864511471842,0.1553084425254054,20,15,3,0.7598379980788253,0.21150621066534336,0.028544642691761195,0.0,0.006241,0.278349
penalize,2,C2 Ridge + régime,2019-01,2019-01-31,38,0.026307050503064745,0.1848937760645192,27,5,6,0.9622818673580171,0.028581494227125293,0.008804557531317647,0.0,0.008543,0.383503
penalize,2,C2 Ridge + régime,2019-02,2019-02-28,39,0.025636665126545156,0.21162871973214936,25,6,8,0.8681458599591234,0.07038261121780288,0.06130146875833463,0.0,0.006954,0.300204
penalize,2,C2 Ridge + régime,2019-03,2019-03-29,42,0.02380729638548466,0.34905037595100774,31,7,4,0.9622808522053421,0.0212402300461911,0.016385365938822345,0.0,0.00645,0.324511
penalize,2,C2 Ridge + régime,2019-04,2019-04-30,40,0.024988549765832563,0.3846945015544219,33,4,3,0.9931930647881183,0.004822968914357807,0.0015259569308262169,0.0,0.005771,0.323143
penalize,2,C2 Ridge + régime,2019-05,2019-05-31,39,0.025636381855844992,0.21545396256404428,14,13,12,0.4290783656100248,0.49431845812364844,0.07642206864428115,0.0,0.006847,0.161333
penalize,2,C2 Ridge + régime,2019-06,2019-06-28,38,0.026310768132915,0.12794025488743813,26,9,3,0.7278047859269081,0.2655358778667322,0.006468525257129853,0.0,0.006754,0.290899
penalize,2,C2 Ridge + régime,2019-07,2019-07-31,40,0.0249910910529594,0.14110126553704624,35,3,2,0.9794907953202447,0.008700047434005601,0.01145279936412564,0.0,0.005636,0.408703
penalize,2,C2 Ridge + régime,2019-08,2019-08-30,41,0.024384123857774092,0.16425052942612084,24,11,6,0.789943082997834,0.18420202383541448,0.025603971335489282,0.0,0.006429,0.226107
penalize,2,C2 Ridge + régime,2019-09,2019-09-30,43,0.023253196978622617,0.2128391119692407,30,7,6,0.8741633400375214,0.040183038042147304,0.08554109200110369,0.0,0.005929,0.32371
penalize,2,C2 Ridge + régime,2019-10,2019-10-31,38,0.026309309761341357,0.09607181570667446,28,5,5,0.8269146199302688,0.09297024922040495,0.07986890178029776,0.0,0.006151,0.178938
penalize,2,C2 Ridge + régime,2019-11,2019-11-29,42,0.023805655053281735,0.11502871709197063,28,6,8,0.9197301280631892,0.027937640120116337,0.05216974405452737,0.0,0.007021,0.2456
penalize,2,C2 Ridge + régime,2019-12,2019-12-31,42,0.023805029571076407,0.11368861393030051,36,3,3,0.9371156542618895,0.038353451198224184,0.024342136525095495,0.0,0.006626,0.410824
penalize,2,C2 Ridge + régime,2020-01,2020-01-31,41,0.024387344171052032,0.11925523972247282,35,5,1,0.9748567278693547,0.02371349563540035,0.0013108875083781173,0.0,0.005923,0.459077
penalize,2,C2 Ridge + régime,2020-02,2020-02-28,43,0.023252140718540537,0.09574118388259259,25,14,4,0.7767933509935612,0.2155753338264278,0.007473366077254253,0.0,0.006973,0.2167
penalize,2,C2 Ridge + régime,2020-03,2020-03-31,26,0.038448966252490516,0.17760970925838018,10,13,3,0.6640681030623221,0.3100915385064696,0.025513480995961787,0.0,0.013374,0.175837
penalize,2,C2 Ridge + régime,2020-04,2020-04-30,24,0.041655374051928505,0.3676721303156245,9,11,4,0.9767559774585706,0.006153861499257695,0.01681913828845571,0.0,0.012989,0.248864
penalize,2,C2 Ridge + régime,2020-05,2020-05-29,25,0.03998515359196669,0.1869312982851391,12,9,4,0.9045010281318022,0.07249988624304103,0.022627925424324288,0.0,0.010821,0.345583
