cell,configuration,mois,date_rebalance,portfolio,ticker,weight,recommendation,predicted_return,conviction_score,score_opt,liquidity_vmq_20j,L_sigmoid,month,mois_obj,liquidity_L_weighted,cvar_95,expected_alpha_opt
3,C3 Hybrid,2018-08,2018-08-31,P_selected,GAZ,0.03070600003771616,BUY,1.3363842310728389,1.3363842310728389,1.3363842310728389,9544.0,0.020891583581168063,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,TQM,0.029352230445923035,BUY,0.12369494559232948,0.12369494559232948,0.12369494559232948,2464759.95,0.9999999999999996,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,RDS,0.027379832542012508,NEUTRAL,0.026254108929740186,0.026254108929740186,0.013127054464870093,300092.811,0.6902920422483682,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,DHO,0.02719621746081328,NEUTRAL,-0.01476853021783748,-0.01476853021783748,-0.00738426510891874,1069196.7925,0.9999979693420633,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,MIC,0.022849829215878255,BUY,0.8084335828657675,0.8084335828657675,0.8084335828657675,32551.495000000003,0.029910577355310893,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,ATL,0.01805192463918261,BUY,0.261150406193694,0.261150406193694,0.261150406193694,233291.66400000002,0.4335618640966327,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,M2M,0.014673914838992242,BUY,0.369173289052535,0.369173289052535,0.369173289052535,10920.375,0.021346831236762013,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,MOX,0.012185726237880987,BUY,0.5188687875051269,0.5188687875051269,0.5188687875051269,2454.4900000000002,0.018693148113017786,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,ALM,0.011536567364737346,BUY,0.11998508665936274,0.11998508665936274,0.11998508665936274,20123.95,0.02465006444452681,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,SOT,0.008530201763831291,NEUTRAL,-0.026205511079215676,-0.026205511079215676,-0.013102755539607838,1521.975,0.018421411929384044,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,FBR,0.004364582746251621,NEUTRAL,0.08325752426713706,0.08325752426713706,0.04162876213356853,7997.260000000024,0.020391320513186886,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,S2M,0.0037182939163866095,BUY,0.18284123203268446,0.18284123203268446,0.18284123203268446,12896.03,0.02201729898245884,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,SRM,0.0030889517765291413,BUY,0.40955929417066844,0.40955929417066844,0.40955929417066844,12.752500000000001,0.017989814215133442,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,CTM,0.0018503007381232793,BUY,0.3192342870392327,0.3192342870392327,0.3192342870392327,67753.68000000001,0.05137113905407706,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,COL,0.001727454676341798,BUY,0.23193525949600086,0.23193525949600086,0.23193525949600086,147467.778,0.16239492354138899,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,MDP,0.0007906695221478757,BUY,0.18838303379305643,0.18838303379305643,0.18838303379305643,7620.750000000093,0.020271331856218117,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,DRI,0.0002446739161379095,BUY,0.5796314601347808,0.5796314601347808,0.5796314601347808,5925.3,0.01973952802372057,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-08,2018-08-31,P_selected,BCI,0.00018737260876416773,NEUTRAL,0.0917915279429375,0.0917915279429375,0.04589576397146875,569604.6449999999,0.9940220062076021,2018-08,2018-08,0.6245,0.008121,0.536355
3,C3 Hybrid,2018-09,2018-09-28,P_selected,ALM,0.1,BUY,3.353616442924241,3.353616442924241,3.353616442924241,86384.0,0.06799804231039802,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,IAM,0.1,BUY,1.3983126939972623,1.3983126939972623,1.3983126939972623,17103122.43,1.0,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,IMO,0.1,BUY,0.10765433293037871,0.10765433293037871,0.10765433293037871,827656.165,0.9999031740451148,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,SLF,0.1,BUY,0.145146610600595,0.145146610600595,0.145146610600595,1604611.0,0.9999999996134563,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,UMR,0.1,BUY,0.8674439712511032,0.8674439712511032,0.8674439712511032,0.0,0.01798620996209156,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,CIH,0.0840790345974858,BUY,0.4928607386864676,0.4928607386864676,0.4928607386864676,718092.045,0.9994413746373076,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,JET,0.07526327664304512,NEUTRAL,0.029004859957781577,0.029004859957781577,0.014502429978890789,723234.0999999999,0.9994854718344137,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,GAZ,0.06623203910950597,BUY,0.23744804471811723,0.23744804471811723,0.23744804471811723,453132.8,0.9626775969090717,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,AFM,0.05786778532823537,BUY,0.2701960513684958,0.2701960513684958,0.2701960513684958,94038.0,0.07618184996963492,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,EQD,0.04453689392252857,BUY,0.21488270431027878,0.21488270431027878,0.21488270431027878,164218.0,0.20221429820540454,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,PRO,0.043919120133059805,BUY,1.3466455109195323,1.3466455109195323,1.3466455109195323,46190.4,0.03693527375188789,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,RIS,0.03930368519492579,BUY,0.3502252761028826,0.3502252761028826,0.3502252761028826,676804.0250000001,0.9989190834076922,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,MIC,0.01845509959863144,BUY,0.391080091039529,0.391080091039529,0.391080091039529,147232.875,0.16188433734348515,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,SRM,0.013226467012996446,NEUTRAL,0.030511658119137655,0.030511658119137655,0.015255829059568828,312.46500000000003,0.01807472672528341,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,REB,0.01291728998836933,BUY,0.2001376934155797,0.2001376934155797,0.2001376934155797,202.5,0.018043526592878906,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,SID,0.011485762995582162,BUY,0.32376969606187156,0.32376969606187156,0.32376969606187156,1183699.625,0.9999996749199331,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,SOT,0.009850782562196327,NEUTRAL,0.0994473870006918,0.0994473870006918,0.0497236935003459,63200.225,0.04793458850179124,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,S2M,0.008823781238898683,BUY,0.34924923784715284,0.34924923784715284,0.34924923784715284,36858.9125,0.03197642898624,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,LBV,0.0060862601899920295,BUY,0.24206205976572504,0.24206205976572504,0.24206205976572504,1413577.85,0.9999999917845196,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,DWY,0.002629801780579511,BUY,0.5668286536830293,0.5668286536830293,0.5668286536830293,79134.64499999963,0.0610054952942994,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,CTM,0.001903590379532249,BUY,0.4689432522106966,0.4689432522106966,0.4689432522106966,59383.96,0.045223663147116795,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,COL,0.0017779350753111833,NEUTRAL,-0.006182299735054676,-0.006182299735054676,-0.003091149867527338,13219.4905,0.022129013892023788,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,MOX,0.0012575239087133374,BUY,0.5002657299663914,0.5002657299663914,0.5002657299663914,63.08999999999999,0.018004048082123837,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,MDP,0.0002057287506602124,BUY,0.3344802655441214,0.3344802655441214,0.3344802655441214,18169.685000000092,0.023909369262376398,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-09,2018-09-28,P_selected,M2M,0.0001781409037313805,BUY,0.5597161380003411,0.5597161380003411,0.5597161380003411,7417.315,0.020206787874745755,2018-09,2018-09,0.608,0.00807,0.765533
3,C3 Hybrid,2018-10,2018-10-31,P_selected,CTM,0.1,BUY,0.45755334730051306,0.45755334730051306,0.45755334730051306,48031.3,0.03799740793329496,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,IMO,0.1,BUY,2.852861829438939,2.852861829438939,2.852861829438939,107167.3135,0.0923458216757201,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,JET,0.1,BUY,0.10762665985017061,0.10762665985017061,0.10762665985017061,326252.49250000005,0.7720705674898696,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,OUL,0.1,BUY,1.985629709685957,1.985629709685957,1.985629709685957,783.25,0.018208901270280017,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,MSA,0.0756825160536215,NEUTRAL,-0.003047591552462675,-0.003047591552462675,-0.0015237957762313376,9032898.245000001,1.0,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,HPS,0.07025383055970648,NEUTRAL,-0.09458823747489398,-0.09458823747489398,-0.04729411873744699,1879404.22,0.9999999999952385,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,CMT,0.06879395085806471,NEUTRAL,-0.09794375871235222,-0.09794375871235222,-0.04897187935617611,717608.75,0.9994370406404087,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,MIC,0.06528178487789861,BUY,0.5504973661073442,0.5504973661073442,0.5504973661073442,10117.15,0.021079991735051443,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,GAZ,0.06442254988533862,BUY,0.10125166887155329,0.10125166887155329,0.10125166887155329,46853.55,0.037314556893824194,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,RIS,0.06270302017902386,BUY,2.1747723960566128,2.1747723960566128,2.1747723960566128,130155.77750000008,0.12813976363944693,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,PRO,0.04769966690930334,BUY,0.16951774421997534,0.16951774421997534,0.16951774421997534,17301.725,0.023587403957442073,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,AFM,0.04618939581460837,BUY,0.10271788820038263,0.10271788820038263,0.10271788820038263,127897.7,0.12415734333792758,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,DWY,0.041636037155613384,BUY,0.2785884096776664,0.2785884096776664,0.2785884096776664,655054.1674999996,0.9984698629751769,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,M2M,0.024613442356236574,BUY,0.37747601110382134,0.37747601110382134,0.37747601110382134,19688.435,0.02448308473232665,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,SRM,0.016654099293134134,BUY,1.659568411228745,1.659568411228745,1.659568411228745,700.0,0.018185103932508558,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,S2M,0.013104104167579176,BUY,0.1416096994328684,0.1416096994328684,0.1416096994328684,6767.485000000001,0.020001961233160538,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,SID,0.0012964349438164477,BUY,0.9896230148114612,0.9896230148114612,0.9896230148114612,421865.92000000004,0.9399051444327732,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,ADH,0.0011661126810675196,NEUTRAL,-0.05761284783468956,-0.05761284783468956,-0.02880642391734478,3338171.9575000014,1.0,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,SMI,0.0003707895528713336,BUY,0.6234843997920534,0.6234843997920534,0.6234843997920534,2396.9,0.0186762529749998,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-10,2018-10-31,P_selected,FBR,0.0001110918049884375,BUY,0.3845531575343595,0.3845531575343595,0.3845531575343595,17692.020000000022,0.023731655030429115,2018-10,2018-10,0.3706,0.011048,0.777135
3,C3 Hybrid,2018-11,2018-11-30,P_selected,IMO,0.1,BUY,1.6456097884244065,1.6456097884244065,1.6456097884244065,112225.715,0.09935708663799728,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,JET,0.1,BUY,0.5766137497426882,0.5766137497426882,0.5766137497426882,421582.4,0.9396484054705101,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,SOT,0.1,BUY,1.1274141006440177,1.1274141006440177,1.1274141006440177,876090.25,0.9999553871495539,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,AFM,0.09003466876544439,NEUTRAL,0.03859720238541209,0.03859720238541209,0.019298601192706044,13209.25,0.02212546861021332,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,GAZ,0.08786934536905315,NEUTRAL,0.060932788286723966,0.060932788286723966,0.030466394143361983,845090.4,0.9999267417479865,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,HPS,0.07705012211192265,BUY,0.18912455030934178,0.18912455030934178,0.18912455030934178,1055239.2499999998,0.9999974612292196,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,RIS,0.0667236808262142,BUY,2.9807508080697183,2.9807508080697183,2.9807508080697183,85842.37500000009,0.06745089235783149,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,CMT,0.06090223539652852,NEUTRAL,0.08971028748770862,0.08971028748770862,0.04485514374385431,740531.5,0.9996098168287825,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,MIC,0.05994769277959847,BUY,0.5265473328417181,0.5265473328417181,0.5265473328417181,35253.435,0.031190783952483894,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,PRO,0.05897775131567446,BUY,0.13164321322934996,0.13164321322934996,0.13164321322934996,14942.115,0.022733358282653375,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,ALM,0.05766420002043899,NEUTRAL,-0.05938547503200148,-0.05938547503200148,-0.02969273751600074,172653.05,0.22486252242926522,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,DWY,0.03934968148725558,BUY,0.6438795976939846,0.6438795976939846,0.6438795976939846,415983.49499999965,0.9343636419653965,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,DHO,0.030327894063860775,NEUTRAL,-0.06500998729787003,-0.06500998729787003,-0.03250499364893501,19161.433500000094,0.024282502546974234,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,FBR,0.022045869006422063,BUY,0.4260152915590459,0.4260152915590459,0.4260152915590459,1075.8000000000204,0.01829277049621993,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,M2M,0.01873717479385307,BUY,0.5333069712316896,0.5333069712316896,0.5333069712316896,5182.95,0.019511004165049556,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,S2M,0.018187737081546203,BUY,0.31464897030959654,0.31464897030959654,0.31464897030959654,6304.1125,0.01985714966057708,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,TMA,0.006772490413706966,NEUTRAL,0.0048047091983574874,0.0048047091983574874,0.0024023545991787437,2160367.5,0.9999999999999469,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,SNP,0.004491735275065546,BUY,0.11151622768460877,0.11151622768460877,0.11151622768460877,236878.38999999996,0.44770550205671444,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,SRM,0.0006043550438732251,BUY,1.8916986733156425,1.8916986733156425,1.8916986733156425,19303.9,0.02433656817869535,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-11,2018-11-30,P_selected,SID,0.00030406381036048795,BUY,1.3164167904354598,1.3164167904354598,1.3164167904354598,555341.3724999999,0.9925010269293773,2018-11,2018-11,0.5001,0.010547,0.64471
3,C3 Hybrid,2018-12,2018-12-31,P_selected,IAM,0.1,BUY,1.097972861658902,1.097972861658902,1.097972861658902,24337814.517500002,1.0,2018-12,2018-12,0.6951,0.009444,0.83738
3,C3 Hybrid,2018-12,2018-12-31,P_selected,UMR,0.1,BUY,1.9959917569411585,1.9959917569411585,1.9959917569411585,892.3,0.018240119883555166,2018-12,2018-12,0.6951,0.009444,0.83738
