month,n_positions,w_max,top3,top5,hhi
2021-08,33,0.10000590650531085,0.2961326104880107,0.48403467470450035,0.07077043056079763
2021-09,34,0.10001978071105444,0.3000593421331633,0.5000989035552722,0.0820237197829655
2021-10,35,0.10001975596197285,0.3000592678859185,0.4713693361693956,0.07030421682519995
2021-11,34,0.10003218342577828,0.30009655027733484,0.5001609171288914,0.074525929850477
2021-12,33,0.09855187504564121,0.29047305831986414,0.46855569103767025,0.07159231376427405
2022-01,33,0.10001448893100844,0.3000434667930253,0.49146889810539296,0.07923708601663276
2022-02,31,0.10001168642481036,0.3000350592744311,0.5000584321240518,0.07962101952288071
2022-03,34,0.10004078835866924,0.2662141508132303,0.39936016832588056,0.060761668745524806
2022-04,36,0.10001603353335456,0.2731139849154859,0.4077704978092078,0.0591652212919029
2022-05,36,0.10000603732605096,0.30001811197815287,0.4561947963313275,0.06734499234142705
2022-06,32,0.10002852559640875,0.2797057941564995,0.4259104149447763,0.0589653999261386
2022-07,33,0.10001936994438729,0.30005810983316183,0.4378155879907906,0.0652605224693164
2022-08,31,0.10001597593168551,0.3000479277950565,0.48607830367981747,0.07503985412415479
2022-09,38,0.1000001045051884,0.3000003135155652,0.500000522525942,0.07384404956620284
2022-10,36,0.10001373158463864,0.3000411947539159,0.47456317035835993,0.06360274305845816
2022-11,35,0.10001781841603227,0.2658162096790842,0.4147311589861101,0.06189540972394416
2022-12,36,0.09879655677012958,0.28300124254875675,0.45458617442231297,0.06478593242398772
2023-01,34,0.1000141044225844,0.2960133059506316,0.488227111120097,0.07159913099688163
2023-02,35,0.10001526542013915,0.30004579626041744,0.4517125904752298,0.06408963945292516
2023-03,39,0.10000160903871594,0.28457524174500964,0.43879661254613306,0.06560049237247467
2023-04,38,0.100000000062859,0.296799299392427,0.43675856201488,0.06001962091662901
2023-05,35,0.10000247005589255,0.27996711492393167,0.4284039165130965,0.059094248267605565
2023-06,38,0.10002524697281714,0.28538045507705845,0.4258879657582635,0.061160775105804574
2023-07,47,0.10000176335691527,0.29303712676126314,0.45288839160643424,0.06299664089068335
2023-08,38,0.10001926797572774,0.2983694421628813,0.444640700569223,0.06136306454476494
2023-09,42,0.10002843996925487,0.25744842539437185,0.41069076855964814,0.06358086828894377
2023-10,36,0.10001351677737785,0.2931813118083034,0.4624747459482383,0.07031957999189803
2023-11,41,0.10000674382647155,0.294540601898332,0.43482327120439196,0.06184246612084749
2023-12,38,0.10000056984752291,0.2719748738637209,0.4015799848970392,0.053822860376781564
2024-01,33,0.10000000005324661,0.3000000001597398,0.4721574626553895,0.0653215184591662
2024-02,29,0.10000152759826787,0.30000458279480363,0.4862750842813408,0.07549177241826922
2024-03,31,0.10000907844376056,0.30002723533128167,0.4985177741887967,0.0791738887978518
2024-04,36,0.10000138034559976,0.3000041410367993,0.5000069017279988,0.07408406147683916
2024-05,37,0.10000381327510766,0.30001143982532297,0.44956014933064686,0.0632379392669533
2024-06,37,0.10000691756867526,0.3000207527060258,0.43755543767712146,0.058393124012298916
2024-07,30,0.1000313278362972,0.3000939835088916,0.500156639181486,0.07944929098546585
2024-08,33,0.10000333812564548,0.29194660388751065,0.4537022832829519,0.06426394236213395
2024-09,31,0.10000000003795978,0.2688411482993663,0.40491226685988124,0.060702620718787244
2024-10,23,0.1000061441114065,0.2999301777100284,0.47773165954066416,0.07339274370318263
2024-11,29,0.10000000003167958,0.2804323038926793,0.43410800006742245,0.06241371056249169
2024-12,31,0.10001490552070125,0.27330473942193567,0.4046643191293068,0.055512724949861175
2025-01,37,0.10000813032640775,0.25845403077633444,0.3697178102918047,0.051676868326327535
2025-02,32,0.08435517640865509,0.23998889266972706,0.35631967835337847,0.05032391028658046
2025-03,37,0.09418377804757233,0.27398862281087516,0.39455230797203567,0.050542872161443604
2025-04,43,0.10000256949828448,0.3000077084948535,0.43084633005932127,0.055820462126247555
2025-05,35,0.09606332495871846,0.2364480298427142,0.35889571491453304,0.04858386663210443
2025-06,37,0.10001188798633567,0.2924806714733534,0.44184170105716036,0.06287901410226271
