titre,mois,score,rang_percentile,rang,ticker,date_cours,cell_id,cell_name,split
SID,2021-01,0.45044683397974256,1.0,1,SID,2021-01-29,1,ridge_static,val
AFM,2021-01,0.3634072584742879,0.9795918367346939,2,AFM,2021-01-29,1,ridge_static,val
OUL,2021-01,0.3198852928673721,0.9591836734693877,3,OUL,2021-01-29,1,ridge_static,val
MSA,2021-01,0.28899554482551826,0.9387755102040817,4,MSA,2021-01-29,1,ridge_static,val
MNG,2021-01,0.23504208275207059,0.9183673469387755,5,MNG,2021-01-29,1,ridge_static,val
MIC,2021-01,0.23043172887486782,0.8979591836734694,6,MIC,2021-01-29,1,ridge_static,val
DWY,2021-01,0.2200917831837943,0.8775510204081632,7,DWY,2021-01-29,1,ridge_static,val
MOX,2021-01,0.20603859126391844,0.8571428571428572,8,MOX,2021-01-29,1,ridge_static,val
HPS,2021-01,0.19876173542033915,0.8367346938775511,9,HPS,2021-01-29,1,ridge_static,val
BCI,2021-01,0.18684461678429412,0.8163265306122449,10,BCI,2021-01-29,1,ridge_static,val
IAM,2021-01,0.17989634620392655,0.7959183673469388,11,IAM,2021-01-29,1,ridge_static,val
IMO,2021-01,0.15515838428369005,0.7755102040816326,12,IMO,2021-01-29,1,ridge_static,val
INV,2021-01,0.15285113429924874,0.7551020408163265,13,INV,2021-01-29,1,ridge_static,val
TQM,2021-01,0.15080269275166724,0.7346938775510203,14,TQM,2021-01-29,1,ridge_static,val
SMI,2021-01,0.14219223794539348,0.7142857142857143,15,SMI,2021-01-29,1,ridge_static,val
BOA,2021-01,0.13074600140537967,0.6938775510204082,16,BOA,2021-01-29,1,ridge_static,val
ATW,2021-01,0.12978200130361772,0.6734693877551021,17,ATW,2021-01-29,1,ridge_static,val
GAZ,2021-01,0.12032386984355736,0.653061224489796,18,GAZ,2021-01-29,1,ridge_static,val
MUT,2021-01,0.12002086410509227,0.6326530612244898,19,MUT,2021-01-29,1,ridge_static,val
LBV,2021-01,0.11703293676743992,0.6122448979591837,20,LBV,2021-01-29,1,ridge_static,val
CMT,2021-01,0.11648231745599617,0.5918367346938775,21,CMT,2021-01-29,1,ridge_static,val
PRO,2021-01,0.10906411609689175,0.5714285714285714,22,PRO,2021-01-29,1,ridge_static,val
BCP,2021-01,0.09737926324038629,0.5510204081632653,23,BCP,2021-01-29,1,ridge_static,val
CIH,2021-01,0.09119616997116528,0.5306122448979591,24,CIH,2021-01-29,1,ridge_static,val
SNP,2021-01,0.06468883028710588,0.5102040816326531,25,SNP,2021-01-29,1,ridge_static,val
SID,2021-02,0.7106293314483563,1.0,1,SID,2021-02-26,1,ridge_static,val
OUL,2021-02,0.3179586221695953,0.9803921568627451,2,OUL,2021-02-26,1,ridge_static,val
MNG,2021-02,0.28490977012834284,0.9607843137254902,3,MNG,2021-02-26,1,ridge_static,val
AFM,2021-02,0.28481936483579506,0.9411764705882353,4,AFM,2021-02-26,1,ridge_static,val
MIC,2021-02,0.2837963053366938,0.9215686274509804,5,MIC,2021-02-26,1,ridge_static,val
HPS,2021-02,0.23388217223342678,0.9019607843137255,6,HPS,2021-02-26,1,ridge_static,val
DWY,2021-02,0.19490119214975793,0.8823529411764706,7,DWY,2021-02-26,1,ridge_static,val
SMI,2021-02,0.19278909197594235,0.8627450980392157,8,SMI,2021-02-26,1,ridge_static,val
MSA,2021-02,0.18976614484671714,0.8431372549019608,9,MSA,2021-02-26,1,ridge_static,val
SBM,2021-02,0.1729159665963444,0.8235294117647058,10,SBM,2021-02-26,1,ridge_static,val
LBV,2021-02,0.17057972865183627,0.803921568627451,11,LBV,2021-02-26,1,ridge_static,val
ARD,2021-02,0.16061352140683582,0.7843137254901961,12,ARD,2021-02-26,1,ridge_static,val
SNP,2021-02,0.15975461537006028,0.7647058823529411,13,SNP,2021-02-26,1,ridge_static,val
BCI,2021-02,0.15222575868550636,0.7450980392156863,14,BCI,2021-02-26,1,ridge_static,val
JET,2021-02,0.14422056916118214,0.7254901960784313,15,JET,2021-02-26,1,ridge_static,val
IMO,2021-02,0.13383577223147208,0.7058823529411764,16,IMO,2021-02-26,1,ridge_static,val
LHM,2021-02,0.13257189715303785,0.6862745098039216,17,LHM,2021-02-26,1,ridge_static,val
INV,2021-02,0.12765221901892226,0.6666666666666667,18,INV,2021-02-26,1,ridge_static,val
BCP,2021-02,0.12752492776048063,0.6470588235294117,19,BCP,2021-02-26,1,ridge_static,val
M2M,2021-02,0.1255935457317825,0.6274509803921569,20,M2M,2021-02-26,1,ridge_static,val
CIH,2021-02,0.12341755402804572,0.607843137254902,21,CIH,2021-02-26,1,ridge_static,val
CSR,2021-02,0.1126071919124179,0.5882352941176471,22,CSR,2021-02-26,1,ridge_static,val
ATW,2021-02,0.11207462062771838,0.5686274509803921,23,ATW,2021-02-26,1,ridge_static,val
GAZ,2021-02,0.11075849920654719,0.5490196078431373,24,GAZ,2021-02-26,1,ridge_static,val
TQM,2021-02,0.10248095438770033,0.5294117647058824,25,TQM,2021-02-26,1,ridge_static,val
SID,2021-03,0.6661570256278132,1.0,1,SID,2021-03-31,1,ridge_static,val
MNG,2021-03,0.4474739794957957,0.9795918367346939,2,MNG,2021-03-31,1,ridge_static,val
MIC,2021-03,0.3108969030337728,0.9591836734693877,3,MIC,2021-03-31,1,ridge_static,val
MSA,2021-03,0.27334157125986824,0.9387755102040817,4,MSA,2021-03-31,1,ridge_static,val
DWY,2021-03,0.23485337940757212,0.9183673469387755,5,DWY,2021-03-31,1,ridge_static,val
AFM,2021-03,0.2224047115791728,0.8979591836734694,6,AFM,2021-03-31,1,ridge_static,val
SNP,2021-03,0.1927638250677525,0.8775510204081632,7,SNP,2021-03-31,1,ridge_static,val
IAM,2021-03,0.1778488115694938,0.8571428571428572,8,IAM,2021-03-31,1,ridge_static,val
CIH,2021-03,0.17556260521164394,0.8367346938775511,9,CIH,2021-03-31,1,ridge_static,val
BCP,2021-03,0.16412630552946078,0.8163265306122449,10,BCP,2021-03-31,1,ridge_static,val
M2M,2021-03,0.16246937831590294,0.7959183673469388,11,M2M,2021-03-31,1,ridge_static,val
ARD,2021-03,0.1315176714355488,0.7755102040816326,12,ARD,2021-03-31,1,ridge_static,val
JET,2021-03,0.1296707191352756,0.7551020408163265,13,JET,2021-03-31,1,ridge_static,val
ATW,2021-03,0.12377777523587737,0.7346938775510203,14,ATW,2021-03-31,1,ridge_static,val
LHM,2021-03,0.12347602185861263,0.7142857142857143,15,LHM,2021-03-31,1,ridge_static,val
IMO,2021-03,0.1145376638335255,0.6938775510204082,16,IMO,2021-03-31,1,ridge_static,val
CSR,2021-03,0.10474396234324057,0.6734693877551021,17,CSR,2021-03-31,1,ridge_static,val
LES,2021-03,0.10358456427343456,0.653061224489796,18,LES,2021-03-31,1,ridge_static,val
LBV,2021-03,0.1015689788826497,0.6326530612244898,19,LBV,2021-03-31,1,ridge_static,val
BCI,2021-03,0.0978793545514182,0.6122448979591837,20,BCI,2021-03-31,1,ridge_static,val
SBM,2021-03,0.08082698591882459,0.5918367346938775,21,SBM,2021-03-31,1,ridge_static,val
HPS,2021-03,0.07851370758699225,0.5714285714285714,22,HPS,2021-03-31,1,ridge_static,val
CMT,2021-03,0.07132590324387575,0.5510204081632653,23,CMT,2021-03-31,1,ridge_static,val
ATL,2021-03,0.061953772198769186,0.5306122448979591,24,ATL,2021-03-31,1,ridge_static,val
PRO,2021-03,0.0504640555791811,0.5102040816326531,25,PRO,2021-03-31,1,ridge_static,val
SID,2021-04,0.7328237439223911,1.0,1,SID,2021-04-30,1,ridge_static,val
MNG,2021-04,0.4940483026186622,0.9807692307692307,2,MNG,2021-04-30,1,ridge_static,val
MIC,2021-04,0.3787245283948732,0.9615384615384616,3,MIC,2021-04-30,1,ridge_static,val
MSA,2021-04,0.3717091562081871,0.9423076923076923,4,MSA,2021-04-30,1,ridge_static,val
OUL,2021-04,0.34170631346950125,0.9230769230769231,5,OUL,2021-04-30,1,ridge_static,val
DWY,2021-04,0.2963161402181338,0.9038461538461539,6,DWY,2021-04-30,1,ridge_static,val
JET,2021-04,0.23060301367429678,0.8846153846153846,7,JET,2021-04-30,1,ridge_static,val
CMT,2021-04,0.22539388620467896,0.8653846153846154,8,CMT,2021-04-30,1,ridge_static,val
BCP,2021-04,0.2102529832770785,0.8461538461538461,9,BCP,2021-04-30,1,ridge_static,val
LHM,2021-04,0.20947139640834916,0.8269230769230769,10,LHM,2021-04-30,1,ridge_static,val
M2M,2021-04,0.20331310986850742,0.8076923076923077,11,M2M,2021-04-30,1,ridge_static,val
CSR,2021-04,0.20241278849487032,0.7884615384615384,12,CSR,2021-04-30,1,ridge_static,val
AFM,2021-04,0.2021371388640212,0.7692307692307692,13,AFM,2021-04-30,1,ridge_static,val
HPS,2021-04,0.18701432604579638,0.75,14,HPS,2021-04-30,1,ridge_static,val
SBM,2021-04,0.16988104937809503,0.7307692307692308,15,SBM,2021-04-30,1,ridge_static,val
SMI,2021-04,0.16418427852008097,0.7115384615384616,16,SMI,2021-04-30,1,ridge_static,val
LBV,2021-04,0.14957185811124743,0.6923076923076923,17,LBV,2021-04-30,1,ridge_static,val
BOA,2021-04,0.148764084838155,0.6730769230769231,18,BOA,2021-04-30,1,ridge_static,val
ATW,2021-04,0.14335625933247811,0.6538461538461539,19,ATW,2021-04-30,1,ridge_static,val
SNP,2021-04,0.11936595386063029,0.6346153846153846,20,SNP,2021-04-30,1,ridge_static,val
BCI,2021-04,0.11752088531241373,0.6153846153846154,21,BCI,2021-04-30,1,ridge_static,val
CIH,2021-04,0.11517826823373851,0.5961538461538461,22,CIH,2021-04-30,1,ridge_static,val
IBC,2021-04,0.10942458954950922,0.5769230769230769,23,IBC,2021-04-30,1,ridge_static,val
IAM,2021-04,0.10813867159445376,0.5576923076923077,24,IAM,2021-04-30,1,ridge_static,val
GAZ,2021-04,0.10392792511808516,0.5384615384615384,25,GAZ,2021-04-30,1,ridge_static,val
SID,2021-05,0.6483329229814455,1.0,1,SID,2021-05-31,1,ridge_static,val
OUL,2021-05,0.4337357446670941,0.9807692307692307,2,OUL,2021-05-31,1,ridge_static,val
MNG,2021-05,0.406605144069598,0.9615384615384616,3,MNG,2021-05-31,1,ridge_static,val
SOT,2021-05,0.2930825823630787,0.9423076923076923,4,SOT,2021-05-31,1,ridge_static,val
AFM,2021-05,0.28834817406414726,0.9230769230769231,5,AFM,2021-05-31,1,ridge_static,val
MSA,2021-05,0.25441573150437713,0.9038461538461539,6,MSA,2021-05-31,1,ridge_static,val
MIC,2021-05,0.2541974012686441,0.8846153846153846,7,MIC,2021-05-31,1,ridge_static,val
M2M,2021-05,0.21962055707877237,0.8653846153846154,8,M2M,2021-05-31,1,ridge_static,val
DWY,2021-05,0.20072996474172844,0.8461538461538461,9,DWY,2021-05-31,1,ridge_static,val
SMI,2021-05,0.1907106129853704,0.8269230769230769,10,SMI,2021-05-31,1,ridge_static,val
CIH,2021-05,0.17932174348899826,0.8076923076923077,11,CIH,2021-05-31,1,ridge_static,val
GAZ,2021-05,0.15883281349192907,0.7884615384615384,12,GAZ,2021-05-31,1,ridge_static,val
CSR,2021-05,0.15304416512265906,0.7692307692307692,13,CSR,2021-05-31,1,ridge_static,val
BCP,2021-05,0.1522059835267765,0.75,14,BCP,2021-05-31,1,ridge_static,val
BOA,2021-05,0.15027379467504084,0.7307692307692308,15,BOA,2021-05-31,1,ridge_static,val
IAM,2021-05,0.13833064632622089,0.7115384615384616,16,IAM,2021-05-31,1,ridge_static,val
ATW,2021-05,0.13494884084401437,0.6923076923076923,17,ATW,2021-05-31,1,ridge_static,val
CMT,2021-05,0.13447725627046153,0.6730769230769231,18,CMT,2021-05-31,1,ridge_static,val
BCI,2021-05,0.13375717095057454,0.6538461538461539,19,BCI,2021-05-31,1,ridge_static,val
ARD,2021-05,0.11950248281883333,0.6346153846153846,20,ARD,2021-05-31,1,ridge_static,val
JET,2021-05,0.1125473056921518,0.6153846153846154,21,JET,2021-05-31,1,ridge_static,val
HPS,2021-05,0.10902768334186858,0.5961538461538461,22,HPS,2021-05-31,1,ridge_static,val
LHM,2021-05,0.10577193652979391,0.5769230769230769,23,LHM,2021-05-31,1,ridge_static,val
LBV,2021-05,0.10554114572538385,0.5576923076923077,24,LBV,2021-05-31,1,ridge_static,val
ATL,2021-05,0.09823346073963826,0.5384615384615384,25,ATL,2021-05-31,1,ridge_static,val
SID,2021-06,0.6327893821670892,1.0,1,SID,2021-06-30,1,ridge_static,val
REB,2021-06,0.44050388421639763,0.9821428571428571,2,REB,2021-06-30,1,ridge_static,val
SOT,2021-06,0.4163334184819905,0.9642857142857143,3,SOT,2021-06-30,1,ridge_static,val
OUL,2021-06,0.39429153159521035,0.9464285714285714,4,OUL,2021-06-30,1,ridge_static,val
MNG,2021-06,0.3838823694296057,0.9285714285714286,5,MNG,2021-06-30,1,ridge_static,val
AFM,2021-06,0.3377489943963218,0.9107142857142857,6,AFM,2021-06-30,1,ridge_static,val
MIC,2021-06,0.2595548117892273,0.8928571428571429,7,MIC,2021-06-30,1,ridge_static,val
GAZ,2021-06,0.25354310113597656,0.875,8,GAZ,2021-06-30,1,ridge_static,val
BCI,2021-06,0.2392137966096961,0.8571428571428572,9,BCI,2021-06-30,1,ridge_static,val
CSR,2021-06,0.23239301979851829,0.8392857142857143,10,CSR,2021-06-30,1,ridge_static,val
BCP,2021-06,0.2171462846074701,0.8214285714285714,11,BCP,2021-06-30,1,ridge_static,val
MSA,2021-06,0.2129422372130548,0.8035714285714286,12,MSA,2021-06-30,1,ridge_static,val
ATW,2021-06,0.17554835034677282,0.7857142857142857,13,ATW,2021-06-30,1,ridge_static,val
LHM,2021-06,0.16886753900449708,0.7678571428571428,14,LHM,2021-06-30,1,ridge_static,val
SBM,2021-06,0.15739597912096398,0.75,15,SBM,2021-06-30,1,ridge_static,val
SMI,2021-06,0.15617213765535817,0.7321428571428572,16,SMI,2021-06-30,1,ridge_static,val
MOX,2021-06,0.14457539192642027,0.7142857142857143,17,MOX,2021-06-30,1,ridge_static,val
BOA,2021-06,0.1429074825388353,0.6964285714285714,18,BOA,2021-06-30,1,ridge_static,val
DWY,2021-06,0.1413414293386557,0.6785714285714286,19,DWY,2021-06-30,1,ridge_static,val
HPS,2021-06,0.13695304472556272,0.6607142857142857,20,HPS,2021-06-30,1,ridge_static,val
LBV,2021-06,0.13519128785917708,0.6428571428571428,21,LBV,2021-06-30,1,ridge_static,val
IMO,2021-06,0.1308450535558716,0.625,22,IMO,2021-06-30,1,ridge_static,val
JET,2021-06,0.12144928797112772,0.6071428571428572,23,JET,2021-06-30,1,ridge_static,val
IAM,2021-06,0.11146057153631599,0.5892857142857143,24,IAM,2021-06-30,1,ridge_static,val
PRO,2021-06,0.10627107584735791,0.5714285714285714,25,PRO,2021-06-30,1,ridge_static,val
SID,2021-07,0.7634108188188263,1.0,1,SID,2021-07-29,1,ridge_static,val
SOT,2021-07,0.4806545741234621,0.9821428571428571,2,SOT,2021-07-29,1,ridge_static,val
OUL,2021-07,0.4527114602915283,0.9642857142857143,3,OUL,2021-07-29,1,ridge_static,val
MSA,2021-07,0.33804702286765764,0.9464285714285714,4,MSA,2021-07-29,1,ridge_static,val
MNG,2021-07,0.2704338826686798,0.9285714285714286,5,MNG,2021-07-29,1,ridge_static,val
DWY,2021-07,0.2641726224425145,0.9107142857142857,6,DWY,2021-07-29,1,ridge_static,val
BCI,2021-07,0.21438006996959363,0.8928571428571429,7,BCI,2021-07-29,1,ridge_static,val
CSR,2021-07,0.2122214613863783,0.875,8,CSR,2021-07-29,1,ridge_static,val
JET,2021-07,0.18314294054385366,0.8571428571428572,9,JET,2021-07-29,1,ridge_static,val
BCP,2021-07,0.1694912388421735,0.8392857142857143,10,BCP,2021-07-29,1,ridge_static,val
MIC,2021-07,0.16538816199074458,0.8214285714285714,11,MIC,2021-07-29,1,ridge_static,val
GAZ,2021-07,0.15933052551844837,0.8035714285714286,12,GAZ,2021-07-29,1,ridge_static,val
INV,2021-07,0.15758020303544784,0.7857142857142857,13,INV,2021-07-29,1,ridge_static,val
CDM,2021-07,0.15401319808152714,0.7678571428571428,14,CDM,2021-07-29,1,ridge_static,val
ATL,2021-07,0.1517267051148531,0.75,15,ATL,2021-07-29,1,ridge_static,val
COL,2021-07,0.1426788425914315,0.7321428571428572,16,COL,2021-07-29,1,ridge_static,val
SMI,2021-07,0.13599048672165032,0.7142857142857143,17,SMI,2021-07-29,1,ridge_static,val
IMO,2021-07,0.13298641929874647,0.6964285714285714,18,IMO,2021-07-29,1,ridge_static,val
SRM,2021-07,0.12837635735931965,0.6785714285714286,19,SRM,2021-07-29,1,ridge_static,val
IAM,2021-07,0.12413899792259823,0.6607142857142857,20,IAM,2021-07-29,1,ridge_static,val
SBM,2021-07,0.12257516168654375,0.6428571428571428,21,SBM,2021-07-29,1,ridge_static,val
NKL,2021-07,0.11808358301099442,0.625,22,NKL,2021-07-29,1,ridge_static,val
CMT,2021-07,0.11225056827777924,0.6071428571428572,23,CMT,2021-07-29,1,ridge_static,val
MOX,2021-07,0.10242029085921826,0.5892857142857143,24,MOX,2021-07-29,1,ridge_static,val
HPS,2021-07,0.10065547013212289,0.5714285714285714,25,HPS,2021-07-29,1,ridge_static,val
SID,2021-08,0.8243263503810224,1.0,1,SID,2021-08-31,1,ridge_static,val
OUL,2021-08,0.3265880130015918,0.9821428571428571,2,OUL,2021-08-31,1,ridge_static,val
MIC,2021-08,0.30542189558026767,0.9642857142857143,3,MIC,2021-08-31,1,ridge_static,val
DWY,2021-08,0.2862233939294768,0.9464285714285714,4,DWY,2021-08-31,1,ridge_static,val
SOT,2021-08,0.27860174500989215,0.9285714285714286,5,SOT,2021-08-31,1,ridge_static,val
MSA,2021-08,0.26206378095691796,0.9107142857142857,6,MSA,2021-08-31,1,ridge_static,val
MNG,2021-08,0.25180019516945895,0.8928571428571429,7,MNG,2021-08-31,1,ridge_static,val
CSR,2021-08,0.21216897024697967,0.875,8,CSR,2021-08-31,1,ridge_static,val
AFM,2021-08,0.1869811228804015,0.8571428571428572,9,AFM,2021-08-31,1,ridge_static,val
NKL,2021-08,0.17955976885176486,0.8392857142857143,10,NKL,2021-08-31,1,ridge_static,val
GAZ,2021-08,0.16900736739776864,0.8214285714285714,11,GAZ,2021-08-31,1,ridge_static,val
JET,2021-08,0.16319210971279863,0.8035714285714286,12,JET,2021-08-31,1,ridge_static,val
ATW,2021-08,0.16221068524774684,0.7857142857142857,13,ATW,2021-08-31,1,ridge_static,val
LHM,2021-08,0.154884345636722,0.7678571428571428,14,LHM,2021-08-31,1,ridge_static,val
HPS,2021-08,0.15236730202602455,0.75,15,HPS,2021-08-31,1,ridge_static,val
UMR,2021-08,0.14676160884793316,0.7321428571428572,16,UMR,2021-08-31,1,ridge_static,val
IAM,2021-08,0.14436197031307152,0.7142857142857143,17,IAM,2021-08-31,1,ridge_static,val
LBV,2021-08,0.14344859951508773,0.6964285714285714,18,LBV,2021-08-31,1,ridge_static,val
BCP,2021-08,0.13427230213194552,0.6785714285714286,19,BCP,2021-08-31,1,ridge_static,val
SMI,2021-08,0.13220973397657987,0.6607142857142857,20,SMI,2021-08-31,1,ridge_static,val
RIS,2021-08,0.12668387605150214,0.6428571428571428,21,RIS,2021-08-31,1,ridge_static,val
BAL,2021-08,0.11943209981815975,0.625,22,BAL,2021-08-31,1,ridge_static,val
SBM,2021-08,0.1106593415796114,0.6071428571428572,23,SBM,2021-08-31,1,ridge_static,val
TQM,2021-08,0.1039980460129269,0.5892857142857143,24,TQM,2021-08-31,1,ridge_static,val
BOA,2021-08,0.0955086234096987,0.5714285714285714,25,BOA,2021-08-31,1,ridge_static,val
ATH,2021-09,0.46471395794622866,1.0,1,ATH,2021-09-30,1,ridge_static,val
FBR,2021-09,0.4590957386922282,0.9807692307692307,2,FBR,2021-09-30,1,ridge_static,val
SID,2021-09,0.4031829523835747,0.9615384615384616,3,SID,2021-09-30,1,ridge_static,val
AFM,2021-09,0.38975408264342853,0.9423076923076923,4,AFM,2021-09-30,1,ridge_static,val
RDS,2021-09,0.3212324339484861,0.9230769230769231,5,RDS,2021-09-30,1,ridge_static,val
LHM,2021-09,0.2558004536912105,0.9038461538461539,6,LHM,2021-09-30,1,ridge_static,val
JET,2021-09,0.21643929242594317,0.8846153846153846,7,JET,2021-09-30,1,ridge_static,val
ATW,2021-09,0.21625151445174887,0.8653846153846154,8,ATW,2021-09-30,1,ridge_static,val
S2M,2021-09,0.2086322843255576,0.8461538461538461,9,S2M,2021-09-30,1,ridge_static,val
COL,2021-09,0.20808450623512062,0.8269230769230769,10,COL,2021-09-30,1,ridge_static,val
CSR,2021-09,0.20319074340071835,0.8076923076923077,11,CSR,2021-09-30,1,ridge_static,val
CTM,2021-09,0.19662966892399708,0.7884615384615384,12,CTM,2021-09-30,1,ridge_static,val
IAM,2021-09,0.19352213303926635,0.7692307692307692,13,IAM,2021-09-30,1,ridge_static,val
DWY,2021-09,0.1864719901635095,0.75,14,DWY,2021-09-30,1,ridge_static,val
SNP,2021-09,0.1797942710969777,0.7307692307692308,15,SNP,2021-09-30,1,ridge_static,val
SOT,2021-09,0.17557283368149315,0.7115384615384616,16,SOT,2021-09-30,1,ridge_static,val
BCP,2021-09,0.16262375488456426,0.6923076923076923,17,BCP,2021-09-30,1,ridge_static,val
LBV,2021-09,0.14793151008433766,0.6730769230769231,18,LBV,2021-09-30,1,ridge_static,val
INV,2021-09,0.12941767706851393,0.6538461538461539,19,INV,2021-09-30,1,ridge_static,val
BOA,2021-09,0.11968854136742255,0.6346153846153846,20,BOA,2021-09-30,1,ridge_static,val
TQM,2021-09,0.11383939217239553,0.6153846153846154,21,TQM,2021-09-30,1,ridge_static,val
MNG,2021-09,0.10784658094154623,0.5961538461538461,22,MNG,2021-09-30,1,ridge_static,val
IBC,2021-09,0.0833918138264617,0.5769230769230769,23,IBC,2021-09-30,1,ridge_static,val
BAL,2021-09,0.06852164661986428,0.5576923076923077,24,BAL,2021-09-30,1,ridge_static,val
MSA,2021-09,0.06825772358257087,0.5384615384615384,25,MSA,2021-09-30,1,ridge_static,val
SID,2021-10,0.5317652757462759,1.0,1,SID,2021-10-29,1,ridge_static,val
ATH,2021-10,0.5020453077170831,0.9814814814814815,2,ATH,2021-10-29,1,ridge_static,val
AFM,2021-10,0.38453880992904654,0.962962962962963,3,AFM,2021-10-29,1,ridge_static,val
FBR,2021-10,0.36723743122254005,0.9444444444444444,4,FBR,2021-10-29,1,ridge_static,val
IAM,2021-10,0.31026005565514786,0.9259259259259259,5,IAM,2021-10-29,1,ridge_static,val
S2M,2021-10,0.28292623154078667,0.9074074074074074,6,S2M,2021-10-29,1,ridge_static,val
SOT,2021-10,0.26574606039382964,0.8888888888888888,7,SOT,2021-10-29,1,ridge_static,val
RDS,2021-10,0.23545669593569904,0.8703703703703703,8,RDS,2021-10-29,1,ridge_static,val
DWY,2021-10,0.2203161307438041,0.8518518518518519,9,DWY,2021-10-29,1,ridge_static,val
LHM,2021-10,0.21666013195284917,0.8333333333333334,10,LHM,2021-10-29,1,ridge_static,val
BOA,2021-10,0.20976059571982947,0.8148148148148149,11,BOA,2021-10-29,1,ridge_static,val
INV,2021-10,0.20794917718022168,0.7962962962962963,12,INV,2021-10-29,1,ridge_static,val
SNP,2021-10,0.19434665083630498,0.7777777777777778,13,SNP,2021-10-29,1,ridge_static,val
CSR,2021-10,0.18525691085217763,0.7592592592592593,14,CSR,2021-10-29,1,ridge_static,val
DRI,2021-10,0.18079953145164615,0.7407407407407407,15,DRI,2021-10-29,1,ridge_static,val
CTM,2021-10,0.17424993069940428,0.7222222222222222,16,CTM,2021-10-29,1,ridge_static,val
BCP,2021-10,0.17378235710162837,0.7037037037037037,17,BCP,2021-10-29,1,ridge_static,val
JET,2021-10,0.17340195182811263,0.6851851851851851,18,JET,2021-10-29,1,ridge_static,val
IMO,2021-10,0.16584688580898838,0.6666666666666667,19,IMO,2021-10-29,1,ridge_static,val
LBV,2021-10,0.15252112156741288,0.6481481481481481,20,LBV,2021-10-29,1,ridge_static,val
COL,2021-10,0.14419775150127823,0.6296296296296297,21,COL,2021-10-29,1,ridge_static,val
ATW,2021-10,0.13927203611595146,0.6111111111111112,22,ATW,2021-10-29,1,ridge_static,val
HPS,2021-10,0.09504225866633731,0.5925925925925926,23,HPS,2021-10-29,1,ridge_static,val
CMT,2021-10,0.07280956409786613,0.5740740740740741,24,CMT,2021-10-29,1,ridge_static,val
SBM,2021-10,0.0707402475322444,0.5555555555555556,25,SBM,2021-10-29,1,ridge_static,val
REB,2021-11,0.6231051184462622,1.0,1,REB,2021-11-30,1,ridge_static,val
FBR,2021-11,0.48560097200725094,0.9821428571428571,2,FBR,2021-11-30,1,ridge_static,val
SID,2021-11,0.4814602669686976,0.9642857142857143,3,SID,2021-11-30,1,ridge_static,val
ATH,2021-11,0.46148198845198046,0.9464285714285714,4,ATH,2021-11-30,1,ridge_static,val
PRO,2021-11,0.2950741760489442,0.9285714285714286,5,PRO,2021-11-30,1,ridge_static,val
RDS,2021-11,0.29041227000274994,0.9107142857142857,6,RDS,2021-11-30,1,ridge_static,val
LHM,2021-11,0.25553085204628734,0.8928571428571429,7,LHM,2021-11-30,1,ridge_static,val
SOT,2021-11,0.22880708871456246,0.875,8,SOT,2021-11-30,1,ridge_static,val
S2M,2021-11,0.2277618529276999,0.8571428571428572,9,S2M,2021-11-30,1,ridge_static,val
JET,2021-11,0.22469022670924177,0.8392857142857143,10,JET,2021-11-30,1,ridge_static,val
CTM,2021-11,0.22252836596779638,0.8214285714285714,11,CTM,2021-11-30,1,ridge_static,val
DWY,2021-11,0.21415697758771976,0.8035714285714286,12,DWY,2021-11-30,1,ridge_static,val
CSR,2021-11,0.20925449789396483,0.7857142857142857,13,CSR,2021-11-30,1,ridge_static,val
COL,2021-11,0.19903899440397382,0.7678571428571428,14,COL,2021-11-30,1,ridge_static,val
AFM,2021-11,0.19872422536348486,0.75,15,AFM,2021-11-30,1,ridge_static,val
IAM,2021-11,0.1926427407534424,0.7321428571428572,16,IAM,2021-11-30,1,ridge_static,val
SNP,2021-11,0.18082346431488613,0.7142857142857143,17,SNP,2021-11-30,1,ridge_static,val
INV,2021-11,0.17878939550911518,0.6964285714285714,18,INV,2021-11-30,1,ridge_static,val
ADH,2021-11,0.1526543721937888,0.6785714285714286,19,ADH,2021-11-30,1,ridge_static,val
ATW,2021-11,0.1424970576264799,0.6607142857142857,20,ATW,2021-11-30,1,ridge_static,val
IBC,2021-11,0.13942509196318167,0.6428571428571428,21,IBC,2021-11-30,1,ridge_static,val
MDP,2021-11,0.13135403743002044,0.625,22,MDP,2021-11-30,1,ridge_static,val
BCP,2021-11,0.12459978761328871,0.6071428571428572,23,BCP,2021-11-30,1,ridge_static,val
MNG,2021-11,0.11608311379034439,0.5892857142857143,24,MNG,2021-11-30,1,ridge_static,val
NKL,2021-11,0.10017626484727055,0.5714285714285714,25,NKL,2021-11-30,1,ridge_static,val
FBR,2021-12,0.5082346812637566,1.0,1,FBR,2021-12-31,1,ridge_static,val
ATH,2021-12,0.44562195088205436,0.9807692307692307,2,ATH,2021-12-31,1,ridge_static,val
S2M,2021-12,0.41585974551449206,0.9615384615384616,3,S2M,2021-12-31,1,ridge_static,val
MDP,2021-12,0.3320437346350264,0.9423076923076923,4,MDP,2021-12-31,1,ridge_static,val
SID,2021-12,0.3285467798481737,0.9230769230769231,5,SID,2021-12-31,1,ridge_static,val
LHM,2021-12,0.2875281644747767,0.9038461538461539,6,LHM,2021-12-31,1,ridge_static,val
DWY,2021-12,0.28142883257549356,0.8846153846153846,7,DWY,2021-12-31,1,ridge_static,val
COL,2021-12,0.26713767749387823,0.8653846153846154,8,COL,2021-12-31,1,ridge_static,val
