sell_mode,cell,configuration,mois,date_rebalance,ret_month,turnover,liquidite_ponderee,n_titres,w_BUY,w_NEUTRAL,w_SELL,n_BUY,n_NEUTRAL,n_SELL,contrib_BUY,contrib_NEUTRAL,contrib_SELL,n_days
exclude,2,C2 Ridge + régime,2025-06,2025-06-30,-0.06327132681538505,1.224871429773922,0.8239502501265861,41,0.5244485570439164,0.4755326164389974,0.0,25,16,0,-0.0884962629512147,-0.03320269071872649,0.0,189
exclude,3,C3 Hybrid,2023-01,2023-01-31,0.04259454102394189,0.999817056760659,0.42869125367473637,33,0.8928920140121378,0.10692504274852135,0.0,18,15,0,0.0399393553355393,0.0046103224164992075,0.0,19
exclude,3,C3 Hybrid,2023-02,2023-02-28,-0.035354849080244444,1.406798464945551,0.6249463536778395,39,0.6795353649846981,0.32031285899002576,0.0,21,18,0,-0.02267059764438174,-0.009251243976768476,0.0,22
exclude,3,C3 Hybrid,2023-03,2023-03-31,0.012932070898690196,1.2798270310479047,0.5492958724134183,34,0.9362839526588979,0.06360041588844981,0.0,23,11,0,0.017607217120523006,-0.0018008490742592912,0.0,18
exclude,3,C3 Hybrid,2023-04,2023-04-28,0.05500360720585529,0.6807939823557861,0.7540758195037952,37,0.48239130702491834,0.5175583785911185,0.0,17,20,0,0.018831004759726138,0.03778278033324887,0.0,21
exclude,3,C3 Hybrid,2023-05,2023-05-31,0.026833984458073168,1.360059192115056,0.6694800049594671,37,0.8439036114720653,0.1560203821169407,0.0,22,15,0,0.027339093154155388,0.0029239914443760636,0.0,19
exclude,3,C3 Hybrid,2023-06,2023-06-28,0.057618730604616086,1.238827483869945,0.8248924030569669,38,0.7808833722055811,0.21894809669195603,0.0,20,18,0,0.05862301490749606,0.0036390376840534718,0.0,20
exclude,3,C3 Hybrid,2023-07,2023-07-31,0.021609354393456792,1.138027547915054,0.9350461418901014,32,0.8606679564063466,0.13904143065810556,0.0,23,9,0,0.0232444753050636,0.0014273538818271065,0.0,20
exclude,3,C3 Hybrid,2023-08,2023-08-31,0.07516029133756019,0.7238806065109775,0.9480034320208713,27,0.8940756248582401,0.10561068226736824,0.0,22,5,0,0.07998894169568291,-0.0022154574031730584,0.0,18
exclude,3,C3 Hybrid,2023-09,2023-09-27,0.03420200135395857,0.7583070679542115,0.9787030505135824,31,0.9611403886484033,0.038725742592936464,0.0,26,5,0,0.03465137844730148,-0.0008102997415963266,0.0,22
exclude,3,C3 Hybrid,2023-10,2023-10-31,-0.030519887241610477,0.6250357894794671,0.9863474458534788,37,0.9365703714064141,0.063429628593586,0.0,25,12,0,-0.029195038286002905,-0.0006070292457113787,0.0,20
exclude,3,C3 Hybrid,2023-11,2023-11-30,0.0142045763996963,0.7027367197055305,0.8765860328706837,32,0.9454159523650103,0.054350182540211796,0.0,25,7,0,0.016764840608634278,-0.0016578973286735944,0.0,20
exclude,3,C3 Hybrid,2023-12,2023-12-29,0.07543881617157,0.8521270786575881,0.8723159518510603,36,0.9149876681714408,0.08491182468128924,0.0,27,9,0,0.0747347729427379,0.005075859558782556,0.0,21
exclude,3,C3 Hybrid,2024-01,2024-01-31,0.08733288369520897,1.0524873728538338,0.8838693619574569,27,0.8210111733717567,0.17883259204363855,0.0,14,13,0,0.0813020547615931,0.008335185598306222,0.0,20
exclude,3,C3 Hybrid,2024-02,2024-02-29,0.03759110437745683,0.854186555322108,0.9979465855831862,28,0.7395417918377447,0.260233020401418,0.0,18,10,0,0.039339466026891576,0.0014237962970200804,0.0,20
exclude,3,C3 Hybrid,2024-03,2024-03-29,0.053810323202933885,1.2704494118532523,0.9976445771524276,32,0.9046934189680288,0.09517339789391427,0.0,21,11,0,0.05359755395681321,0.008508458011026518,0.0,19
exclude,3,C3 Hybrid,2024-04,2024-04-30,0.011191322386307379,0.4884288718519302,0.9806360786281735,32,0.5864716526922864,0.41329022232962526,0.0,24,8,0,-0.007471694639142421,0.020028801365658957,0.0,21
