date,C1 — Ridge,C2 — Random Forest,C3 — LightGBM,C4 — Ridge + RF + LightGBM,C5 — Ridge + RF + LightGBM + régime,MASI
2020-03-20,90.11819952675097,88.60581491488996,88.66672331605072,92.46408614486454,94.27940886753757,77.50979073181885
2020-03-23,92.5363465819734,90.80092940121561,91.12046844455233,94.83372796381914,96.72269387319318,80.28534347664095
2020-03-24,94.31804312504744,92.0566790347991,92.6037320250056,96.58495110071664,98.74298207187142,82.01552674826064
2020-03-25,92.79436462392964,90.80521132603025,91.28536920547286,95.78178292216968,98.01977067956852,79.78847033197067
2020-03-26,92.50440529001884,90.52191037183837,90.93587572473847,95.53043426286798,97.89727132085872,79.04396722721312
2020-03-27,91.69762216304372,89.48709782937382,90.20076140548575,95.12655067223648,97.26835383106342,78.59468420516548
2020-03-30,91.60135829227222,89.6431142126463,90.18873750672752,95.25315540615237,97.25195158546055,78.45030061280187
2020-03-31,91.95716378428571,89.62951056732336,89.94331512578518,95.00075806928875,96.85176079648464,78.2809120407552
2020-04-01,91.66691643655078,89.34339294049708,89.92159398470561,94.55027809623316,96.22388291732703,77.64530158945621
2020-04-02,91.35224576202182,89.3009730007812,89.33616512107079,94.59922412755947,96.0872100844518,77.11132428138524
2020-04-03,90.2402196799702,87.98966571915517,88.19085539755865,93.2226971293205,94.70949547448018,75.78767358267758
2020-04-06,89.70375172058633,87.60875657740586,87.73675374987651,92.79656036918897,93.91093987773414,74.53097170054076
2020-04-07,88.85412036870525,87.11092548331222,87.09907152742433,92.26037891628667,93.49737165827774,73.04680516451268
2020-04-08,88.92177107494922,87.2842395391195,87.11706854528788,92.71951902688858,94.38324178584212,74.07765561725392
2020-04-09,89.18705198462857,87.35824202383492,86.59878803809953,92.39992955162326,94.59016060412968,74.51241961884043
2020-04-10,89.24856389636514,87.4957950380137,86.5871033046609,92.28201036462879,94.34850037294328,75.01735888598911
2020-04-13,89.07992740876487,87.3752419000856,86.64817017893472,92.22275172878618,93.91580901323651,75.23030451941924
2020-04-14,88.95776629059398,87.21032354348608,86.77326331443795,91.72104061324539,93.28780175740043,74.9584761918967
2020-04-15,88.92488284636806,86.98297029889962,86.87018984216385,91.7229655612624,93.45968576112175,74.17686892373843
2020-04-16,88.67921999685677,86.93788710529945,86.68234538922027,91.67652618775793,93.38318460923534,73.78808182027889
2020-04-17,88.11424484236198,86.91087990028504,85.95951067437106,91.15274575398124,92.92517252050747,73.27991610413883
2020-04-20,88.13649675689044,86.53628935087498,85.83551371850795,91.1828752150397,93.04844701144057,73.31056736955681
2020-04-21,87.893188411166,86.40212487910756,85.71156617868718,91.1400245245585,93.21726260610107,72.62494695889167
2020-04-22,87.51697187568426,86.48744484126438,85.58561201742624,90.57886296073187,92.84756970281506,72.61284777517405
2020-04-23,87.32740389993619,86.48014249405341,85.81616537761475,90.61548950589268,92.49976477193776,72.67415030600998
2020-04-24,87.28972826890818,86.41602636507223,86.0901594919652,90.46277043314952,92.44349116049479,72.94839847027603
2020-04-27,87.27967015289165,86.43896660251784,86.01707301572759,90.03436335803976,92.21534250190287,73.27346320615611
2020-04-28,87.98227151889681,87.06042173225266,86.01707678614052,90.3823370182632,92.2818426580487,74.00990018843525
2020-04-29,89.0111580841393,87.72733950703602,86.64889591054427,90.99620326669687,92.82257301405126,75.01816549823694
2020-04-30,90.28891824294259,88.65648892381111,87.21271033459755,91.5015964398434,93.41446483747319,75.82719758282182
2020-05-04,91.02484779392917,89.1578506181303,88.16543412380763,92.43861257703718,94.17074909316146,76.12806395126664
2020-05-05,91.95971265170675,89.66857739275454,88.14591472376463,92.9692720724434,94.85762482069416,77.08793252619786
2020-05-06,92.51184859403885,89.83230997630488,88.7041988398566,93.29845861966642,95.2547207722366,77.56625358916777
2020-05-07,92.99317752382736,90.4770519447299,89.86032557463894,93.60996040954149,95.51538095429494,78.0970044482474
2020-05-08,93.03108121208318,89.73567388682612,89.70188146397848,93.13565978882427,94.80233399386114,76.76609423930917
2020-05-11,92.83229070521153,90.15257478348491,89.85705360817474,93.37101301621783,95.4030307118597,76.67414044305525
2020-05-12,91.81559117875551,89.59447575174876,89.33801196379754,92.67790899828563,94.502059977375,75.2278846826757
2020-05-13,91.53627330429204,89.5430855135315,89.44375289728625,92.713943438098,94.07194667135819,74.61324614982058
2020-05-14,91.7871653235037,89.87719813124446,89.5386837883261,92.84985313699107,94.22755575355166,75.19965325400125
2020-05-15,92.46733128832476,90.30400347388033,90.1111394656124,93.54775163948544,95.02572043508634,75.9320571750412
2020-05-18,93.11064511341108,90.68074149963822,90.23913769451926,94.17681861513323,96.0070953161999,77.05970109752339
2020-05-19,92.8333894196265,90.87394338682424,90.28167126195187,93.92718644119424,96.20004539679518,76.53540313642651
2020-05-20,92.62818685049533,90.54770807409486,89.78341296662146,93.3394910617913,95.55607583495579,76.67414044305524
2020-05-21,93.50994517631915,90.95189460722928,89.98323047797156,93.37050975189247,95.42832886527911,77.37427987418152
2020-05-22,94.91421384156372,91.89740576365534,90.91062120708854,94.21406190636614,96.22968142983626,78.17605244853583
2020-05-26,96.22349636396066,92.76051567818433,91.95029826095784,95.17471064524017,96.90544453089201,79.4335609429205
2020-05-27,96.91129028278415,93.64605797879439,93.04924047933277,95.91849924850958,97.78070701018225,80.13934665978167
2020-05-28,96.88290811334366,93.86669808659043,93.35491582204806,95.47176282863884,97.15744141687823,79.41016918773309
2020-05-29,96.96245191924369,93.89863196242939,93.44922011141877,95.84321055962197,97.47918635147721,79.47389155531255
2020-06-01,97.40106153052805,94.23931017235155,93.90431170732089,96.35451445953093,97.95962660098311,80.16596486396043
2020-06-02,98.41363580205721,95.04466104599672,94.415613212464,96.07200311095355,97.92641785610121,80.81125466223351
2020-06-03,99.06461132973728,96.02351851149412,96.03906410571766,97.1252375783537,98.85016650929352,81.66787686944102
2020-06-04,99.62119527023484,96.35681353702078,97.31961276404085,97.55283695990761,99.09889369556616,82.10586732001887
2020-06-05,99.31789374997663,96.14823307409331,97.08232632202166,97.56566667382052,98.89906474557485,81.6638438082018
2020-06-08,100.13657495063575,96.98469910378145,97.68473222822333,98.20178896924956,99.53006131406079,81.91066715604126
2020-06-09,100.48922159415119,96.60088641077293,97.43526182833564,98.6455211331944,99.94312425458001,81.68965540013272
2020-06-10,99.9423751683287,96.22159227568106,97.35130484897769,98.27316255530903,99.43497266609704,81.01129449969815
2020-06-11,99.88950098699826,95.92893662707847,97.24023686136115,97.93645118917836,99.11970713755186,80.63138013096487
2020-06-12,100.01040883421079,95.7074500867923,97.08258099764481,97.66824737603363,98.91840971065115,80.07320445545867
2020-06-15,100.07214167319705,96.29905167772996,97.33402408315185,98.15781044666285,99.53174418692538,80.8249670704468
2020-06-16,100.43012348476176,96.65278577785502,97.81052851008661,98.63938450265938,99.82576389186556,81.34361874580878
2020-06-17,102.37556947619302,98.77477814896818,99.90595607445275,100.56369926140938,101.96749479538492,84.19821949091933
2020-06-18,102.0765009142217,98.5878704382352,99.09842969599819,99.7914238226716,100.92810230133078,83.77878112204182
2020-06-19,101.82754635964717,98.19265896558197,98.37699543235998,99.53863474914077,100.62817907965682,83.53518422319372
2020-06-22,101.93915686454906,98.26429881156147,98.84997763021124,100.2378637814162,101.27070798368037,83.79652659149434
2020-06-23,101.76245602815234,98.16259747096241,98.8737026749393,100.53628313126532,101.74158894726384,83.41822544725675
2020-06-24,101.52615182951423,97.71157261735416,98.44582505918184,100.26067263906482,101.37257391624888,83.0173391600796
2020-06-25,101.17399533595027,97.41127682151183,97.87983376669517,100.03855060420872,101.31487972965607,82.55434372981868
2020-06-26,100.43326540990695,96.23764881514506,96.85383433583496,99.18730621245183,100.64760336944704,81.58076274667417
2020-06-29,100.67542095081288,96.37243073502817,96.77216022200848,99.1457849124237,100.73901395850457,81.38233613370518
2020-06-30,100.8486684937269,96.2520293246012,96.58651319732498,98.67816625783716,100.62413790933937,82.0260127074826
2020-07-01,101.06585258988774,96.66246616482545,96.74037093967478,98.75507083975418,100.66053792190364,
2020-07-02,100.97287018119067,96.51334327299091,96.69116284654686,98.48408104995839,100.44924621213758,
2020-07-03,100.83694050422687,96.31340364840297,96.89902030102907,98.67141317433969,100.39645594487652,
2020-07-06,100.59025169658291,96.50263505808492,96.83939892629995,98.74647820910685,100.48007624903646,
2020-07-07,100.36840244755865,96.43520067096357,96.6479310317321,98.26043062198356,100.10820974380528,
2020-07-08,100.02897425421244,96.49796528151383,96.37255303987664,98.46647627534907,100.3385144845075,
2020-07-09,99.9099372409681,97.0657451522331,95.77842919207318,98.76370989963192,100.59823202125808,
2020-07-10,99.0696345449731,96.70740699573751,94.85025404509699,97.70782540242678,99.78307573824866,
2020-07-13,99.02734187924145,96.93539177804966,94.95913546619352,97.75421908925595,99.84932357656317,
2020-07-14,98.50910912754738,96.78579507175587,94.76161088649707,97.33184592366308,99.57761894650353,
2020-07-15,98.64512576641394,97.00530513613411,94.49706096235452,97.4304157910625,99.58912589271662,
2020-07-16,98.63635327677635,97.13043399637247,94.11885645247624,97.45330635985184,99.54531937028662,
2020-07-17,98.7511269691184,96.86864348242186,94.35788598192863,97.30308661682132,99.42350509998245,
2020-07-20,98.7093879867948,96.37692488590615,94.09421382873813,97.13228792729015,99.31860616478292,
2020-07-21,98.52405194618193,96.48251296305152,93.86747902393084,96.55594088967977,98.83109599537751,
2020-07-22,98.62068326127758,96.68108188554521,94.21374706253603,96.70362379765191,98.74492251441364,
2020-07-23,98.60802244859885,96.62246225163379,94.29271685002973,96.90488767364293,98.62819722365643,
2020-07-24,98.55902547418194,96.59266558963797,94.04037393414185,96.38841421150299,98.42896441990119,
2020-07-27,98.28275094273258,96.27602225259551,93.52085294525281,96.2762860572413,98.26084108148267,
2020-07-28,97.76262004851549,95.69685465443224,93.21148997415469,95.65591706627065,97.47572880172348,
2020-07-29,97.91708557099864,95.79354645347522,93.16103707942567,95.76700338943404,97.6064620768978,81.95309998397485
2020-08-03,97.25725549640026,95.37900627857547,92.74854269418925,95.86578838800386,97.14480873742463,81.1069918957972
2020-08-04,97.02820304750358,95.44707739853439,91.86858254768543,95.2408781329272,96.75658107492877,81.40264898342747
2020-08-05,96.7490073203812,95.48384898891774,92.38276251957797,95.16886910745261,96.72000078542409,81.56610168227996
2020-08-06,96.86242921431491,95.82568171707004,92.64456419228864,95.39410018120874,96.88331214269999,81.9595098937338
2020-08-07,96.93919626463355,95.92449983454507,92.99053252793334,95.35924774675402,96.85183180984176,82.18145301913646
2020-08-10,97.05290184433841,96.08166906755822,93.13863432265262,94.9852301151354,96.4580513746051,82.28481281399908
2020-08-11,96.87842387141171,95.2779021265141,93.41958793478632,95.47461160938686,96.76050597960503,82.15501214138091
2020-08-12,97.066205079577,94.81470264516261,93.34965094318358,95.46130178676843,96.70106894709215,82.31125369175464
2020-08-13,97.51317213831491,94.7798156888495,93.55672713904606,95.76637156497691,96.89390561668736,82.60050086962598
2020-08-17,97.47589372460526,94.84774919919396,93.59797824597031,95.55511706786393,96.74879834656305,82.48992992628456
2020-08-18,97.48748902562166,95.08677380143608,93.7676713886914,95.5720066232708,96.9114119547975,82.4731039131674
2020-08-19,97.00259679269601,94.74152803789431,93.89532485691709,95.59838196289982,96.64002652537333,82.25356450392432
2020-08-24,97.23066562313406,94.58396266872943,93.92708217051747,95.61510891577792,96.79597509201312,82.17023567705834
2020-08-25,97.05227990892388,94.25730558846931,93.54774301603571,95.53363969985325,96.84336163434573,82.05886349499708
2020-08-26,96.71543926839364,93.73913822379545,93.11020070327777,95.34046111722164,96.85013552504287,81.8257030275163
2020-08-27,96.57178495753207,93.17790605547742,93.03744416645856,95.15219072257048,96.51439698962497,81.32172387272107
2020-08-28,96.25989392461385,93.11627237427209,93.50188222816608,95.02927131581028,96.32373376975242,80.71198120690363
2020-08-31,96.38558783237225,93.10058237629015,93.72897398000957,95.2669430445818,96.56781146112169,81.20394178090088
2020-09-01,97.36168509699489,93.85650849807378,94.28291560902186,96.00589988718207,97.28329997027382,82.41781844149669
2020-09-02,97.35602483908472,94.20175416188955,94.32743335053425,95.81552079998539,97.19085438374874,82.41942091893642
2020-09-03,97.5334114815954,94.13293706093303,94.10781025982112,95.92982455007271,97.25975504936486,82.36573792470546
2020-09-04,96.5489492131132,93.0837402874457,93.48846043254713,94.91743956252476,96.37798740082616,81.65103298658568
2020-09-07,97.21441876606589,93.36284292391717,93.71375924691569,95.65643361911108,97.32968824305976,81.97954086173043
2020-09-08,97.21065809286806,93.25100004830095,93.42984393323732,95.43997657813044,97.07241802072889,81.62939954114931
2020-09-09,97.33014141227112,93.4184242709796,93.28769834040303,95.56989532690258,97.19544166364572,81.80326834336007
2020-09-10,97.44935377255489,93.2660480700175,93.33119609795087,95.66972493021704,97.55498613293435,82.0973229535506
2020-09-11,97.37264964248963,92.81234369403428,93.01676961475678,95.42543732604693,97.24775177678833,81.98514953276947
2020-09-14,97.21279195358345,92.96914461555261,93.0729453574177,95.66861828382167,97.57980260444062,81.44030720326111
2020-09-15,97.0869800991709,92.7599205171109,93.12013360411332,95.4214579772202,97.32789667810017,81.15586745770895
2020-09-16,96.95483545828363,92.76698447259186,93.23806875318404,95.3216100705684,97.2826185101313,80.93392433230629
2020-09-17,96.68289996088042,92.25095008296191,92.96168284220485,95.06169326086679,97.02524570316142,80.63906848339587
2020-09-18,96.43231241294123,92.05221897013215,93.18986604614734,95.13410664743608,96.92758002810619,80.79851498864907
2020-09-21,96.42491636262521,91.79696601856136,93.12335310377087,95.10813210533202,97.12605821795731,81.10619065707732
2020-09-22,96.60210415519983,91.47817944723336,93.38093360090708,95.16136030487587,97.0468203036473,81.08135225676149
2020-09-23,96.31505763787932,91.01871003525824,92.86956580784266,95.05078053301116,96.64492760743143,80.94674415182415
2020-09-24,95.93622135921413,89.82091021473973,92.44250075732133,94.38947768507862,95.76646790905548,80.08621376668889
2020-09-25,95.88054760983891,89.57544845859341,92.16165345565436,94.14436236131121,95.61469231701793,79.74408483330645
2020-09-28,95.83066408539399,89.74590144976752,92.55894174151068,94.57048188718016,95.98980061878257,80.05336297917442
2020-09-29,95.8731029735203,89.60587203741973,92.55791240705527,94.61846711889119,95.98473680670774,80.02051219165995
2020-09-30,95.79464952459018,89.67401997828877,92.32967175922153,94.35863732261011,95.77457861618548,80.02612086269899
2020-10-01,96.43607998171449,89.97147710642923,92.76227436354935,94.85021837247733,96.3009996390811,80.22723178138516
2020-10-02,96.7661726227729,90.4990501489882,92.63907822791235,94.8765349870485,96.07913122288765,80.81373852432651
2020-10-05,96.96990174014562,90.77877983127655,92.61710840508884,95.27067778930567,96.19038547936528,80.97638998445915
2020-10-06,97.1830677622776,90.96579114231864,92.34546339858888,95.40555409031037,96.29014650064255,81.51161744932914
2020-10-07,97.44575856033994,91.47396772003417,92.78980839645114,95.92817328498481,96.9120701424772,81.78243613664358
2020-10-08,97.09716837467963,91.20827626045231,92.73874937957046,95.52864660113391,96.40881252416963,81.54366699812374
2020-10-09,97.56634689303458,91.53322518235895,92.6029503456984,95.87217663379008,96.61783000571201,81.77282127200517
2020-10-12,97.57989791069191,91.74934565758775,92.48401205524243,95.70088571862844,96.40931828151116,81.75839897504761
2020-10-13,97.57969779391101,91.54696595704232,92.34679733892301,95.66256737572034,96.31872836094793,81.98595077148933
2020-10-14,97.843570446801,92.1913099319911,92.89699288920636,95.98047383160434,96.87694814081266,83.21424972904272
2020-10-15,98.01318708388584,92.01049578222053,92.78220686193869,96.04727514314445,96.86947545434343,83.11890232137876
2020-10-16,97.73117045505795,91.69936503717763,92.48613057850251,95.8871946748744,96.70518182689314,82.71908420016601
2020-10-19,97.63098466745714,91.6660218351214,92.38666283112065,95.69952864171894,96.5157030632435,82.43224073845425
2020-10-20,97.77681831538541,91.69464070877983,92.35503742721775,95.6964780490391,96.77275520244429,82.58687981138823
2020-10-21,97.94897119154254,91.73067496573549,92.08880678340931,95.712765655407,96.82285709796608,82.78318329775523
2020-10-22,97.7930916777635,91.55453287624762,92.22191547446718,95.63756191346464,96.46975519434167,83.1269147085774
2020-10-23,98.20286432129794,92.124535741898,92.75418137062427,95.96359226060973,96.82357896448815,83.76069453599081
2020-10-26,98.23732035441849,92.28384647552252,92.91083962668696,95.85040313202757,96.6536576094287,83.68617933504335
2020-10-27,98.31128534975105,92.49955394775941,93.2982752958636,95.87234328938663,96.64982107952211,83.7222350774373
2020-10-28,97.87715446281679,92.18313024122654,92.88693060159684,95.67530384914319,96.17751119090015,83.81517876894166
2020-11-02,97.3014330166856,91.88487482633391,92.57260574715654,95.31826521839936,95.8963173029867,83.06441808842794
2020-11-03,97.35100193729876,91.94886357943022,92.38915225793599,94.81732958352968,95.4508094783169,83.01153633291685
2020-11-04,97.35748937603118,91.95702664302833,92.43592492246465,94.86701601783544,95.52823427343871,82.94503351916804
2020-11-05,96.93556849172481,91.64478192260626,92.44154751999908,95.22872598675087,95.42728563762078,83.01634376523602
2020-11-09,97.62216997027862,92.69080227674638,93.50634092699465,96.14246099708646,96.51491875191533,84.57795803025334
2020-11-10,98.01278726579703,93.13141544693401,94.0208308781212,96.27812214973494,96.32004598726323,84.91047209899742
2020-11-11,97.91376280228907,93.19559052026769,93.93783177727657,96.24797471292271,96.05781951900921,84.72618719342842
2020-11-12,98.01762713690937,93.3684372798206,94.2224672873393,96.20011065765446,95.93167531177029,84.94813031883109
2020-11-13,98.04954708944193,93.44844227740231,94.02412054821423,96.13096257192193,95.86688068666137,85.39201656963643
2020-11-16,97.95831459756232,93.6301098431476,94.13427445571543,96.06731669545277,95.8528716468024,85.80064831676769
2020-11-17,97.89768611557855,93.54633972588343,94.0176820443752,95.68329142789887,95.72016629658127,85.9088155439495
2020-11-19,98.41791998651192,94.05687164994937,94.70303852766793,95.7291930929871,96.06390964164676,86.2180936898175
2020-11-20,99.28685914327787,94.79618928709151,95.50872032268862,96.76333028858107,96.67829812854232,87.33822542018906
2020-11-23,98.94276484378862,95.19235912682842,95.12936130417926,96.9623805372906,96.81096493059776,87.52411280319781
2020-11-24,99.68342500450031,95.9449455324775,95.90763791456178,97.83448497716239,97.59665156138095,88.28769330322935
2020-11-25,100.28298635780828,96.40182206581723,96.19891291313091,98.18110799309781,97.99666572465662,88.98156603463264
2020-11-26,100.3316478089113,96.4079790317285,96.03220575777203,98.36398075563872,97.88021865997297,88.39586053041117
2020-11-27,100.12471992971088,95.3251705757258,95.61851452482526,97.96115445964173,97.31077454613968,87.24688420612443
2020-11-30,100.42800940277958,95.6261304301338,95.88326177220739,97.96386798193654,97.62445385141648,88.0633464616671
2020-12-01,100.57413657778982,95.93502386939224,96.20843697509207,98.43906308436604,97.91079016693263,87.82057112954793
2020-12-02,100.34005443164382,95.82513226544282,95.89987734516126,98.34755286305186,97.94056987332162,87.8229748457075
2020-12-03,100.35727139594069,95.82406610179646,95.77057221484493,98.06386316952411,97.69750804373369,87.92072596953108
2020-12-04,100.3068550588638,95.7207706278735,95.50743367325184,98.1077574080724,97.94437242194992,87.95758295064488
2020-12-07,100.79989476750148,96.46404127766591,95.79363072782964,98.39555843557953,98.4954861955974,88.22599792179973
2020-12-08,100.85245516934542,96.02490089534247,95.38517869706622,98.66707199416014,98.71082989825837,88.42871131792562
2020-12-09,100.79603441975604,96.06420147248727,95.46479095380377,98.96352392682581,98.70847306667208,88.83253563273767
2020-12-10,100.91156951471551,96.35617027211867,95.64550240143971,99.36425603193454,99.01302542158305,88.8966347303269
2020-12-11,101.80135130178134,97.79152687903118,96.22805582644831,100.3122227203742,100.06082095015829,91.07600404836032
2020-12-14,102.00050949226222,97.76104254506934,96.72434092021643,99.91854160869144,99.67980125009753,90.87088693607481
2020-12-15,102.6111924864912,98.11237801397911,96.76314386880607,100.20701209864211,99.53216771806942,91.03594211236705
2020-12-16,102.95783144134761,98.35126033094349,97.0120355074018,99.97762701280514,99.57712268545806,91.52710144764443
2020-12-17,103.73362354686036,98.90093063279737,97.64583586436036,100.17947376105315,99.73325942028141,92.55268700907192
2020-12-18,103.94571715844656,98.87782503005741,97.79505630913245,100.2056250984868,99.90425351824442,92.3043030059137
2020-12-21,101.70019032708421,96.75250938149422,96.2191749085612,98.93039800647445,98.68236517014807,89.45509811807297
2020-12-22,102.75877350150988,97.51955497342568,96.99786393222945,99.84563111612634,99.69379959553476,90.85085596807816
2020-12-23,103.17473770406652,97.92038008874857,97.47044091994923,100.1547038706318,99.94284718920747,91.29474221888351
2020-12-24,103.17875513882473,97.7556583602782,97.22018087919236,100.19849024521699,99.80617297348383,90.9029364848694
2020-12-25,102.74769496283396,97.83935480093464,96.75015871866822,99.87237552879382,99.35959390212551,90.11772253940148
2020-12-28,102.48686259419108,97.57676551444285,96.8526321892384,99.53555413247541,99.36871943806734,90.10890891348298
2020-12-29,102.44715892639525,97.39405802807795,96.63009359843495,99.426723115311,99.248174978306,89.83087907768974
2020-12-30,102.35378356395861,96.9862727439773,96.18618043228075,99.51397532382298,99.18453637630827,89.82767412281028
2020-12-31,102.67202519617409,97.12598202444144,96.50457540248547,99.7865076994982,99.26627165314953,90.43901926606746
2021-01-04,102.81471009370924,97.56767569471218,96.86485599276689,100.29083967753884,99.57013563100332,
2021-01-05,103.10367488639483,97.69615160943947,97.05499840984466,100.23445296994784,99.53537296160005,
2021-01-06,102.8465273984535,97.7435994204239,97.00370553938752,100.50849598300802,99.78747280189552,
2021-01-07,102.95895325020494,97.54451665992875,97.00645651334371,100.68117619853139,99.9511714333857,
2021-01-08,103.20858449354265,97.46579227848157,97.19403357303945,100.59283752865707,99.90869823441736,
2021-01-12,103.43345453596844,97.82024278273123,97.54999461505452,100.65642940480417,99.91962871083678,
2021-01-13,103.7600974354826,97.89725678544525,97.77988439188412,101.0474651235865,100.4247429222125,
2021-01-14,104.14155133245306,98.31954974652737,97.93605847838239,100.92461785718554,100.34967202325669,
2021-01-15,104.28967319843268,98.59591779360004,97.963079321459,101.47819418883566,100.81305562582432,
2021-01-18,104.86861174095752,99.0304519380621,98.57131686200002,101.6837075889798,101.1020415710922,
2021-01-19,105.37933040950938,99.10694206237076,98.65723912327844,102.1099092614432,101.75656943746942,
2021-01-20,105.67045964836583,99.28104402181037,98.57597381844758,102.02754485586094,101.72917552318034,
2021-01-21,105.45038117793186,99.11134532345021,98.65126982245255,101.89059101702362,101.6566898207484,
2021-01-22,105.86649096742009,99.72472645332502,99.22173026426489,102.08969438737266,102.11113697778684,
2021-01-25,106.35800747179456,100.16080512085514,99.44646251681596,102.43914735772573,102.44010762148015,
2021-01-26,107.19232307910944,100.48422782357038,100.07242264956669,103.00985476752003,103.16968264442696,
2021-01-27,107.05274646007969,100.30607212986762,100.08669367249246,102.67635768969876,102.86515910749827,
2021-01-28,106.62322372439196,100.04298286184228,99.81329565408143,102.37959139339578,102.65638903738956,
2021-01-29,106.89443065661474,100.0317078419382,99.77905927609825,102.47432394275364,103.1567137746872,90.22489998493381
2021-02-01,107.137595844362,100.36760280484869,100.28856668856628,102.45469236674316,103.31277513591068,90.2830845721984
2021-02-02,107.86697013971624,100.37949242400941,100.45715910997623,102.58954409842352,103.34051698431477,90.84010502094459
2021-02-03,107.97113442954249,100.77920262341442,100.6496055905315,102.2376282081463,103.07685458093385,91.16438712063251
2021-02-04,107.93948123361335,100.72893654282227,100.6011179301157,101.77468973017383,102.62216916124798,91.09534141041188
2021-02-05,107.83948802074094,100.62721506225539,100.58037699321874,101.60479181018528,102.23258166101843,90.87268838981277
2021-02-08,107.85251025702722,100.36259149769913,100.2994054590543,101.66736919922792,102.60023593872978,90.80519426858586
2021-02-09,107.60099014676628,100.01490572915095,99.8718921248073,101.40965982411568,102.1585589378208,90.38936841826838
2021-02-10,107.54028800439863,99.6669840406713,99.77318403184908,101.23304797565822,102.21584929346083,89.71520300049617
2021-02-11,107.71285106521825,100.02677174992776,99.81736169816395,101.55689526412415,102.44119058347594,89.93320125411411
2021-02-12,107.8137123119228,100.14215989049346,99.92076459789584,101.69295353165157,102.56713981952441,89.65546682423789
2021-02-15,107.82213781793469,100.41105533976335,100.00228093097039,101.7346447615563,102.79806605198097,89.43514118712936
2021-02-16,107.93064402863337,100.30613806495174,100.03753824819835,101.7602785424342,102.88243972254092,89.84088170898767
2021-02-17,107.58029867315457,100.254482272665,99.64275059753439,101.54918865151463,102.78355966874304,89.37928398335536
2021-02-18,107.63203752985812,100.6721057789596,100.25911252567367,101.80106992987305,103.05383863473234,89.74390739688005
2021-02-19,106.73837029988158,100.38035113226597,99.77630581775806,101.72686360420089,102.58134176264033,88.96035495505043
2021-02-22,106.99270822896985,100.41821208794721,99.57778537867125,101.69391176661313,102.47364554632348,88.85639849247107
2021-02-23,106.83899253348432,100.30552295250376,99.5102392078326,101.68430455285902,102.21862193221982,88.30015383822173
2021-02-24,105.99609828600445,99.59455558387587,98.87217930582615,100.76264624658921,101.45136313261078,87.55849429922262
2021-02-25,105.99389582214336,99.54501286131115,98.83244398197553,100.71929736260768,101.5214768768707,88.0798282011132
2021-02-26,106.2396060943513,100.01431727062666,99.21301187020187,100.97893254361823,101.86214626302746,88.11629054246566
2021-03-01,106.14422510509765,100.01807178624918,99.44149216991825,101.1202997527484,102.1264225987001,88.06819128366028
2021-03-02,106.34547014404193,100.03425348171504,99.61096408426884,101.87491949985301,102.60253955064489,88.20938588208898
2021-03-03,106.19915580328583,100.14777456978479,99.59876221580554,101.71519695945324,102.54778038763774,87.96733799906833
2021-03-04,106.39149088140334,100.12011545691553,99.48749715366993,102.09063588595852,102.73856270412611,88.05577857171049
2021-03-05,106.76709305262185,100.3636465478999,99.8417781465707,102.78454581046736,103.24023482528051,88.05345118821991
2021-03-08,107.23988315561881,100.55289375201026,100.38369500972829,103.10997566151276,103.4813569536139,87.91303238428807
2021-03-09,107.08221987400601,100.22202110083597,100.33899257403127,103.54490782734591,103.95426355682771,88.17059615724592
2021-03-10,107.08333636820417,100.23722760708694,99.85856973657444,103.7068894595325,104.23737711413195,88.08293137910063
2021-03-11,106.84799600878124,100.27277505014854,99.71602339971585,103.4860269748841,103.80019494121846,88.06043333869165
2021-03-12,107.3709260453708,100.74517990207974,100.48589857198394,104.1913863481745,104.28583800734508,88.55771761117956
2021-03-15,107.43795046261569,100.69737377797527,100.43407029016025,104.01474967605616,104.03811928011703,88.57943985709164
2021-03-16,107.64858336555136,101.16482947626264,100.77724368047932,103.69434348534506,103.86392244680181,89.11784123791318
2021-03-17,108.04240802977392,101.73977802658065,101.63164211523679,104.23400533220833,104.46534258174427,89.68805019310601
2021-03-18,108.41102444381667,101.67325578451837,101.79514026363499,104.12478184457979,104.29537939746889,89.19386909860556
2021-03-19,108.34496322987144,101.78426474508197,101.87149557601072,103.64932504160262,103.76802014949249,88.94639065410689
2021-03-22,108.34120064302797,101.78868312999016,102.191554040043,103.77690960733776,103.66656997141881,88.77261268681002
2021-03-23,108.32478211699916,101.85238605834795,102.33649107623806,103.3477027425503,103.10331430509811,88.30480860520285
2021-03-24,108.83790506483047,102.23918305869238,102.2404146162921,103.01483761635507,102.95790807084437,88.70434277108626
2021-03-25,109.09101565510517,102.38823041247625,102.23788208886657,103.0952100261826,103.05362440302184,89.15973414074368
2021-03-26,108.87284895581058,102.68674549330134,102.09587005664811,103.29375824033798,103.15923621205579,89.21171237203335
2021-03-29,108.74463775996009,102.75299880729317,102.10009432348745,103.47548379698546,103.3226827732712,89.08448207454815
2021-03-30,109.05865861246637,103.32098451637759,102.26528585034167,103.6816468036506,103.59148420781193,89.35523435395261
2021-03-31,109.01879545873214,103.20397728574395,102.374124904742,103.70989216708557,103.73866926468777,89.08913684152931
2021-04-01,109.64835713571874,103.78351842513436,102.62274500645444,104.21133087332196,104.13938272422605,89.6259866333571
2021-04-02,109.69800076612957,103.48293357961566,102.91482888699515,104.86034326279612,104.60175587732301,89.78269712172303
