date,ticker,predicted_return,benchmark_return,excess_return,conviction_score,tau,recommendation,regime,fold_id,test_start_month,test_end_month,realized_alpha,benchmark_mode,tau_method,model_id,groupe,risk_vol_baissiere_20d,liquidity_vmq_20j,cell,model,month,alpha,liquidity_L,vmq,strategy_label,name,regime_market,weight,weight_pct,in_portfolio
2018-07-31,SID,0.5106920370363941,0.0,0.5106920370363941,0.5106920370363941,0.1,BUY,False,0,2018-07,2018-12,-0.02474047677326776,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.3712792072428345,128754.25999999998,,,2018-07,0.5106920370363941,,128754.25999999998,C1 — Ridge,SONASID,,0.0002451743357757646,0.024517433577576457,1
2018-07-31,SMI,0.1529335889735653,0.0,0.1529335889735653,0.1529335889735653,0.1,BUY,False,0,2018-07,2018-12,-0.1697848215532639,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.6285809438954277,329696.7,,,2018-07,0.1529335889735653,,329696.7,C1 — Ridge,SMI,,0.002113052835953921,0.21130528359539208,1
2018-07-31,SNP,-0.5634222550300636,0.0,-0.5634222550300636,-0.5634222550300636,0.1,SELL,False,0,2018-07,2018-12,-0.6042861266081255,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.22679414636646938,201077.16,,,2018-07,-0.5634222550300636,,201077.16,C1 — Ridge,SNEP,,0.0,0.0,0
2018-07-31,SOT,0.2658718657246645,0.0,0.2658718657246645,0.2658718657246645,0.1,BUY,False,0,2018-07,2018-12,0.14618217778327483,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.20168453806021402,812.25,,,2018-07,0.2658718657246645,,812.25,C1 — Ridge,SOTHEMA,,0.05130557023240566,5.1305570232405655,1
2018-07-31,SRM,0.28668141090228927,0.0,0.28668141090228927,0.28668141090228927,0.1,BUY,False,0,2018-07,2018-12,-0.6872620506704212,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.24341509433897238,4011.3,,,2018-07,0.28668141090228927,,4011.3,C1 — Ridge,SRM,,0.017767128208356665,1.7767128208356666,1
2018-07-31,TMA,-0.004138048108422887,0.0,-0.004138048108422887,-0.004138048108422887,0.1,NEUTRAL,False,0,2018-07,2018-12,0.6458906262929309,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.27155526641015765,2218468.66875,,,2018-07,-0.004138048108422887,,2218468.66875,C1 — Ridge,TOTALENERGIES MARKETING MAROC,,0.0006634774100937365,0.06634774100937366,1
2018-07-31,TQM,0.27489641445575225,0.0,0.27489641445575225,0.27489641445575225,0.1,BUY,False,0,2018-07,2018-12,0.5955276350061786,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.4156782530850912,1811913.0,,,2018-07,0.27489641445575225,,1811913.0,C1 — Ridge,TAQA MOROCCO ,,0.02182101643395707,2.1821016433957072,1
2018-08-31,ADH,-0.14103352921910056,0.0,-0.14103352921910056,-0.14103352921910056,0.1,SELL,False,0,2018-07,2018-12,-0.5080413890334659,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.14155508967477626,2223905.716000001,,,2018-08,-0.14103352921910056,,2223905.716000001,C1 — Ridge,ADDOHA,,0.0,0.0,0
2018-08-31,AFM,0.06991011496135535,0.0,0.06991011496135535,0.06991011496135535,0.1,NEUTRAL,False,0,2018-07,2018-12,0.25067982238774345,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.03730483593077538,357814.75,,,2018-08,0.06991011496135535,,357814.75,C1 — Ridge,AFMA,,0.01912879778391072,1.912879778391072,1
2018-08-31,AGM,0.06920179916062882,0.0,0.06920179916062882,0.06920179916062882,0.1,NEUTRAL,False,0,2018-07,2018-12,2.9557448287730503,zero_alpha,expanding_past_quantile,c1_ridge,C1_ridge,0.007303802201357715,1455.0,,,2018-08,0.06920179916062882,,1455.0,C1 — Ridge,AGMA- LAHLOU TAZI,,0.011736688379654137,1.1736688379654137,1
