date,C4,C1,C2,C3,Principal,MASI,EqualWeight,dd_C4,dd_MASI,dd_EqualWeight,dd_C1,dd_C2,dd_C3,dd_Principal
2021-08-09,95.07755555687966,103.04604166845468,105.48540669751368,97.7156423902364,105.48540669751368,106.39531418939067,114.77350593087105,-0.11779339911456854,-0.010788690476189466,-0.0036864115804624564,-0.04960106849978407,-0.03215335744357428,-0.09434308802081226,-0.03215335744357428
2021-08-11,95.96851195034684,104.10692571642824,106.64068785589362,98.3834090097316,106.64068785589362,106.98785128681025,115.309987366478,-0.10952638376258472,-0.005279571935155936,0.0,-0.03981648047180597,-0.021553455283145118,-0.08815403333374783,-0.021553455283145118
2021-08-12,95.7747317356746,103.92764732685713,106.4428338965927,98.18279029937112,106.4428338965927,106.63965060743583,114.75696047667437,-0.11132443361255762,-0.008516970618033248,-0.00479600165114924,-0.04146997426089949,-0.02336879918919843,-0.09001342572237603,-0.02336879918919843
2021-08-13,96.65305174884308,104.75738414516104,107.12009511246924,99.20350995695996,107.12009511246924,107.4663079660485,115.08361385341807,-0.10317466883612247,-0.0008311170212751406,-0.0019631735136738104,-0.0338172689965901,-0.01715481173404798,-0.08055309991909665,-0.01715481173404798
2021-08-16,96.84593495509614,104.94308662613705,107.4875662293103,99.6399819950292,107.4875662293103,107.2492146329422,115.57676509979467,-0.10138494215710003,-0.002849544072946797,0.0,-0.03210452548273057,-0.01378320140608158,-0.07650775048993974,-0.01378320140608158
2021-08-17,96.52108677669436,105.0788072584904,107.31069385915266,99.4540376512772,107.31069385915266,107.47822681570925,115.92906605713553,-0.10439914677766593,-0.0007203014184381518,0.0,-0.030852767124207925,-0.01540603564427101,-0.0782311365931585,-0.01540603564427101
2021-08-18,96.38777327502746,105.23321669910212,107.3289843731318,99.40591430452923,107.3289843731318,107.4152271817882,116.39400904904653,-0.10563613746877942,-0.0013060410334332362,0.0,-0.029428640927851135,-0.015238217051163683,-0.0786771577269686,-0.015238217051163683
2021-08-19,95.87940093225372,104.95434445399724,107.07364123523104,99.02563683030648,107.07364123523104,107.33179523416302,116.31314828699895,-0.11035322799425351,-0.002081750253291381,-0.0006947158424065458,-0.032000693958529336,-0.01758103400048583,-0.0822016796415298,-0.01758103400048583
2021-08-23,96.5863017282675,105.23946546757644,107.09187828233613,99.63875488967436,107.09187828233613,108.23507376916615,116.65617155042041,-0.10379402961392237,0.0,0.0,-0.029371008215473005,-0.01741370597508962,-0.07651912365823865,-0.01741370597508962
2021-08-24,96.53628541814908,105.22254187683411,107.0710692264596,99.72640823060942,107.0710692264596,108.17547952086244,117.26062767548049,-0.10425812146693603,-0.0005506001541681904,0.0,-0.029527095361550848,-0.017604632620730976,-0.07570672707429271,-0.017604632620730976
2021-08-25,96.93310809988952,105.0276410244185,107.35168911630512,99.77729049430044,107.35168911630512,107.7387388154368,116.94101511201407,-0.10057607908414634,-0.004585712712571133,-0.0027256596677185385,-0.03132467592733579,-0.015029897150445781,-0.07523513549814675,-0.015029897150445781
2021-08-26,96.95132906262076,104.89038325769302,107.4861494825802,99.62142381834283,107.4861494825802,107.99329139033401,117.46969789377737,-0.10040701022765508,-0.002233863482624776,0.0,-0.03259061135507135,-0.013796200299568406,-0.07667975305348651,-0.013796200299568406
2021-08-27,96.43201425002415,104.4973289167428,107.0356985755375,99.3880449675904,107.0356985755375,108.84208375545946,117.78135005550313,-0.10522563385472361,0.0,0.0,-0.03621577171651935,-0.01792916439068626,-0.07884277592396616,-0.01792916439068626
2021-08-30,96.84210099247976,104.90776234668542,107.62143278389088,99.94930804363491,107.62143278389088,108.7637598862603,118.0546972679246,-0.10142051676887787,-0.0007196101590183357,0.0,-0.03243032312525296,-0.0125549528790323,-0.07364082696446983,-0.0125549528790323
2021-08-31,96.95970574712848,104.854503412274,107.31078120781494,99.5243767830296,107.31078120781494,108.07161525953315,117.94097205774654,-0.10032928456124557,-0.0070787738468638395,-0.000963326430967526,-0.03292153301102729,-0.015405234205359664,-0.07757921312117477,-0.015405234205359664
2021-09-02,96.70209142716008,105.0183015267186,106.9007981640584,99.58150123423016,106.9007981640584,108.24273588680518,117.5347149756254,-0.1027196389643178,-0.005506582086400091,-0.004404587909950686,-0.031410814594003744,-0.019166898731550308,-0.07704976714090683,-0.019166898731550308
